t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 1 2 0 0
0.375 9996 2 2 0 0
0.5 9996 1 3 0 0
0.625 9996 1 3 0 0
0.75 9995 2 3 0 0
0.875 9994 3 3 0 0
1 9994 2 4 0 0
1.125 9993 3 4 0 0
1.25 9993 3 4 0 0
1.375 9992 4 4 0 0
1.5 9992 4 4 0 0
1.625 9991 4 5 0 0
1.75 9990 5 5 0 0
1.875 9989 6 5 0 0
2 9988 7 5 0 0
2.125 9988 6 6 0 0
2.25 9987 6 6 1 0
2.375 9987 5 6 2 0
2.5 9987 5 6 2 0
2.625 9986 6 6 2 0
2.75 9986 6 6 2 0
2.875 9985 7 6 2 0
3 9985 6 6 3 0
3.125 9984 6 7 3 0
3.25 9982 7 8 3 0
3.375 9981 8 8 3 0
3.5 9980 9 8 3 0
3.625 9980 7 10 3 0
3.75 9978 8 11 3 0
3.875 9972 14 10 4 0
4 9967 18 11 4 0
4.125 9966 18 12 4 0
4.25 9963 21 12 4 0
4.375 9959 24 13 4 0
4.5 9958 25 12 5 0
4.625 9954 28 12 6 0
4.75 9952 29 13 6 0
4.875 9947 32 14 7 0
5 9941 34 18 7 0
5.125 9933 41 19 7 0
5.25 9928 43 22 7 0
5.375 9916 55 21 8 0
5.5 9899 68 24 9 0
5.625 9891 68 31 10 0
5.75 9883 69 36 12 0
5.875 9867 78 43 12 0
6 9847 95 46 12 0
6.125 9828 103 56 13 0
6.25 9809 113 65 13 0
6.375 9787 126 74 13 0
6.5 9761 144 80 15 0
6.625 9744 157 81 18 0
6.75 9737 155 89 19 0
6.875 9717 165 98 20 0
7 9702 171 104 23 0
7.125 9671 190 116 23 0
7.25 9646 205 124 25 0
7.375 9616 225 127 32 0
7.5 9591 240 136 33 0
7.625 9563 251 150 36 0
7.75 9527 268 167 38 0
7.875 9472 301 187 40 0
8 9437 316 205 42 0
8.125 9396 343 213 48 0
8.25 9349 370 228 53 0
8.375 9302 398 241 59 0
8.5 9249 417 267 67 0
8.625 9189 443 298 70 0
8.75 9097 503 323 77 0
8.875 9043 516 358 83 0
9 8962 564 384 90 0
9.125 8904 588 407 101 0
9.25 8822 627 442 109 0
9.375 8746 673 464 117 0
9.5 8680 700 498 122 0
9.625 8593 750 522 135 0
9.75 8535 765 554 146 0
9.875 8460 788 595 157 0
10 8383 819 628 170 0
10.125 8317 824 675 184 0
10.25 8230 864 710 196 0
10.375 8136 905 748 210 1
10.5 8121 862 785 231 1
10.625 8110 824 817 247 2
10.75 8105 781 849 263 2
10.875 8102 732 879 285 2
11 8099 686 916 297 2
11.125 8094 645 944 313 4
11.25 8088 621 960 327 4
11.375 8085 581 983 346 5
11.5 8083 542 997 373 5
11.625 8079 513 1013 390 5
11.75 8076 477 1023 419 5
11.875 8068 452 1036 439 5
12 8066 423 1044 462 5
12.125 8066 385 1057 487 5
12.25 8065 364 1053 512 6
12.375 8064 332 1056 542 6
12.5 8062 320 1048 563 7
12.625 8062 304 1041 586 7
12.75 8061 284 1038 610 7
12.875 8060 274 1033 626 7
13 8059 259 1023 652 7
13.125 8058 245 1017 673 7
13.25 8055 241 994 703 7
13.375 8051 231 983 728 7
13.5 8049 217 980 746 8
13.625 8049 200 982 761 8
13.75 8048 191 975 776 10
13.875 8045 180 970 795 10
14 8044 170 959 817 10
14.125 8043 165 939 843 10
14.25 8042 157 931 860 10
14.375 8042 146 924 878 10
14.5 8042 142 911 895 10
14.625 8042 131 906 911 10
14.75 8042 127 907 914 10
14.875 8041 123 893 933 10
15 8040 118 876 956 10
15.125 8040 109 872 968 11
15.25 8040 105 860 984 11
15.375 8037 105 840 1007 11
15.5 8037 94 838 1019 12
15.625 8035 84 824 1045 12
15.75 8035 77 807 1069 12
15.875 8035 72 797 1084 12
16 8034 66 787 1101 12
16.125 8034 60 779 1115 12
16.25 8029 62 767 1130 12
16.375 8028 60 749 1151 12
16.5 8027 54 741 1166 12
16.625 8025 53 729 1181 12
16.75 8025 49 713 1200 13
16.875 8025 46 707 1209 13
17 8025 45 692 1224 14
17.125 8025 44 684 1233 14
17.25 8025 40 676 1245 14
17.375 8025 40 662 1259 14
17.5 8021 43 654 1268 14
17.625 8020 42 638 1286 14
17.75 8020 41 622 1303 14
17.875 8020 37 612 1317 14
18 8019 37 600 1330 14
18.125 8018 36 589 1343 14
18.25 8017 36 575 1358 14
18.375 8017 32 566 1371 14
18.5 8015 33 558 1380 14
18.625 8014 29 554 1389 14
18.75 8014 26 544 1402 14
18.875 8013 26 534 1413 14
19 8012 27 522 1425 14
19.125 8011 26 509 1440 14
19.25 8011 25 500 1450 14
19.375 8011 22 493 1460 14
19.5 8010 21 486 1469 14
19.625 8010 21 476 1479 14
19.75 8009 22 470 1485 14
19.875 8009 21 463 1493 14
20 8009 19 452 1506 14
20.125 8008 20 441 1517 14
20.25 8008 19 431 1528 14
20.375 8007 19 420 1540 14
20.5 8006 20 409 1551 14
20.625 8005 21 399 1561 14
20.75 8003 23 390 1570 14
20.875 8003 20 374 1589 14
21 8003 20 364 1599 14
21.125 8002 18 361 1605 14
21.25 8002 18 358 1608 14
21.375 8001 17 354 1614 14
21.5 8001 16 345 1624 14
21.625 8001 15 341 1629 14
21.75 8001 15 333 1637 14
21.875 8000 15 328 1643 14
22 8000 15 326 1645 14
22.125 8000 14 319 1653 14
22.25 8000 11 320 1655 14
22.375 8000 11 317 1658 14
22.5 8000 10 307 1669 14
22.625 8000 10 300 1676 14
22.75 8000 9 297 1680 14
22.875 7998 8 293 1687 14
23 7998 7 287 1694 14
23.125 7998 7 280 1701 14
23.25 7998 7 278 1703 14
