t S E I R D
0 9999 0 1 0 0
0.125 9998 1 1 0 0
0.25 9997 2 1 0 0
0.375 9997 2 1 0 0
0.5 9997 2 1 0 0
0.625 9997 2 1 0 0
0.75 9997 2 1 0 0
0.875 9995 4 1 0 0
1 9995 3 2 0 0
1.125 9994 4 2 0 0
1.25 9994 3 3 0 0
1.375 9992 5 3 0 0
1.5 9991 5 4 0 0
1.625 9991 4 5 0 0
1.75 9991 4 5 0 0
1.875 9991 4 5 0 0
2 9991 4 5 0 0
2.125 9988 7 5 0 0
2.25 9988 7 5 0 0
2.375 9987 7 6 0 0
2.5 9987 7 5 1 0
2.625 9987 7 5 1 0
2.75 9987 7 5 1 0
2.875 9987 7 5 1 0
3 9987 7 5 1 0
3.125 9987 6 6 1 0
3.25 9987 5 7 1 0
3.375 9987 5 7 1 0
3.5 9986 6 7 1 0
3.625 9986 6 7 1 0
3.75 9986 6 7 1 0
3.875 9986 6 7 1 0
4 9984 7 8 1 0
4.125 9984 7 8 1 0
4.25 9984 7 8 1 0
4.375 9984 6 8 2 0
4.5 9983 7 8 2 0
4.625 9980 9 9 2 0
4.75 9978 11 8 3 0
4.875 9978 11 8 3 0
5 9977 12 8 3 0
5.125 9976 11 10 3 0
5.25 9967 20 9 4 0
5.375 9966 20 10 4 0
5.5 9965 21 10 4 0
5.625 9965 21 10 4 0
5.75 9964 19 13 4 0
5.875 9962 20 13 5 0
6 9960 21 14 5 0
6.125 9956 25 14 5 0
6.25 9956 20 19 5 0
6.375 9950 25 20 5 0
6.5 9948 25 22 5 0
6.625 9943 28 23 6 0
6.75 9939 30 25 6 0
6.875 9927 40 27 6 0
7 9920 44 30 6 0
7.125 9917 43 34 6 0
7.25 9907 50 35 8 0
7.375 9896 56 40 8 0
7.5 9890 58 42 10 0
7.625 9878 66 46 10 0
7.75 9867 73 49 11 0
7.875 9854 82 52 12 0
8 9837 95 55 13 0
8.125 9828 97 61 14 0
8.25 9818 102 64 16 0
8.375 9811 105 66 18 0
8.5 9806 104 69 21 0
8.625 9800 100 79 21 0
8.75 9782 107 90 21 0
8.875 9771 107 100 22 0
9 9757 111 108 24 0
9.125 9742 121 113 24 0
9.25 9725 128 120 27 0
9.375 9713 132 127 28 0
9.5 9690 146 135 29 0
9.625 9668 155 144 33 0
9.75 9656 155 153 36 0
9.875 9629 168 164 39 0
10 9614 175 166 45 0
10.125 9590 189 173 48 0
