t S E I R D
0 49998 0 2 0 0
0.125 49998 0 2 0 0
0.25 49998 0 2 0 0
0.375 49997 1 2 0 0
0.5 49997 1 2 0 0
0.625 49997 1 2 0 0
0.75 49997 1 2 0 0
0.875 49997 1 2 0 0
1 49996 2 2 0 0
1.125 49995 3 2 0 0
1.25 49995 3 2 0 0
1.375 49995 3 2 0 0
1.5 49995 3 2 0 0
1.625 49995 3 2 0 0
1.75 49995 3 2 0 0
1.875 49994 4 2 0 0
2 49993 5 2 0 0
2.125 49993 5 2 0 0
2.25 49993 5 2 0 0
2.375 49993 4 3 0 0
2.5 49993 3 4 0 0
2.625 49992 4 4 0 0
2.75 49990 5 5 0 0
2.875 49986 9 4 1 0
3 49985 9 5 1 0
3.125 49983 9 7 1 0
3.25 49981 11 7 1 0
3.375 49978 14 6 2 0
3.5 49975 16 7 2 0
3.625 49974 17 7 2 0
3.75 49972 18 8 2 0
3.875 49971 17 10 2 0
4 49968 19 11 2 0
4.125 49968 18 12 2 0
4.25 49965 18 14 3 0
4.375 49963 18 16 3 0
4.5 49962 18 17 3 0
4.625 49961 16 20 3 0
4.75 49959 17 20 4 0
4.875 49957 18 21 4 0
5 49954 20 21 5 0
5.125 49950 23 22 5 0
5.25 49947 22 25 6 0
5.375 49943 25 26 6 0
5.5 49938 29 26 7 0
5.625 49932 33 27 8 0
5.75 49930 31 30 8 1
5.875 49924 36 29 10 1
6 49919 41 29 10 1
6.125 49913 44 32 10 1
6.25 49909 48 32 10 1
6.375 49904 52 33 10 1
6.5 49893 62 33 11 1
6.625 49882 72 34 11 1
6.75 49878 70 39 12 1
6.875 49867 79 40 13 1
7 49854 89 43 13 1
7.125 49842 95 49 13 1
7.25 49827 106 53 13 1
7.375 49803 125 56 15 1
7.5 49786 136 61 16 1
7.625 49757 155 71 16 1
7.75 49740 163 78 18 1
7.875 49713 184 83 19 1
8 49688 199 90 22 1
8.125 49667 208 100 24 1
8.25 49639 223 111 26 1
8.375 49592 252 128 27 1
8.5 49537 286 147 29 1
8.625 49484 323 162 30 1
8.75 49428 359 179 33 1
8.875 49361 407 193 38 1
9 49285 458 216 40 1
9.125 49219 497 241 42 1
9.25 49148 547 259 45 1
9.375 49047 621 282 49 1
9.5 48980 650 314 55 1
9.625 48870 726 343 60 1
9.75 48749 797 387 66 1
9.875 48621 877 427 73 2
10 48471 970 473 84 2
10.125 48307 1082 521 87 3
10.25 48141 1175 584 97 3
10.375 47918 1326 645 108 3
10.5 47702 1451 722 122 3
10.625 47475 1590 801 131 3
10.75 47207 1772 868 150 3
10.875 46916 1966 940 175 3
11 46628 2132 1041 196 3
11.125 46336 2282 1161 217 4
11.25 46042 2455 1255 244 4
11.375 45714 2643 1370 269 4
11.5 45359 2826 1523 287 5
11.625 44976 3037 1669 313 5
11.75 44579 3223 1846 346 6
11.875 44162 3447 2010 374 7
12 43732 3663 2184 414 7
12.125 43257 3906 2378 451 8
12.25 42733 4218 2542 499 8
12.375 42213 4476 2765 538 8
