t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9997 2 1 0 0
0.5 9997 2 1 0 0
0.625 9997 2 1 0 0
0.75 9997 2 1 0 0
0.875 9997 1 2 0 0
1 9997 1 2 0 0
1.125 9997 1 2 0 0
1.25 9997 1 2 0 0
1.375 9997 1 2 0 0
1.5 9997 0 3 0 0
1.625 9996 1 3 0 0
1.75 9994 3 3 0 0
1.875 9994 3 3 0 0
2 9992 5 3 0 0
2.125 9991 5 4 0 0
2.25 9989 7 4 0 0
2.375 9988 8 4 0 0
2.5 9987 7 6 0 0
2.625 9985 9 6 0 0
2.75 9984 10 6 0 0
2.875 9982 12 6 0 0
3 9981 11 8 0 0
3.125 9977 15 8 0 0
3.25 9977 15 8 0 0
3.375 9977 11 12 0 0
3.5 9974 14 12 0 0
3.625 9973 15 12 0 0
3.75 9971 16 13 0 0
3.875 9969 17 14 0 0
4 9968 16 16 0 0
4.125 9965 17 18 0 0
4.25 9965 17 18 0 0
4.375 9965 16 19 0 0
4.5 9962 19 18 1 0
4.625 9959 20 19 2 0
4.75 9958 19 21 2 0
4.875 9956 20 22 2 0
5 9954 21 23 2 0
5.125 9953 21 24 2 0
5.25 9950 21 27 2 0
5.375 9950 21 27 2 0
5.5 9949 21 28 2 0
5.625 9948 18 31 3 0
5.75 9948 17 32 3 0
5.875 9947 17 33 3 0
6 9942 22 33 3 0
6.125 9934 30 33 3 0
6.25 9930 32 33 5 0
6.375 9929 31 35 5 0
6.5 9927 32 35 6 0
6.625 9927 30 36 7 0
6.75 9926 28 37 9 0
6.875 9924 29 37 10 0
7 9920 31 38 11 0
7.125 9915 36 38 11 0
7.25 9914 35 40 11 0
7.375 9913 32 43 12 0
7.5 9912 32 42 14 0
7.625 9909 32 43 16 0
7.75 9904 35 44 17 0
7.875 9901 34 47 18 0
8 9898 37 46 19 0
8.125 9892 39 50 19 0
8.25 9891 36 51 22 0
8.375 9888 39 51 22 0
8.5 9883 40 53 24 0
8.625 9882 37 56 25 0
8.75 9877 39 57 27 0
8.875 9871 44 55 30 0
9 9866 47 56 31 0
9.125 9859 51 58 32 0
9.25 9853 53 61 33 0
9.375 9842 60 65 33 0
9.5 9837 63 64 36 0
9.625 9828 70 65 37 0
9.75 9820 76 66 37 1
9.875 9818 74 69 38 1
10 9818 70 69 42 1
10.125 9816 70 69 44 1
10.25 9815 68 72 44 1
10.375 9814 68 73 44 1
10.5 9814 64 76 45 1
10.625 9812 60 82 45 1
10.75 9811 58 85 45 1
10.875 9808 59 86 46 1
11 9805 57 89 48 1
11.125 9804 57 89 49 1
11.25 9803 54 91 51 1
11.375 9801 51 93 54 1
11.5 9801 49 92 57 1
11.625 9801 42 98 58 1
11.75 9800 43 96 60 1
