t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 2 0 0
0.625 9997 1 2 0 0
0.75 9997 1 2 0 0
0.875 9997 1 2 0 0
1 9997 1 2 0 0
1.125 9997 1 2 0 0
1.25 9996 2 2 0 0
1.375 9996 1 3 0 0
1.5 9995 2 3 0 0
1.625 9995 2 3 0 0
1.75 9995 2 3 0 0
1.875 9995 2 3 0 0
2 9995 2 3 0 0
2.125 9995 2 3 0 0
2.25 9995 1 4 0 0
2.375 9994 2 4 0 0
2.5 9994 2 4 0 0
2.625 9994 2 4 0 0
2.75 9994 2 4 0 0
2.875 9994 2 4 0 0
3 9993 2 5 0 0
3.125 9991 3 6 0 0
3.25 9991 3 6 0 0
3.375 9990 4 5 1 0
3.5 9990 4 5 1 0
3.625 9990 4 4 2 0
3.75 9990 4 4 2 0
3.875 9990 4 3 3 0
4 9989 5 3 3 0
4.125 9989 5 3 3 0
4.25 9989 4 3 4 0
4.375 9989 3 4 4 0
4.5 9989 3 4 4 0
4.625 9989 3 4 4 0
4.75 9989 3 4 4 0
4.875 9988 4 4 4 0
5 9988 4 4 4 0
5.125 9988 4 4 4 0
5.25 9988 4 4 4 0
5.375 9988 4 4 4 0
5.5 9988 4 4 4 0
5.625 9988 4 4 4 0
5.75 9988 4 4 4 0
5.875 9988 4 4 4 0
6 9988 4 4 4 0
6.125 9987 4 5 4 0
6.25 9977 14 5 4 0
6.375 9970 20 6 4 0
6.5 9961 28 7 4 0
6.625 9947 41 8 4 0
6.75 9943 40 12 5 0
6.875 9936 44 15 5 0
7 9927 52 15 6 0
7.125 9918 60 16 6 0
7.25 9910 65 18 7 0
7.375 9903 71 18 8 0
7.5 9880 92 20 8 0
7.625 9860 108 23 9 0
7.75 9836 127 28 9 0
7.875 9811 139 41 9 0
8 9786 156 47 11 0
8.125 9758 171 59 12 0
8.25 9734 184 69 13 0
8.375 9705 195 87 13 0
8.5 9675 211 98 16 0
8.625 9654 216 113 17 0
8.75 9625 231 125 18 1
8.875 9593 254 132 20 1
9 9558 272 142 27 1
9.125 9527 290 154 28 1
9.25 9490 314 166 29 1
9.375 9453 330 185 30 2
9.5 9417 347 195 39 2
9.625 9372 371 212 43 2
9.75 9316 406 230 46 2
9.875 9265 434 250 49 2
10 9224 451 271 52 2
10.125 9178 465 300 55 2
10.25 9133 482 324 59 2
10.375 9089 488 353 68 2
10.5 9034 517 370 76 3
10.625 8983 542 385 87 3
10.75 8914 572 414 97 3
10.875 8852 596 440 109 3
11 8800 612 468 117 3
11.125 8740 623 510 124 3
11.25 8661 656 550 130 3
11.375 8580 702 569 145 4
11.5 8472 784 582 158 4
11.625 8360 847 611 178 4
11.75 8246 905 658 187 4
11.875 8132 952 713 199 4
12 8015 1018 751 212 4
12.125 7909 1056 796 235 4
12.25 7801 1098 849 247 5
12.375 7692 1139 895 267 7
12.5 7563 1188 952 290 7
12.625 7448 1240 996 309 7
12.75 7304 1315 1046 328 7
12.875 7177 1375 1081 359 8
13 7043 1433 1144 372 8
13.125 6931 1444 1218 398 9
13.25 6796 1489 1280 425 10
13.375 6662 1520 1348 459 11
13.5 6540 1558 1405 485 12
13.625 6407 1608 1455 517 13
13.75 6276 1656 1510 545 13
13.875 6151 1665 1597 574 13
14 6032 1690 1665 600 13
14.125 5911 1705 1727 644 13
14.25 5795 1731 1792 669 13
14.375 5691 1721 1879 696 13
14.5 5561 1746 1947 732 14
14.625 5443 1765 2004 774 14
14.75 5324 1781 2071 810 14
14.875 5203 1786 2146 851 14
15 5063 1823 2205 894 15
15.125 4941 1843 2260 940 16
15.25 4838 1820 2328 998 16
15.375 4702 1833 2392 1057 16
15.5 4593 1826 2464 1101 16
15.625 4467 1839 2525 1153 16
15.75 4350 1835 2597 1202 16
15.875 4237 1826 2671 1250 16
16 4134 1806 2743 1300 17
16.125 4027 1793 2795 1367 18
16.25 3922 1793 2839 1428 18
16.375 3828 1759 2894 1499 20
16.5 3730 1733 2958 1559 20
16.625 3633 1712 3022 1612 21
16.75 3514 1726 3051 1687 22
16.875 3418 1705 3091 1764 22
17 3315 1708 3129 1825 23
17.125 3201 1718 3172 1885 24
17.25 3118 1697 3220 1941 24
17.375 3033 1688 3261 1994 24
17.5 2937 1674 3299 2066 24
17.625 2855 1668 3325 2128 24
17.75 2776 1641 3363 2195 25
17.875 2710 1582 3436 2247 25
18 2626 1557 3484 2307 26
18.125 2550 1538 3507 2378 27
18.25 2479 1507 3532 2455 27
18.375 2406 1477 3562 2527 28
18.5 2325 1461 3578 2607 29
18.625 2287 1411 3610 2661 31
18.75 2218 1405 3614 2731 32
18.875 2168 1360 3626 2814 32
19 2104 1338 3641 2885 32
19.125 2063 1303 3637 2962 35
19.25 2008 1277 3648 3031 36
19.375 1967 1228 3663 3105 37
19.5 1925 1205 3657 3176 37
19.625 1875 1185 3655 3245 40
19.75 1836 1160 3642 3322 40
19.875 1786 1142 3617 3415 40
20 1742 1122 3616 3480 40
20.125 1695 1104 3603 3556 42
20.25 1653 1077 3581 3647 42
20.375 1613 1048 3574 3722 43
20.5 1573 1020 3559 3805 43
20.625 1532 997 3554 3872 45
20.75 1504 960 3534 3957 45
20.875 1480 928 3515 4032 45
21 1440 905 3503 4107 45
21.125 1412 884 3476 4182 46
21.25 1386 859 3463 4245 47
21.375 1351 848 3443 4310 48
21.5 1324 834 3405 4389 48
21.625 1302 798 3394 4457 49
21.75 1272 778 3379 4521 50
21.875 1238 748 3374 4590 50
22 1218 721 3335 4672 54
22.125 1195 690 3321 4738 56
22.25 1169 675 3279 4820 57
