t S E I R D
0 9999 0 1 0 0
0.125 9998 1 1 0 0
0.25 9998 1 1 0 0
0.375 9998 1 1 0 0
0.5 9998 1 1 0 0
0.625 9998 1 1 0 0
0.75 9998 1 1 0 0
0.875 9998 1 1 0 0
1 9998 0 2 0 0
1.125 9995 3 2 0 0
1.25 9994 4 2 0 0
1.375 9993 5 2 0 0
1.5 9991 7 2 0 0
1.625 9987 11 2 0 0
1.75 9987 10 3 0 0
1.875 9985 12 3 0 0
2 9981 15 4 0 0
2.125 9979 17 4 0 0
2.25 9977 18 5 0 0
2.375 9975 20 5 0 0
2.5 9973 19 8 0 0
2.625 9971 19 10 0 0
2.75 9971 19 10 0 0
2.875 9971 18 11 0 0
3 9969 18 13 0 0
3.125 9968 18 14 0 0
3.25 9968 18 14 0 0
3.375 9966 20 14 0 0
3.5 9964 21 14 1 0
3.625 9959 24 15 2 0
3.75 9956 26 16 2 0
3.875 9954 28 16 2 0
4 9953 26 19 2 0
4.125 9950 29 19 2 0
4.25 9949 27 22 2 0
4.375 9945 30 23 2 0
4.5 9942 31 25 2 0
4.625 9936 33 29 2 0
4.75 9934 32 32 2 0
4.875 9926 36 36 2 0
5 9918 44 35 3 0
5.125 9912 46 39 3 0
5.25 9910 47 39 4 0
5.375 9904 49 43 4 0
5.5 9893 60 43 4 0
5.625 9890 57 49 4 0
5.75 9886 58 50 6 0
5.875 9876 63 55 6 0
6 9865 70 58 7 0
6.125 9857 72 64 7 0
6.25 9842 82 67 9 0
6.375 9829 90 71 10 0
6.5 9807 107 75 11 0
6.625 9789 118 82 11 0
6.75 9767 132 90 11 0
6.875 9741 149 99 11 0
7 9714 162 113 11 0
7.125 9690 168 131 11 0
7.25 9658 189 140 13 0
7.375 9629 208 146 17 0
7.5 9614 210 156 20 0
7.625 9585 228 165 22 0
7.75 9555 236 185 24 0
7.875 9523 251 199 27 0
8 9491 269 211 29 0
8.125 9460 284 224 32 0
8.25 9434 291 241 34 0
8.375 9396 312 255 37 0
8.5 9367 325 266 42 0
8.625 9330 343 279 48 0
8.75 9289 355 305 51 0
8.875 9234 384 327 55 0
9 9197 406 339 58 0
9.125 9145 434 354 67 0
9.25 9097 458 372 73 0
9.375 9049 473 398 80 0
9.5 9002 483 428 87 0
9.625 8958 495 457 90 0
9.75 8899 526 476 99 0
9.875 8843 555 489 113 0
10 8789 567 521 122 1
10.125 8756 566 544 133 1
