t S E I R D
0 98 0 2 0 0
0.125 97 1 2 0 0
0.25 97 1 2 0 0
0.375 97 1 2 0 0
0.5 97 0 3 0 0
0.625 97 0 3 0 0
0.75 97 0 3 0 0
0.875 97 0 3 0 0
1 97 0 3 0 0
1.125 97 0 3 0 0
1.25 97 0 3 0 0
1.375 97 0 3 0 0
1.5 97 0 3 0 0
1.625 96 1 3 0 0
1.75 95 2 3 0 0
1.875 94 3 3 0 0
2 93 4 3 0 0
2.125 93 4 3 0 0
2.25 93 4 3 0 0
2.375 93 4 3 0 0
2.5 92 5 3 0 0
2.625 90 7 3 0 0
2.75 90 7 2 1 0
2.875 89 7 3 1 0
3 88 8 3 1 0
3.125 87 9 3 1 0
3.25 87 7 5 1 0
3.375 87 6 6 1 0
3.5 85 8 6 1 0
3.625 85 8 6 1 0
3.75 84 8 7 1 0
3.875 83 9 7 1 0
4 83 9 7 1 0
4.125 82 10 7 1 0
4.25 82 10 7 1 0
4.375 80 12 7 1 0
4.5 79 11 9 1 0
4.625 77 13 9 1 0
4.75 76 13 10 1 0
4.875 75 13 11 1 0
5 75 13 11 1 0
5.125 75 13 11 1 0
5.25 74 14 11 1 0
5.375 73 15 11 1 0
5.5 71 15 13 1 0
5.625 70 15 14 1 0
5.75 68 17 13 2 0
5.875 65 20 11 4 0
6 64 18 12 6 0
6.125 63 19 11 7 0
6.25 62 18 13 7 0
6.375 61 17 15 7 0
6.5 61 15 17 7 0
6.625 60 15 17 8 0
6.75 60 14 18 8 0
6.875 60 13 19 8 0
7 59 13 20 8 0
7.125 58 13 21 8 0
7.25 57 14 20 9 0
7.375 56 14 19 11 0
7.5 52 18 19 11 0
7.625 51 19 19 11 0
7.75 50 20 19 11 0
7.875 49 20 20 11 0
8 47 21 21 11 0
8.125 45 22 22 11 0
8.25 44 22 23 11 0
8.375 43 22 24 11 0
8.5 42 21 26 11 0
8.625 39 22 28 11 0
8.75 38 22 29 11 0
8.875 37 22 30 11 0
9 33 26 30 11 0
9.125 31 27 30 12 0
9.25 30 27 31 12 0
9.375 30 27 31 12 0
9.5 29 26 32 13 0
9.625 28 24 34 14 0
9.75 27 23 35 15 0
9.875 27 21 37 15 0
10 27 21 36 16 0
10.125 27 20 36 17 0
10.25 27 18 36 19 0
10.375 25 19 37 19 0
10.5 24 20 33 23 0
10.625 23 21 32 24 0
10.75 20 24 29 27 0
10.875 20 23 30 27 0
11 20 20 33 27 0
11.125 18 21 34 27 0
11.25 17 21 34 28 0
11.375 16 21 33 30 0
11.5 16 18 35 31 0
11.625 16 17 35 32 0
11.75 16 16 35 33 0
11.875 16 16 34 34 0
12 16 16 32 36 0
12.125 15 16 33 36 0
12.25 15 16 31 38 0
12.375 15 15 31 39 0
12.5 15 14 32 39 0
12.625 15 13 33 39 0
12.75 15 13 32 40 0
12.875 15 13 32 40 0
13 14 13 33 40 0
13.125 14 10 36 40 0
13.25 14 9 35 42 0
13.375 14 8 34 43 1
13.5 14 8 33 44 1
13.625 14 8 33 44 1
13.75 14 7 34 44 1
13.875 14 7 33 45 1
14 14 7 32 46 1
14.125 14 6 31 48 1
14.25 14 6 31 48 1
14.375 14 6 31 48 1
14.5 14 6 30 49 1
14.625 14 6 28 51 1
14.75 14 6 28 51 1
14.875 14 4 28 53 1
15 14 3 29 53 1
15.125 14 3 29 53 1
15.25 14 3 28 54 1
15.375 14 3 28 54 1
15.5 14 3 28 54 1
15.625 14 3 27 55 1
15.75 14 3 27 55 1
15.875 14 3 26 56 1
16 14 3 26 56 1
16.125 14 3 26 56 1
16.25 14 3 25 56 2
16.375 14 3 25 56 2
16.5 14 2 26 56 2
16.625 14 1 27 56 2
16.75 14 1 26 57 2
16.875 14 1 26 57 2
17 14 1 26 57 2
17.125 14 1 26 57 2
17.25 14 1 26 57 2
17.375 14 1 26 57 2
17.5 14 1 26 57 2
17.625 14 1 25 58 2
17.75 14 1 25 58 2
17.875 14 1 25 58 2
18 14 1 24 59 2
18.125 14 1 23 60 2
18.25 14 1 23 60 2
18.375 14 1 22 61 2
18.5 14 1 22 61 2
18.625 14 1 22 61 2
18.75 14 1 22 61 2
18.875 14 0 22 62 2
19 14 0 22 62 2
19.125 14 0 22 62 2
19.25 14 0 22 62 2
19.375 14 0 22 62 2
19.5 14 0 21 62 3
19.625 14 0 21 62 3
19.75 14 0 21 62 3
19.875 14 0 20 63 3
20 14 0 20 63 3
20.125 14 0 20 63 3
20.25 14 0 20 63 3
20.375 14 0 19 64 3
20.5 14 0 18 65 3
20.625 14 0 18 65 3
20.75 14 0 18 65 3
20.875 14 0 18 65 3
21 14 0 18 65 3
21.125 14 0 18 65 3
21.25 14 0 16 67 3
21.375 14 0 16 67 3
21.5 14 0 15 68 3
21.625 14 0 15 68 3
21.75 14 0 14 69 3
21.875 14 0 14 69 3
