t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 98 0 2 0 0
0.375 98 0 2 0 0
0.5 98 0 2 0 0
0.625 98 0 2 0 0
0.75 98 0 2 0 0
0.875 98 0 2 0 0
1 98 0 2 0 0
1.125 97 1 2 0 0
1.25 97 1 2 0 0
1.375 97 1 2 0 0
1.5 97 0 3 0 0
1.625 97 0 3 0 0
1.75 97 0 3 0 0
1.875 97 0 3 0 0
2 97 0 3 0 0
2.125 97 0 2 1 0
2.25 97 0 2 1 0
2.375 97 0 2 1 0
2.5 97 0 2 1 0
2.625 96 1 2 1 0
2.75 96 1 2 1 0
2.875 95 2 2 1 0
3 94 3 2 1 0
3.125 93 4 2 1 0
3.25 93 4 2 1 0
3.375 93 3 3 1 0
3.5 93 3 3 1 0
3.625 92 4 3 1 0
3.75 92 4 2 2 0
3.875 91 5 2 2 0
4 89 7 2 2 0
4.125 89 6 3 2 0
4.25 88 7 3 2 0
4.375 87 7 4 2 0
4.5 87 6 5 2 0
4.625 86 7 5 2 0
4.75 86 7 5 2 0
4.875 84 9 5 2 0
5 84 9 5 2 0
5.125 84 8 6 2 0
5.25 83 9 5 3 0
5.375 83 9 5 3 0
5.5 83 9 5 3 0
5.625 82 10 5 3 0
5.75 80 12 5 3 0
5.875 79 13 5 3 0
6 78 14 5 3 0
6.125 78 14 5 3 0
6.25 76 16 5 3 0
6.375 76 16 5 3 0
6.5 76 15 6 3 0
6.625 76 14 7 3 0
6.75 75 15 7 3 0
6.875 73 17 7 3 0
7 73 17 7 3 0
7.125 73 15 8 4 0
7.25 73 14 9 4 0
7.375 73 14 9 4 0
7.5 72 15 9 4 0
7.625 72 12 12 4 0
7.75 72 11 12 5 0
7.875 72 10 12 6 0
8 71 11 12 6 0
8.125 69 13 12 6 0
8.25 68 13 13 6 0
8.375 66 15 13 6 0
8.5 66 14 13 7 0
8.625 66 13 13 8 0
8.75 66 13 13 8 0
8.875 66 12 14 8 0
9 65 11 16 8 0
9.125 65 10 17 8 0
9.25 64 11 17 8 0
9.375 64 11 16 9 0
9.5 64 11 16 9 0
9.625 64 10 17 9 0
9.75 63 10 18 9 0
9.875 63 10 18 9 0
10 63 10 18 9 0
10.125 62 11 17 10 0
10.25 62 9 19 10 0
10.375 62 8 19 11 0
10.5 62 7 20 11 0
10.625 61 7 20 12 0
10.75 61 6 21 12 0
10.875 58 9 21 12 0
11 57 9 22 12 0
11.125 56 10 22 12 0
11.25 54 12 22 12 0
11.375 54 12 22 12 0
11.5 53 11 23 13 0
11.625 52 10 25 13 0
11.75 51 10 26 13 0
11.875 51 9 27 13 0
12 51 8 28 13 0
12.125 51 8 28 13 0
12.25 50 9 28 13 0
12.375 50 8 29 13 0
12.5 47 11 28 14 0
12.625 47 10 29 14 0
12.75 46 10 30 14 0
12.875 46 10 30 14 0
13 46 9 31 14 0
13.125 44 11 30 15 0
13.25 43 12 30 15 0
13.375 43 11 31 15 0
13.5 43 11 30 16 0
13.625 42 12 30 16 0
13.75 42 10 32 16 0
13.875 42 10 32 16 0
14 42 10 32 16 0
14.125 40 12 30 18 0
14.25 38 13 31 18 0
14.375 37 12 33 18 0
14.5 37 9 32 22 0
14.625 37 7 34 22 0
14.75 36 8 34 22 0
14.875 36 8 33 23 0
15 35 8 33 24 0
15.125 35 8 30 27 0
15.25 35 8 30 27 0
15.375 35 7 29 29 0
15.5 34 8 29 29 0
15.625 34 8 29 29 0
15.75 33 7 29 31 0
15.875 33 6 29 32 0
16 33 5 29 33 0
16.125 33 5 29 33 0
16.25 32 6 29 33 0
16.375 32 5 29 34 0
16.5 32 4 30 34 0
16.625 32 4 29 35 0
16.75 32 4 29 35 0
16.875 32 4 29 35 0
17 32 4 29 35 0
17.125 31 5 29 35 0
17.25 30 5 30 35 0
17.375 30 4 31 35 0
17.5 28 6 30 36 0
17.625 27 7 28 38 0
17.75 27 7 28 38 0
17.875 26 7 28 39 0
18 26 7 27 40 0
18.125 25 7 26 42 0
18.25 25 7 26 42 0
18.375 24 8 25 43 0
18.5 23 9 24 44 0
18.625 22 9 25 44 0
18.75 22 8 24 46 0
18.875 22 8 24 46 0
19 22 8 24 46 0
19.125 22 6 26 46 0
19.25 22 6 26 46 0
19.375 22 6 25 47 0
19.5 21 7 23 49 0
19.625 21 6 24 49 0
19.75 21 5 24 50 0
19.875 20 6 24 50 0
20 20 5 24 51 0
20.125 20 5 24 51 0
20.25 20 4 24 52 0
20.375 20 4 24 52 0
20.5 19 4 25 52 0
20.625 19 3 25 53 0
20.75 19 2 26 53 0
20.875 19 2 25 54 0
21 19 2 24 55 0
21.125 19 2 23 56 0
21.25 18 3 22 57 0
21.375 18 3 20 59 0
21.5 18 3 20 59 0
21.625 18 3 19 60 0
21.75 18 3 19 60 0
21.875 18 3 19 60 0
22 18 3 19 60 0
22.125 17 4 18 61 0
22.25 17 3 17 63 0
22.375 17 3 17 63 0
22.5 17 2 18 63 0
22.625 17 2 18 63 0
22.75 17 2 18 63 0
22.875 17 1 19 63 0
23 17 1 19 63 0
23.125 17 1 18 64 0
23.25 17 1 18 64 0
23.375 17 1 18 64 0
23.5 16 2 17 65 0
23.625 16 2 17 65 0
23.75 16 2 16 66 0
23.875 16 2 16 66 0
24 16 2 16 66 0
24.125 16 2 16 66 0
24.25 16 2 16 66 0
24.375 16 2 15 67 0
24.5 15 3 14 68 0
24.625 15 3 14 68 0
24.75 15 3 14 68 0
24.875 15 3 14 68 0
25 15 3 14 68 0
25.125 15 3 13 69 0
25.25 15 3 11 71 0
25.375 15 3 11 71 0
25.5 15 3 11 71 0
25.625 15 2 12 71 0
25.75 15 1 13 71 0
25.875 15 1 13 71 0
26 15 1 13 71 0
26.125 15 1 13 71 0
26.25 15 1 13 71 0
26.375 15 1 13 71 0
26.5 15 1 13 71 0
26.625 15 1 13 71 0
26.75 15 1 13 71 0
26.875 15 1 13 71 0
27 15 1 13 71 0
27.125 15 1 13 71 0
27.25 15 1 13 71 0
27.375 15 0 14 71 0
27.5 15 0 13 72 0
27.625 15 0 13 72 0
27.75 14 1 13 72 0
27.875 14 1 13 72 0
28 14 1 13 72 0
28.125 14 1 13 72 0
28.25 13 2 12 73 0
28.375 13 2 11 74 0
28.5 13 2 11 74 0
28.625 13 2 11 74 0
28.75 13 1 12 74 0
28.875 13 1 12 74 0
29 13 1 11 75 0
29.125 13 1 11 75 0
29.25 12 2 11 75 0
29.375 12 2 11 75 0
29.5 12 1 12 75 0
29.625 12 1 11 76 0
29.75 12 1 11 76 0
29.875 12 0 12 76 0
30 12 0 12 76 0
30.125 12 0 10 78 0
30.25 12 0 10 78 0
30.375 12 0 10 78 0
30.5 12 0 10 78 0
30.625 11 1 10 78 0
30.75 11 1 10 78 0
30.875 11 1 10 78 0
31 11 1 10 78 0
31.125 11 1 10 78 0
31.25 11 1 10 78 0
31.375 11 1 10 78 0
31.5 11 0 11 78 0
31.625 10 1 11 78 0
31.75 10 1 11 78 0
31.875 10 1 11 78 0
32 10 1 11 78 0
32.125 10 1 10 79 0
32.25 10 1 10 79 0
32.375 10 1 10 79 0
32.5 10 1 10 79 0
32.625 10 1 10 79 0
32.75 10 1 10 79 0
32.875 10 1 9 80 0
33 10 1 9 80 0
33.125 10 1 9 80 0
33.25 10 1 9 80 0
33.375 10 1 9 80 0
33.5 10 1 8 81 0
33.625 10 1 8 81 0
33.75 10 1 8 81 0
33.875 10 1 8 81 0
34 10 0 8 82 0
34.125 10 0 8 82 0
34.25 10 0 7 83 0
34.375 9 1 4 86 0
34.5 9 1 4 86 0
34.625 9 1 4 86 0
