t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9998 1 1 0 0
0.75 9998 1 1 0 0
0.875 9998 1 1 0 0
1 9998 1 1 0 0
1.125 9997 2 1 0 0
1.25 9997 1 2 0 0
1.375 9992 6 2 0 0
1.5 9990 8 2 0 0
1.625 9988 10 2 0 0
1.75 9985 13 2 0 0
1.875 9983 14 3 0 0
2 9981 16 2 1 0
2.125 9981 16 2 1 0
2.25 9981 14 4 1 0
2.375 9981 13 5 1 0
2.5 9980 13 6 1 0
2.625 9979 13 7 1 0
2.75 9979 13 7 1 0
2.875 9978 13 8 1 0
3 9978 11 10 1 0
3.125 9977 11 11 1 0
3.25 9974 13 11 2 0
3.375 9973 14 11 2 0
3.5 9972 15 10 3 0
3.625 9972 14 11 3 0
3.75 9969 17 11 3 0
3.875 9969 15 13 3 0
4 9968 16 13 3 0
4.125 9966 16 15 3 0
4.25 9965 16 16 3 0
4.375 9963 18 16 3 0
4.5 9963 17 17 3 0
4.625 9963 16 18 3 0
4.75 9962 17 18 3 0
4.875 9961 17 19 3 0
5 9960 17 20 3 0
5.125 9958 17 20 5 0
5.25 9956 18 20 6 0
5.375 9952 20 22 6 0
5.5 9951 20 23 6 0
5.625 9950 20 24 6 0
5.75 9946 23 25 6 0
5.875 9945 24 25 6 0
6 9945 24 24 7 0
6.125 9944 23 25 8 0
6.25 9940 26 24 10 0
6.375 9938 27 25 10 0
6.5 9936 27 27 10 0
6.625 9936 27 26 11 0
6.75 9936 25 28 11 0
6.875 9934 26 28 12 0
7 9932 26 30 12 0
7.125 9930 26 32 12 0
7.25 9930 26 30 14 0
7.375 9928 28 29 15 0
7.5 9926 29 30 15 0
7.625 9925 29 30 16 0
7.75 9918 32 32 18 0
7.875 9914 31 36 19 0
8 9911 32 38 19 0
8.125 9908 31 42 19 0
8.25 9905 30 44 21 0
8.375 9895 38 45 22 0
8.5 9890 38 49 23 0
8.625 9885 42 49 24 0
8.75 9876 49 49 26 0
8.875 9867 53 53 27 0
9 9862 54 56 28 0
9.125 9855 58 57 30 0
9.25 9848 64 57 31 0
9.375 9843 64 58 35 0
9.5 9834 72 59 35 0
9.625 9828 71 65 36 0
9.75 9818 76 67 39 0
9.875 9809 80 69 42 0
10 9794 92 70 44 0
10.125 9786 97 70 47 0
10.25 9760 121 69 50 0
10.375 9744 129 75 52 0
10.5 9731 135 82 52 0
10.625 9722 134 90 54 0
10.75 9702 142 99 57 0
10.875 9682 153 104 61 0
11 9668 163 105 64 0
11.125 9652 167 115 66 0
11.25 9628 175 127 70 0
11.375 9606 187 136 71 0
11.5 9577 202 149 72 0
11.625 9547 215 164 74 0
11.75 9513 238 172 77 0
