t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 98 0 2 0 0
0.375 98 0 2 0 0
0.5 98 0 2 0 0
0.625 98 0 2 0 0
0.75 98 0 2 0 0
0.875 96 2 2 0 0
1 96 2 2 0 0
1.125 96 2 2 0 0
1.25 96 2 2 0 0
1.375 96 2 2 0 0
1.5 96 2 2 0 0
1.625 95 3 2 0 0
1.75 95 2 3 0 0
1.875 95 2 3 0 0
2 95 1 4 0 0
2.125 94 1 5 0 0
2.25 93 2 5 0 0
2.375 93 2 5 0 0
2.5 92 3 4 1 0
2.625 91 4 4 1 0
2.75 91 4 4 1 0
2.875 91 4 4 1 0
3 91 4 4 1 0
3.125 91 4 4 1 0
3.25 91 3 5 1 0
3.375 91 3 4 2 0
3.5 91 3 4 2 0
3.625 90 4 4 2 0
3.75 90 4 4 2 0
3.875 90 3 5 2 0
4 89 4 5 2 0
4.125 89 3 6 2 0
4.25 89 3 5 3 0
4.375 87 5 5 3 0
4.5 87 4 6 3 0
4.625 86 4 7 3 0
4.75 86 4 7 3 0
4.875 85 5 7 3 0
5 85 4 8 3 0
5.125 84 5 7 4 0
5.25 84 5 7 4 0
5.375 84 5 7 4 0
5.5 84 5 7 4 0
5.625 84 5 6 5 0
5.75 82 7 6 5 0
5.875 82 7 6 5 0
6 82 7 6 5 0
6.125 80 9 6 5 0
6.25 79 10 6 5 0
6.375 78 10 7 5 0
6.5 78 10 6 6 0
6.625 78 10 6 6 0
6.75 77 10 7 6 0
6.875 77 9 8 6 0
7 75 9 10 6 0
7.125 75 9 10 6 0
7.25 75 9 10 6 0
7.375 74 10 10 6 0
7.5 74 10 9 7 0
7.625 73 11 9 7 0
7.75 73 10 10 7 0
7.875 72 7 14 7 0
8 70 9 14 7 0
8.125 69 9 15 7 0
8.25 68 10 14 8 0
8.375 65 13 14 8 0
8.5 65 12 14 9 0
8.625 65 12 14 9 0
8.75 64 12 15 9 0
8.875 64 11 16 9 0
9 64 10 17 9 0
9.125 63 10 18 9 0
9.25 62 10 18 10 0
9.375 60 12 17 11 0
9.5 60 10 19 11 0
9.625 60 10 18 12 0
9.75 58 11 19 12 0
9.875 55 13 18 14 0
10 53 15 18 14 0
10.125 52 15 19 14 0
10.25 50 16 20 14 0
10.375 48 18 20 14 0
10.5 45 20 21 14 0
10.625 44 19 23 14 0
10.75 44 16 25 15 0
10.875 43 17 25 15 0
11 43 16 25 16 0
11.125 42 17 25 16 0
11.25 42 17 25 16 0
11.375 40 18 26 16 0
11.5 39 19 26 16 0
11.625 38 19 27 16 0
11.75 38 16 28 18 0
11.875 38 14 30 18 0
12 38 12 32 18 0
12.125 37 13 32 18 0
12.25 37 13 32 18 0
12.375 37 13 32 18 0
12.5 36 14 32 18 0
12.625 36 14 32 18 0
12.75 35 15 32 18 0
12.875 35 14 33 18 0
13 35 14 32 19 0
13.125 33 13 33 21 0
13.25 33 13 33 21 0
13.375 30 15 34 21 0
13.5 30 15 34 21 0
13.625 30 14 35 21 0
13.75 29 14 36 21 0
13.875 29 13 37 21 0
14 29 13 37 21 0
14.125 29 12 38 21 0
14.25 28 12 39 21 0
14.375 28 12 38 22 0
14.5 28 12 37 23 0
14.625 26 11 39 24 0
14.75 26 11 38 25 0
14.875 24 10 41 25 0
15 24 8 42 26 0
15.125 24 6 44 26 0
15.25 23 7 43 27 0
15.375 23 6 43 28 0
15.5 23 6 41 30 0
15.625 23 6 40 31 0
15.75 23 6 40 31 0
15.875 23 6 40 31 0
16 23 6 39 32 0
16.125 23 6 38 33 0
16.25 22 6 38 34 0
16.375 22 6 38 34 0
16.5 22 5 39 34 0
16.625 22 5 37 36 0
16.75 22 5 37 36 0
16.875 22 5 37 36 0
17 22 5 35 38 0
17.125 22 5 32 41 0
17.25 22 5 32 41 0
17.375 22 5 30 43 0
17.5 22 5 29 44 0
17.625 22 5 28 45 0
17.75 22 3 29 46 0
17.875 22 3 29 46 0
18 21 3 29 47 0
18.125 21 3 28 48 0
18.25 21 3 26 50 0
18.375 21 3 26 50 0
18.5 20 3 27 50 0
18.625 20 3 27 50 0
18.75 19 4 27 50 0
18.875 19 4 27 50 0
19 19 4 25 52 0
19.125 19 4 25 52 0
19.25 18 5 25 52 0
19.375 18 5 25 52 0
19.5 18 5 24 53 0
19.625 18 4 25 53 0
19.75 18 4 25 53 0
19.875 18 3 25 54 0
20 18 3 24 55 0
20.125 16 5 24 55 0
20.25 16 5 23 56 0
20.375 16 5 22 57 0
20.5 16 5 22 57 0
20.625 16 5 21 58 0
20.75 16 5 21 58 0
20.875 16 5 21 58 0
21 16 4 22 58 0
21.125 16 4 21 59 0
21.25 16 4 21 59 0
21.375 15 5 20 60 0
21.5 14 6 19 61 0
21.625 14 6 18 62 0
21.75 14 5 19 62 0
21.875 14 5 19 62 0
22 14 5 17 64 0
22.125 14 4 18 64 0
22.25 14 4 18 64 0
22.375 14 4 16 66 0
22.5 14 3 16 67 0
22.625 14 3 16 67 0
22.75 14 3 15 68 0
22.875 14 3 15 68 0
23 14 3 15 68 0
23.125 14 3 15 68 0
23.25 14 3 15 68 0
23.375 14 3 15 68 0
23.5 14 3 15 68 0
23.625 14 3 15 68 0
23.75 14 3 15 68 0
23.875 14 2 16 68 0
24 14 2 15 69 0
24.125 14 2 15 69 0
24.25 14 2 14 70 0
24.375 14 2 13 71 0
24.5 14 1 13 72 0
24.625 14 1 13 72 0
24.75 14 0 13 73 0
24.875 14 0 12 74 0
25 14 0 12 74 0
25.125 14 0 12 74 0
25.25 14 0 11 75 0
25.375 14 0 11 75 0
25.5 14 0 11 75 0
25.625 14 0 11 75 0
25.75 14 0 11 75 0
25.875 14 0 10 76 0
26 14 0 10 76 0
26.125 14 0 10 76 0
26.25 14 0 10 76 0
26.375 14 0 10 76 0
26.5 14 0 10 76 0
26.625 14 0 10 76 0
26.75 14 0 10 76 0
26.875 14 0 10 76 0
27 14 0 10 76 0
27.125 14 0 10 76 0
27.25 14 0 10 76 0
27.375 14 0 9 77 0
27.5 14 0 9 77 0
27.625 14 0 9 77 0
27.75 14 0 8 78 0
27.875 14 0 8 78 0
28 14 0 8 78 0
28.125 14 0 8 78 0
28.25 14 0 7 79 0
28.375 14 0 7 79 0
28.5 14 0 7 79 0
28.625 14 0 5 81 0
28.75 14 0 5 81 0
28.875 14 0 5 81 0
29 14 0 5 81 0
29.125 14 0 5 81 0
29.25 14 0 5 81 0
29.375 14 0 5 81 0
29.5 14 0 5 81 0
29.625 14 0 5 81 0
29.75 14 0 5 81 0
29.875 14 0 5 81 0
30 14 0 5 81 0
30.125 14 0 4 82 0
30.25 14 0 4 82 0
30.375 14 0 4 82 0
30.5 14 0 4 82 0
30.625 14 0 4 82 0
30.75 14 0 4 82 0
30.875 14 0 4 82 0
31 14 0 4 82 0
31.125 14 0 4 82 0
31.25 14 0 4 82 0
31.375 14 0 4 82 0
31.5 14 0 4 82 0
31.625 14 0 4 82 0
31.75 14 0 4 82 0
31.875 14 0 4 82 0
32 14 0 3 83 0
32.125 14 0 3 83 0
32.25 14 0 3 83 0
32.375 14 0 3 83 0
32.5 14 0 3 83 0
32.625 14 0 3 83 0
32.75 14 0 3 83 0
32.875 14 0 3 83 0
33 14 0 3 83 0
33.125 14 0 3 83 0
33.25 14 0 3 83 0
33.375 14 0 3 83 0
33.5 14 0 3 83 0
33.625 14 0 3 83 0
33.75 14 0 3 83 0
33.875 14 0 3 83 0
34 14 0 3 83 0
34.125 14 0 3 83 0
34.25 14 0 3 83 0
34.375 14 0 3 83 0
34.5 14 0 3 83 0
34.625 14 0 3 83 0
