t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9999 0 1 0 0
0.75 9999 0 1 0 0
0.875 9998 1 1 0 0
1 9998 1 1 0 0
1.125 9998 1 1 0 0
1.25 9998 1 1 0 0
1.375 9998 1 1 0 0
1.5 9998 0 2 0 0
1.625 9998 0 2 0 0
1.75 9998 0 2 0 0
1.875 9997 1 2 0 0
2 9996 2 2 0 0
2.125 9995 3 2 0 0
2.25 9995 3 2 0 0
2.375 9994 4 2 0 0
2.5 9992 6 2 0 0
2.625 9990 8 2 0 0
2.75 9989 8 3 0 0
2.875 9986 11 3 0 0
3 9985 12 3 0 0
3.125 9985 12 3 0 0
3.25 9983 13 4 0 0
3.375 9983 13 4 0 0
3.5 9983 13 4 0 0
3.625 9982 13 5 0 0
3.75 9982 13 5 0 0
3.875 9982 12 6 0 0
4 9980 12 8 0 0
4.125 9979 10 11 0 0
4.25 9974 14 11 1 0
4.375 9973 14 10 3 0
4.5 9973 13 11 3 0
4.625 9973 13 11 3 0
4.75 9972 14 11 3 0
4.875 9972 14 11 3 0
5 9970 13 14 3 0
5.125 9966 17 14 3 0
5.25 9964 19 14 3 0
5.375 9960 22 14 4 0
5.5 9958 20 18 4 0
5.625 9952 26 18 4 0
5.75 9950 27 19 4 0
5.875 9948 29 19 4 0
6 9946 26 24 4 0
6.125 9942 27 26 5 0
6.25 9938 31 26 5 0
6.375 9929 40 25 6 0
6.5 9918 50 26 6 0
6.625 9908 57 29 6 0
6.75 9899 60 35 6 0
6.875 9892 63 36 9 0
7 9886 65 40 9 0
7.125 9872 77 39 12 0
7.25 9859 87 41 13 0
7.375 9850 94 43 13 0
7.5 9841 97 48 14 0
7.625 9828 106 52 14 0
7.75 9817 115 54 14 0
7.875 9806 117 61 16 0
8 9788 133 63 16 0
8.125 9769 146 68 17 0
8.25 9754 150 77 19 0
8.375 9743 148 90 19 0
8.5 9728 151 102 19 0
8.625 9711 160 110 19 0
8.75 9690 168 119 23 0
8.875 9671 178 124 27 0
9 9653 186 129 32 0
9.125 9640 187 137 36 0
9.25 9616 200 146 38 0
9.375 9589 210 159 42 0
9.5 9570 216 167 47 0
9.625 9547 222 178 53 0
9.75 9521 239 184 55 1
9.875 9519 224 194 61 2
10 9519 213 203 63 2
10.125 9518 204 212 64 2
10.25 9515 198 216 69 2
10.375 9515 183 225 74 3
10.5 9515 176 230 76 3
10.625 9515 163 241 78 3
10.75 9513 152 243 89 3
10.875 9510 145 248 94 3
11 9507 142 250 98 3
11.125 9507 130 257 103 3
11.25 9506 126 257 108 3
11.375 9504 119 263 111 3
11.5 9503 112 264 118 3
11.625 9501 105 271 120 3
11.75 9501 100 271 125 3
