t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9996 2 2 0 0
0.5 9996 2 2 0 0
0.625 9995 3 1 1 0
0.75 9994 4 1 1 0
0.875 9994 4 1 1 0
1 9994 3 2 1 0
1.125 9994 3 2 1 0
1.25 9994 3 2 1 0
1.375 9994 3 2 1 0
1.5 9992 4 3 1 0
1.625 9992 3 4 1 0
1.75 9991 4 4 1 0
1.875 9989 6 4 1 0
2 9989 6 4 1 0
2.125 9988 6 5 1 0
2.25 9982 11 6 1 0
2.375 9978 14 7 1 0
2.5 9972 19 8 1 0
2.625 9969 21 9 1 0
2.75 9966 22 10 2 0
2.875 9962 25 10 3 0
3 9962 25 10 3 0
3.125 9961 25 10 4 0
3.25 9958 26 12 4 0
3.375 9952 31 13 4 0
3.5 9940 40 16 4 0
3.625 9928 47 20 5 0
3.75 9914 58 22 6 0
3.875 9899 69 25 7 0
4 9896 71 26 7 0
4.125 9888 76 29 7 0
4.25 9878 82 33 7 0
4.375 9861 95 36 8 0
4.5 9850 103 38 9 0
4.625 9837 110 44 9 0
4.75 9825 114 52 9 0
4.875 9810 127 53 10 0
5 9798 134 53 15 0
5.125 9779 143 63 15 0
5.25 9767 142 76 15 0
5.375 9739 154 90 17 0
5.5 9719 167 97 17 0
5.625 9694 186 103 17 0
5.75 9676 194 111 19 0
5.875 9657 198 126 19 0
6 9629 210 138 23 0
6.125 9598 226 147 29 0
6.25 9569 241 155 35 0
6.375 9538 258 166 38 0
6.5 9515 269 174 42 0
6.625 9481 287 189 43 0
6.75 9436 313 201 50 0
6.875 9413 313 219 55 0
7 9380 320 242 58 0
7.125 9340 344 254 62 0
7.25 9296 364 269 71 0
7.375 9246 392 287 75 0
7.5 9201 418 298 83 0
7.625 9142 438 334 86 0
7.75 9095 459 356 90 0
7.875 9026 495 381 97 1
8 8965 524 408 101 2
8.125 8912 542 439 105 2
8.25 8855 571 458 113 3
8.375 8805 587 486 119 3
8.5 8760 596 514 127 3
