t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9998 0 2 0 0
0.5 9998 0 2 0 0
0.625 9998 0 2 0 0
0.75 9998 0 2 0 0
0.875 9997 1 2 0 0
1 9997 1 2 0 0
1.125 9997 1 2 0 0
1.25 9997 1 2 0 0
1.375 9997 0 3 0 0
1.5 9997 0 3 0 0
1.625 9997 0 3 0 0
1.75 9995 2 3 0 0
1.875 9995 1 4 0 0
2 9993 3 3 1 0
2.125 9993 3 3 1 0
2.25 9992 4 3 1 0
2.375 9992 4 3 1 0
2.5 9991 5 3 1 0
2.625 9990 6 3 1 0
2.75 9990 6 3 1 0
2.875 9989 7 3 1 0
3 9989 7 3 1 0
3.125 9988 7 4 1 0
3.25 9988 7 4 1 0
3.375 9988 7 4 1 0
3.5 9987 8 4 1 0
3.625 9987 5 7 1 0
3.75 9980 12 7 1 0
3.875 9972 20 6 2 0
4 9964 27 7 2 0
4.125 9951 36 11 2 0
4.25 9938 48 12 2 0
4.375 9930 52 15 3 0
4.5 9916 64 17 3 0
4.625 9908 66 23 3 0
4.75 9903 70 22 5 0
4.875 9894 74 26 6 0
5 9879 85 29 7 0
5.125 9864 98 30 8 0
5.25 9856 102 34 8 0
5.375 9847 101 43 9 0
5.5 9839 104 47 10 0
5.625 9822 114 53 11 0
5.75 9802 130 56 12 0
5.875 9775 145 68 12 0
6 9763 147 76 14 0
6.125 9735 165 84 16 0
6.25 9707 178 98 17 0
6.375 9677 196 108 19 0
6.5 9647 215 119 19 0
6.625 9603 250 124 23 0
6.75 9563 279 134 24 0
6.875 9536 286 150 28 0
7 9501 308 159 32 0
7.125 9448 343 174 35 0
7.25 9397 376 189 38 0
7.375 9357 393 207 43 0
7.5 9312 414 228 46 0
7.625 9260 437 254 49 0
7.75 9220 442 283 54 1
7.875 9153 480 308 57 2
8 9103 507 325 63 2
8.125 9041 537 352 68 2
8.25 8986 547 389 76 2
8.375 8914 589 408 87 2
8.5 8839 627 433 99 2
