t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9998 0 2 0 0
0.5 9998 0 2 0 0
0.625 9997 1 2 0 0
0.75 9996 2 2 0 0
0.875 9996 2 2 0 0
1 9996 2 2 0 0
1.125 9996 1 3 0 0
1.25 9996 0 4 0 0
1.375 9996 0 4 0 0
1.5 9996 0 4 0 0
1.625 9996 0 4 0 0
1.75 9996 0 4 0 0
1.875 9996 0 4 0 0
2 9995 1 4 0 0
2.125 9994 2 4 0 0
2.25 9993 3 3 1 0
2.375 9993 3 3 1 0
2.5 9993 3 3 1 0
2.625 9993 3 3 1 0
2.75 9993 3 3 1 0
2.875 9992 4 3 1 0
3 9992 4 3 1 0
3.125 9991 5 2 2 0
3.25 9990 6 2 2 0
3.375 9990 6 2 2 0
3.5 9990 4 4 2 0
3.625 9988 6 4 2 0
3.75 9985 9 4 2 0
3.875 9984 10 4 2 0
4 9983 11 4 2 0
4.125 9979 14 5 2 0
4.25 9978 13 7 2 0
4.375 9976 15 7 2 0
4.5 9975 14 9 2 0
4.625 9971 18 9 2 0
4.75 9968 20 10 2 0
4.875 9962 25 11 2 0
5 9957 29 12 2 0
5.125 9947 39 10 4 0
5.25 9942 41 13 4 0
5.375 9930 51 14 5 0
5.5 9921 58 16 5 0
5.625 9915 62 18 5 0
5.75 9906 66 23 5 0
5.875 9900 68 26 6 0
6 9897 66 29 8 0
6.125 9887 73 32 8 0
6.25 9879 76 36 9 0
6.375 9865 88 37 10 0
6.5 9858 88 44 10 0
6.625 9851 90 47 12 0
6.75 9835 102 50 13 0
6.875 9825 106 55 14 0
7 9818 105 62 15 0
7.125 9805 111 67 17 0
7.25 9790 120 71 19 0
7.375 9779 123 79 19 0
7.5 9765 135 79 21 0
7.625 9754 138 86 22 0
7.75 9739 142 93 26 0
7.875 9723 150 101 26 0
8 9703 158 110 29 0
8.125 9685 169 115 31 0
8.25 9661 179 128 32 0
8.375 9640 183 142 35 0
8.5 9613 196 154 37 0
