t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9998 1 1 0 0
0.375 9998 0 2 0 0
0.5 9997 1 2 0 0
0.625 9997 1 2 0 0
0.75 9997 1 2 0 0
0.875 9997 1 2 0 0
1 9997 1 2 0 0
1.125 9997 1 1 1 0
1.25 9997 0 2 1 0
1.375 9997 0 2 1 0
1.5 9994 3 2 1 0
1.625 9992 5 2 1 0
1.75 9991 6 2 1 0
1.875 9985 11 3 1 0
2 9981 14 4 1 0
2.125 9979 16 4 1 0
2.25 9976 17 6 1 0
2.375 9972 20 7 1 0
2.5 9971 21 7 1 0
2.625 9966 26 7 1 0
2.75 9962 27 10 1 0
2.875 9960 25 14 1 0
3 9954 31 14 1 0
3.125 9949 34 16 1 0
3.25 9930 48 21 1 0
3.375 9921 52 25 2 0
3.5 9897 74 27 2 0
3.625 9882 81 35 2 0
3.75 9868 92 38 2 0
3.875 9830 120 45 4 1
4 9810 137 48 4 1
4.125 9797 141 55 6 1
4.25 9772 156 65 6 1
4.375 9753 161 76 9 1
4.5 9734 166 89 10 1
4.625 9716 175 98 10 1
4.75 9691 194 102 12 1
4.875 9671 205 110 13 1
5 9650 209 124 16 1
5.125 9631 211 139 18 1
5.25 9614 215 150 20 1
5.375 9600 223 153 23 1
5.5 9577 226 170 26 1
5.625 9566 229 171 33 1
5.75 9549 234 181 35 1
5.875 9526 238 194 41 1
6 9515 235 205 44 1
6.125 9498 244 213 44 1
6.25 9487 236 229 47 1
6.375 9476 223 248 52 1
6.5 9458 228 255 58 1
6.625 9442 231 263 63 1
6.75 9426 232 268 73 1
6.875 9402 246 270 81 1
7 9388 244 279 88 1
7.125 9376 245 287 91 1
7.25 9357 245 298 99 1
7.375 9344 239 314 102 1
7.5 9330 240 320 109 1
7.625 9319 233 328 119 1
7.75 9307 227 337 128 1
7.875 9293 232 342 132 1
8 9280 229 352 138 1
8.125 9262 233 359 145 1
8.25 9242 236 367 154 1
8.375 9227 239 377 156 1
8.5 9213 236 388 162 1
8.625 9204 232 398 165 1
8.75 9192 232 401 174 1
8.875 9180 226 413 180 1
9 9169 221 420 189 1
9.125 9156 222 425 196 1
9.25 9141 231 420 207 1
9.375 9126 232 416 225 1
9.5 9111 238 417 233 1
9.625 9104 228 431 236 1
9.75 9089 230 429 250 2
9.875 9083 220 438 257 2
10 9075 207 455 261 2
10.125 9060 205 465 268 2
10.25 9049 206 465 278 2
10.375 9038 205 466 289 2
10.5 9025 209 465 299 2
10.625 9016 206 466 310 2
10.75 9004 203 472 319 2
10.875 9000 196 475 327 2
11 8989 197 478 334 2
11.125 8981 195 472 349 3
11.25 8972 198 467 360 3
11.375 8961 198 467 371 3
11.5 8953 191 473 380 3
11.625 8948 185 476 388 3
11.75 8942 175 484 396 3
