t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9996 2 2 0 0
0.5 9996 2 2 0 0
0.625 9996 2 2 0 0
0.75 9996 2 2 0 0
0.875 9995 3 2 0 0
1 9995 3 2 0 0
1.125 9995 3 2 0 0
1.25 9995 3 2 0 0
1.375 9995 3 2 0 0
1.5 9995 3 2 0 0
1.625 9995 3 2 0 0
1.75 9995 3 2 0 0
1.875 9995 3 2 0 0
2 9995 3 2 0 0
2.125 9994 4 2 0 0
2.25 9994 3 3 0 0
2.375 9994 2 4 0 0
2.5 9994 1 5 0 0
2.625 9994 1 5 0 0
2.75 9994 1 5 0 0
2.875 9994 1 5 0 0
3 9994 1 5 0 0
3.125 9994 1 5 0 0
3.25 9994 1 5 0 0
3.375 9994 1 5 0 0
3.5 9994 1 5 0 0
3.625 9993 2 5 0 0
3.75 9993 1 6 0 0
3.875 9993 0 7 0 0
4 9992 1 7 0 0
4.125 9990 3 7 0 0
4.25 9989 4 5 1 1
4.375 9987 6 4 2 1
4.5 9987 6 4 2 1
4.625 9987 6 4 2 1
4.75 9987 6 4 2 1
4.875 9987 6 4 2 1
5 9987 6 4 2 1
5.125 9985 8 4 2 1
5.25 9984 9 4 2 1
5.375 9983 10 4 2 1
5.5 9983 10 4 2 1
5.625 9983 10 4 2 1
5.75 9983 9 5 2 1
5.875 9983 9 5 2 1
6 9983 8 6 2 1
6.125 9982 9 6 2 1
6.25 9982 9 6 2 1
6.375 9982 9 6 2 1
6.5 9981 10 6 2 1
6.625 9978 13 6 2 1
6.75 9978 12 7 2 1
6.875 9977 13 7 2 1
7 9977 11 9 2 1
7.125 9976 10 11 2 1
7.25 9975 9 13 2 1
7.375 9975 9 13 2 1
7.5 9973 11 13 2 1
7.625 9973 11 13 2 1
7.75 9971 13 13 2 1
7.875 9971 13 13 2 1
8 9968 15 14 2 1
8.125 9968 15 14 2 1
8.25 9967 15 15 2 1
8.375 9965 16 16 2 1
8.5 9963 18 16 2 1
