t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9996 2 2 0 0
0.5 9995 3 2 0 0
0.625 9995 3 2 0 0
0.75 9995 3 2 0 0
0.875 9995 3 1 1 0
1 9995 3 1 1 0
1.125 9995 3 1 1 0
1.25 9994 4 1 1 0
1.375 9994 4 1 1 0
1.5 9992 6 1 1 0
1.625 9992 5 2 1 0
1.75 9992 5 2 1 0
1.875 9992 5 2 1 0
2 9992 5 2 1 0
2.125 9992 5 2 1 0
2.25 9992 5 2 1 0
2.375 9990 7 2 1 0
2.5 9989 8 2 1 0
2.625 9988 8 3 1 0
2.75 9988 7 4 1 0
2.875 9987 7 5 1 0
3 9987 7 5 1 0
3.125 9985 8 6 1 0
3.25 9984 9 6 1 0
3.375 9979 13 7 1 0
3.5 9977 15 7 1 0
3.625 9974 18 7 1 0
3.75 9973 19 7 1 0
3.875 9972 20 7 1 0
4 9968 23 7 2 0
4.125 9968 23 7 2 0
4.25 9966 22 9 3 0
4.375 9965 22 10 3 0
4.5 9963 23 11 3 0
4.625 9961 25 11 3 0
4.75 9958 25 14 3 0
4.875 9956 25 16 3 0
5 9955 25 17 3 0
5.125 9946 32 19 3 0
5.25 9936 41 20 3 0
5.375 9927 49 21 3 0
5.5 9917 57 23 3 0
5.625 9907 63 26 4 0
5.75 9901 65 30 4 0
5.875 9889 72 34 5 0
6 9883 74 38 5 0
6.125 9870 83 41 6 0
6.25 9859 87 47 7 0
6.375 9851 91 48 10 0
6.5 9837 100 52 11 0
6.625 9828 103 58 11 0
6.75 9818 105 65 12 0
6.875 9805 112 71 12 0
7 9785 128 73 14 0
7.125 9769 138 78 15 0
7.25 9743 156 85 16 0
7.375 9717 174 89 20 0
7.5 9702 179 96 23 0
7.625 9683 188 106 23 0
7.75 9663 199 114 24 0
7.875 9643 211 121 25 0
8 9613 227 131 29 0
8.125 9598 229 140 33 0
8.25 9557 254 152 37 0
8.375 9515 282 159 44 0
8.5 9474 302 178 46 0
