t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9997 0 3 0 0
0.625 9997 0 3 0 0
0.75 9997 0 3 0 0
0.875 9997 0 3 0 0
1 9996 1 3 0 0
1.125 9996 1 3 0 0
1.25 9995 2 3 0 0
1.375 9995 1 4 0 0
1.5 9995 1 4 0 0
1.625 9995 1 4 0 0
1.75 9995 1 3 1 0
1.875 9995 1 3 1 0
2 9995 1 3 1 0
2.125 9995 1 3 1 0
2.25 9995 1 3 1 0
2.375 9995 1 3 1 0
2.5 9995 1 3 1 0
2.625 9995 1 3 1 0
2.75 9995 0 4 1 0
2.875 9995 0 4 1 0
3 9994 1 4 1 0
3.125 9992 3 4 1 0
3.25 9992 3 4 1 0
3.375 9991 4 4 1 0
3.5 9991 4 4 1 0
3.625 9991 4 4 1 0
3.75 9989 6 4 1 0
3.875 9987 7 5 1 0
4 9987 7 5 1 0
4.125 9987 7 5 1 0
4.25 9986 8 5 1 0
4.375 9985 9 5 1 0
4.5 9984 10 5 1 0
4.625 9983 10 6 1 0
4.75 9983 10 5 2 0
4.875 9982 11 5 2 0
5 9982 9 7 2 0
5.125 9981 10 7 2 0
5.25 9981 9 8 2 0
5.375 9981 9 8 2 0
5.5 9980 10 8 2 0
5.625 9977 13 8 2 0
5.75 9977 10 10 3 0
5.875 9976 10 10 4 0
6 9975 10 10 5 0
6.125 9973 12 10 5 0
6.25 9972 11 12 5 0
6.375 9970 13 11 6 0
6.5 9969 13 12 6 0
6.625 9968 12 13 7 0
6.75 9961 19 13 7 0
6.875 9956 23 14 7 0
7 9950 28 15 7 0
7.125 9939 38 16 7 0
7.25 9933 40 20 7 0
7.375 9930 42 21 7 0
7.5 9920 52 19 9 0
7.625 9910 59 22 9 0
7.75 9906 60 25 9 0
7.875 9899 63 27 11 0
8 9872 84 33 11 0
8.125 9851 100 38 11 0
8.25 9832 113 43 12 0
8.375 9810 131 47 12 0
8.5 9797 135 55 13 0
