t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 2 0 0
0.625 9997 1 2 0 0
0.75 9997 0 3 0 0
0.875 9997 0 3 0 0
1 9997 0 3 0 0
1.125 9994 3 3 0 0
1.25 9991 6 3 0 0
1.375 9989 8 2 1 0
1.5 9987 7 5 1 0
1.625 9984 9 6 1 0
1.75 9978 14 7 1 0
1.875 9977 13 9 1 0
2 9975 14 10 1 0
2.125 9972 16 11 1 0
2.25 9970 15 14 1 0
2.375 9968 17 14 1 0
2.5 9964 20 14 2 0
2.625 9960 23 15 2 0
2.75 9958 23 17 2 0
2.875 9956 25 17 2 0
3 9952 27 19 2 0
3.125 9947 30 21 2 0
3.25 9942 32 22 4 0
3.375 9936 37 22 5 0
3.5 9925 47 23 5 0
3.625 9921 50 24 5 0
3.75 9916 51 27 6 0
3.875 9914 50 30 6 0
4 9910 50 34 6 0
4.125 9903 53 38 6 0
4.25 9896 57 40 7 0
4.375 9883 67 43 7 0
4.5 9870 76 47 7 0
4.625 9858 83 51 8 0
4.75 9846 92 52 10 0
4.875 9833 100 56 11 0
5 9819 106 63 12 0
5.125 9793 122 72 13 0
5.25 9770 139 76 14 1
5.375 9746 157 82 14 1
5.5 9722 176 85 16 1
5.625 9703 183 94 19 1
5.75 9684 189 103 23 1
5.875 9662 197 114 26 1
6 9635 205 133 26 1
6.125 9613 218 140 28 1
6.25 9594 225 147 33 1
6.375 9571 231 164 33 1
6.5 9544 243 179 33 1
6.625 9527 234 200 38 1
6.75 9496 248 212 43 1
6.875 9473 259 222 45 1
7 9450 269 230 50 1
7.125 9418 278 250 53 1
7.25 9394 287 262 56 1
7.375 9371 287 285 56 1
7.5 9345 296 299 59 1
7.625 9325 294 314 66 1
7.75 9304 294 328 73 1
7.875 9288 295 330 86 1
8 9272 293 345 89 1
8.125 9245 310 345 99 1
8.25 9226 310 351 111 2
8.375 9198 317 368 115 2
8.5 9165 332 378 123 2
8.625 9138 331 401 128 2
8.75 9113 340 412 133 2
8.875 9095 333 429 141 2
9 9079 330 439 149 3
9.125 9062 336 438 161 3
9.25 9046 327 459 165 3
9.375 9032 319 466 180 3
9.5 9016 312 481 188 3
9.625 9006 300 485 206 3
9.75 8992 291 498 216 3
9.875 8983 276 508 230 3
10 8969 281 501 245 4
10.125 8955 276 512 253 4
10.25 8947 268 520 260 5
10.375 8934 263 531 267 5
10.5 8918 258 533 286 5
10.625 8901 260 535 299 5
10.75 8887 260 541 307 5
10.875 8874 251 557 313 5
11 8870 247 555 323 5
11.125 8863 236 563 333 5
11.25 8858 229 563 345 5
11.375 8850 228 559 358 5
11.5 8842 218 563 371 6
11.625 8839 206 566 382 7
11.75 8829 202 571 391 7
11.875 8825 193 568 407 7
12 8822 183 566 421 8
12.125 8815 176 569 432 8
12.25 8809 169 569 445 8
12.375 8804 165 570 453 8
12.5 8802 152 571 467 8
12.625 8793 151 570 478 8
12.75 8791 147 563 490 9
12.875 8787 142 568 494 9
13 8784 133 563 511 9
13.125 8780 133 557 521 9
13.25 8778 128 557 528 9
13.375 8773 129 546 543 9
13.5 8770 120 548 553 9
13.625 8769 114 542 566 9
13.75 8761 111 537 582 9
13.875 8760 105 535 591 9
14 8758 98 535 600 9
14.125 8753 99 528 611 9
14.25 8752 93 526 620 9
14.375 8747 86 529 629 9
14.5 8745 87 518 641 9
14.625 8743 85 513 650 9
14.75 8742 77 517 655 9
14.875 8741 72 504 674 9
15 8740 68 491 692 9
15.125 8738 63 491 699 9
15.25 8734 67 479 711 9
15.375 8732 69 473 717 9
15.5 8730 67 466 727 10
15.625 8728 68 457 737 10
15.75 8726 65 451 748 10
15.875 8725 62 447 756 10
16 8723 61 442 764 10
16.125 8721 60 432 777 10
16.25 8718 58 429 785 10
16.375 8718 56 426 790 10
16.5 8715 57 416 801 11
16.625 8711 55 410 813 11
16.75 8710 54 404 820 12
16.875 8708 53 399 828 12
17 8707 51 394 836 12
17.125 8706 50 391 841 12
17.25 8704 51 384 849 12
17.375 8704 47 377 859 13
17.5 8702 44 375 866 13
17.625 8700 43 370 874 13
17.75 8700 39 372 876 13
17.875 8699 36 366 886 13
18 8698 34 361 894 13
18.125 8698 31 352 906 13
18.25 8697 29 346 915 13
18.375 8695 31 341 920 13
18.5 8695 29 340 923 13
18.625 8694 28 333 932 13
18.75 8693 28 327 939 13
18.875 8692 26 323 946 13
19 8692 24 321 950 13
19.125 8690 25 313 959 13
19.25 8689 24 306 968 13
19.375 8689 22 303 973 13
19.5 8689 19 302 976 14
19.625 8689 19 299 979 14
19.75 8689 16 295 986 14
19.875 8688 16 290 992 14
20 8687 16 283 999 15
20.125 8686 16 280 1003 15
20.25 8684 16 277 1008 15
20.375 8683 15 275 1012 15
20.5 8683 12 266 1024 15
20.625 8683 12 259 1031 15
20.75 8682 13 245 1045 15
20.875 8682 11 237 1055 15
21 8682 10 232 1061 15
21.125 8682 9 230 1064 15
21.25 8682 9 227 1067 15
21.375 8681 10 224 1070 15
21.5 8679 10 221 1075 15
21.625 8679 10 212 1084 15
21.75 8678 11 208 1088 15
21.875 8678 11 202 1094 15
22 8678 11 200 1096 15
22.125 8678 10 195 1102 15
22.25 8677 11 194 1103 15
22.375 8676 11 192 1106 15
22.5 8676 10 189 1110 15
22.625 8675 10 187 1113 15
22.75 8675 10 185 1115 15
22.875 8675 10 182 1118 15
23 8675 10 179 1121 15
23.125 8675 10 174 1126 15
23.25 8674 11 167 1133 15
23.375 8672 13 166 1134 15
23.5 8672 12 164 1137 15
23.625 8672 11 163 1139 15
