t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9999 0 1 0 0
0.75 9999 0 1 0 0
0.875 9999 0 1 0 0
1 9999 0 1 0 0
1.125 9999 0 1 0 0
1.25 9999 0 1 0 0
1.375 9999 0 1 0 0
1.5 9999 0 1 0 0
1.625 9999 0 1 0 0
1.75 9999 0 1 0 0
1.875 9998 1 1 0 0
2 9998 1 1 0 0
2.125 9998 1 1 0 0
2.25 9998 1 1 0 0
2.375 9998 1 1 0 0
2.5 9998 0 2 0 0
2.625 9995 3 2 0 0
2.75 9993 5 2 0 0
2.875 9991 7 2 0 0
3 9991 7 2 0 0
3.125 9984 14 2 0 0
3.25 9980 18 2 0 0
3.375 9979 17 4 0 0
3.5 9975 21 4 0 0
3.625 9969 26 5 0 0
3.75 9963 30 7 0 0
3.875 9959 32 9 0 0
4 9958 31 11 0 0
4.125 9953 35 12 0 0
4.25 9946 39 15 0 0
4.375 9943 38 19 0 0
4.5 9942 36 21 1 0
4.625 9936 38 25 1 0
4.75 9929 39 30 2 0
4.875 9921 47 29 3 0
5 9917 48 31 4 0
5.125 9913 48 34 5 0
5.25 9908 47 40 5 0
5.375 9903 49 43 5 0
5.5 9894 57 44 5 0
5.625 9882 68 45 5 0
5.75 9872 76 47 5 0
5.875 9862 83 50 5 0
6 9847 91 56 6 0
6.125 9831 99 63 7 0
6.25 9815 110 67 8 0
6.375 9797 122 71 10 0
6.5 9767 148 71 14 0
6.625 9746 154 85 15 0
6.75 9730 158 97 15 0
6.875 9706 168 108 18 0
7 9685 180 117 18 0
7.125 9652 203 127 18 0
7.25 9625 216 139 20 0
7.375 9568 263 144 25 0
7.5 9528 277 167 28 0
7.625 9500 291 180 29 0
7.75 9463 309 196 32 0
7.875 9402 349 212 37 0
8 9361 364 235 40 0
8.125 9310 384 263 43 0
8.25 9267 405 277 51 0
8.375 9214 426 300 60 0
8.5 9185 429 321 65 0
8.625 9134 456 333 77 0
8.75 9089 476 353 82 0
8.875 9045 485 381 88 1
9 9043 460 404 92 1
9.125 9040 435 421 102 2
9.25 9037 412 440 109 2
9.375 9034 386 456 122 2
9.5 9033 363 469 133 2
9.625 9032 346 474 146 2
9.75 9032 329 478 159 2
9.875 9029 320 480 169 2
10 9027 294 500 177 2
10.125 9025 276 507 190 2
10.25 9021 260 519 198 2
10.375 9020 240 525 213 2
10.5 9019 227 526 226 2
10.625 9015 218 533 232 2
10.75 9014 204 540 240 2
10.875 9009 192 541 256 2
11 9009 176 548 265 2
11.125 9008 166 541 283 2
11.25 9008 153 537 300 2
11.375 9008 144 536 310 2
11.5 9007 137 537 317 2
11.625 9005 129 535 329 2
11.75 9005 124 523 346 2
