t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9996 2 2 0 0
0.625 9996 2 2 0 0
0.75 9996 2 2 0 0
0.875 9996 2 2 0 0
1 9996 2 2 0 0
1.125 9996 2 2 0 0
1.25 9996 1 3 0 0
1.375 9996 1 3 0 0
1.5 9996 1 3 0 0
1.625 9996 1 3 0 0
1.75 9996 1 3 0 0
1.875 9996 0 4 0 0
2 9996 0 4 0 0
2.125 9996 0 4 0 0
2.25 9994 2 4 0 0
2.375 9994 2 4 0 0
2.5 9994 2 4 0 0
2.625 9993 3 4 0 0
2.75 9993 3 4 0 0
2.875 9991 5 4 0 0
3 9990 6 4 0 0
3.125 9989 5 6 0 0
3.25 9989 4 7 0 0
3.375 9986 7 7 0 0
3.5 9986 7 6 1 0
3.625 9986 6 7 1 0
3.75 9985 6 8 1 0
3.875 9983 8 8 1 0
4 9981 10 8 1 0
4.125 9977 14 7 2 0
4.25 9976 14 8 2 0
4.375 9971 18 9 2 0
4.5 9971 16 11 2 0
4.625 9971 14 13 2 0
4.75 9969 16 13 2 0
4.875 9968 17 13 2 0
5 9966 19 13 2 0
5.125 9965 17 16 2 0
5.25 9960 21 17 2 0
5.375 9960 20 18 2 0
5.5 9959 16 23 2 0
5.625 9952 23 23 2 0
5.75 9945 25 28 2 0
5.875 9944 26 26 4 0
6 9938 30 28 4 0
6.125 9931 37 27 5 0
6.25 9920 46 28 6 0
6.375 9910 55 29 6 0
6.5 9906 54 34 6 0
6.625 9897 59 38 6 0
6.75 9888 66 40 6 0
6.875 9879 71 44 6 0
7 9868 80 46 6 0
7.125 9855 89 48 8 0
7.25 9846 93 53 8 0
7.375 9823 110 55 11 1
7.5 9803 121 64 11 1
7.625 9787 133 66 13 1
7.75 9771 144 71 13 1
7.875 9754 154 75 16 1
8 9737 162 82 18 1
8.125 9720 170 87 22 1
8.25 9702 175 99 23 1
8.375 9679 183 112 25 1
8.5 9671 184 118 26 1
