t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 0 3 0 0
0.375 9997 0 3 0 0
0.5 9996 1 3 0 0
0.625 9995 2 3 0 0
0.75 9995 1 4 0 0
0.875 9994 2 4 0 0
1 9994 2 4 0 0
1.125 9992 4 4 0 0
1.25 9990 6 4 0 0
1.375 9989 7 4 0 0
1.5 9988 8 4 0 0
1.625 9987 9 4 0 0
1.75 9987 8 5 0 0
1.875 9986 8 6 0 0
2 9985 8 7 0 0
2.125 9982 10 8 0 0
2.25 9979 13 8 0 0
2.375 9977 15 8 0 0
2.5 9974 18 8 0 0
2.625 9973 19 8 0 0
2.75 9973 17 10 0 0
2.875 9972 17 11 0 0
3 9970 19 11 0 0
3.125 9968 19 13 0 0
3.25 9966 21 13 0 0
3.375 9965 21 14 0 0
3.5 9962 24 14 0 0
3.625 9961 23 16 0 0
3.75 9959 25 16 0 0
3.875 9958 23 19 0 0
4 9952 27 21 0 0
4.125 9924 53 21 2 0
4.25 9905 70 22 3 0
4.375 9872 99 26 3 0
4.5 9849 117 31 3 0
4.625 9823 133 41 3 0
4.75 9785 164 46 5 0
4.875 9747 192 54 7 0
5 9726 196 69 9 0
5.125 9692 218 81 9 0
5.25 9665 232 92 11 0
5.375 9625 259 104 12 0
5.5 9574 290 122 14 0
5.625 9524 319 141 16 0
5.75 9479 343 161 17 0
5.875 9427 369 186 18 0
6 9364 415 195 26 0
6.125 9309 455 205 31 0
6.25 9251 490 222 37 0
6.375 9208 497 254 41 0
6.5 9139 543 273 45 0
6.625 9088 563 299 50 0
6.75 9048 567 329 56 0
6.875 8985 598 347 70 0
7 8925 633 366 76 0
7.125 8828 689 401 82 0
7.25 8755 722 436 87 0
7.375 8661 757 487 94 1
7.5 8556 822 516 105 1
7.625 8467 855 559 118 1
7.75 8378 896 593 132 1
7.875 8271 932 648 148 1
8 8146 997 700 156 1
8.125 8059 1034 742 164 1
8.25 7947 1090 783 179 1
8.375 7836 1131 834 198 1
8.5 7732 1168 891 208 1
8.625 7616 1216 940 226 2
8.75 7520 1239 992 246 3
8.875 7384 1298 1046 269 3
9 7261 1349 1105 282 3
9.125 7130 1390 1162 315 3
9.25 7005 1434 1221 337 3
9.375 6885 1460 1288 364 3
9.5 6755 1496 1359 387 3
9.625 6623 1530 1435 408 4
9.75 6494 1571 1492 438 5
9.875 6348 1600 1581 466 5
10 6215 1639 1640 499 7
10.125 6067 1690 1710 526 7
10.25 5935 1699 1794 564 8
10.375 5798 1715 1888 591 8
10.5 5676 1729 1961 626 8
10.625 5552 1749 2026 665 8
10.75 5423 1757 2094 718 8
10.875 5284 1785 2163 760 8
11 5155 1798 2247 791 9
11.125 5037 1793 2322 838 10
11.25 4886 1826 2398 879 11
11.375 4753 1844 2448 944 11
11.5 4633 1845 2527 982 13
11.625 4529 1817 2603 1037 14
11.75 4408 1818 2663 1096 15
11.875 4291 1814 2734 1146 15
12 4172 1829 2767 1216 16
12.125 4066 1827 2817 1273 17
12.25 3954 1832 2868 1328 18
12.375 3857 1829 2909 1386 19
12.5 3762 1822 2947 1450 19
12.625 3667 1801 3005 1507 20
12.75 3570 1788 3060 1562 20
12.875 3472 1777 3106 1625 20
13 3378 1764 3143 1694 21
13.125 3307 1733 3178 1761 21
13.25 3232 1709 3203 1835 21
13.375 3136 1710 3230 1903 21
13.5 3058 1692 3259 1970 21
13.625 2970 1664 3308 2035 23
13.75 2898 1628 3346 2103 25
13.875 2833 1592 3374 2176 25
14 2759 1554 3411 2250 26
14.125 2692 1524 3447 2311 26
14.25 2634 1496 3467 2376 27
14.375 2562 1461 3491 2459 27
14.5 2498 1428 3498 2549 27
14.625 2441 1380 3528 2623 28
14.75 2380 1358 3529 2705 28
14.875 2326 1326 3533 2785 30
15 2268 1296 3549 2857 30
15.125 2218 1268 3548 2935 31
15.25 2166 1239 3552 3012 31
15.375 2119 1197 3557 3094 33
15.5 2081 1171 3561 3154 33
15.625 2034 1129 3586 3218 33
15.75 1996 1092 3601 3278 33
15.875 1955 1068 3597 3346 34
16 1919 1042 3578 3427 34
16.125 1869 1019 3573 3504 35
16.25 1838 985 3574 3568 35
16.375 1807 952 3560 3646 35
16.5 1771 934 3524 3736 35
16.625 1731 916 3507 3808 38
16.75 1703 878 3502 3879 38
16.875 1673 836 3497 3956 38
17 1644 814 3487 4016 39
17.125 1619 778 3466 4098 39
17.25 1595 760 3447 4159 39
17.375 1558 739 3427 4236 40
17.5 1530 735 3377 4318 40
17.625 1498 719 3364 4379 40
17.75 1476 691 3352 4441 40
17.875 1449 678 3321 4510 42
18 1429 665 3293 4569 44
18.125 1405 638 3287 4626 44
18.25 1381 616 3237 4722 44
18.375 1360 601 3199 4795 45
18.5 1336 584 3172 4862 46
18.625 1313 571 3137 4932 47
18.75 1288 559 3114 4992 47
18.875 1269 540 3099 5045 47
19 1250 528 3068 5107 47
19.125 1233 505 3040 5175 47
19.25 1217 485 3012 5239 47
19.375 1199 471 2976 5307 47
19.5 1181 460 2940 5372 47
19.625 1161 454 2900 5438 47
19.75 1142 446 2868 5497 47
19.875 1131 428 2834 5559 48
20 1119 412 2799 5621 49
20.125 1104 402 2769 5676 49
20.25 1086 391 2746 5728 49
20.375 1075 374 2707 5793 51
20.5 1066 359 2658 5866 51
20.625 1055 345 2631 5918 51
20.75 1041 335 2601 5972 51
20.875 1027 319 2574 6028 52
21 1020 311 2530 6087 52
21.125 1003 305 2495 6144 53
21.25 993 298 2458 6198 53
21.375 982 291 2423 6250 54
21.5 971 284 2383 6306 56
21.625 965 271 2347 6361 56
21.75 961 259 2323 6401 56
21.875 956 245 2291 6452 56
