t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 98 0 2 0 0
0.375 98 0 2 0 0
0.5 98 0 2 0 0
0.625 98 0 2 0 0
0.75 98 0 2 0 0
0.875 98 0 2 0 0
1 98 0 2 0 0
1.125 98 0 2 0 0
1.25 96 2 2 0 0
1.375 96 2 2 0 0
1.5 95 3 2 0 0
1.625 95 3 1 1 0
1.75 95 3 1 1 0
1.875 95 2 2 1 0
2 94 3 2 1 0
2.125 94 3 2 1 0
2.25 94 3 2 1 0
2.375 94 2 3 1 0
2.5 93 3 3 1 0
2.625 93 3 3 1 0
2.75 93 3 3 1 0
2.875 93 3 3 1 0
3 90 6 3 1 0
3.125 90 6 3 1 0
3.25 89 7 3 1 0
3.375 88 8 3 1 0
3.5 88 7 4 1 0
3.625 88 7 4 1 0
3.75 87 6 5 2 0
3.875 87 6 5 2 0
4 86 7 5 2 0
4.125 86 7 5 2 0
4.25 86 7 5 2 0
4.375 85 8 5 2 0
4.5 85 7 6 2 0
4.625 84 8 6 2 0
4.75 84 7 7 2 0
4.875 83 8 7 2 0
5 81 10 7 2 0
5.125 81 8 9 2 0
5.25 80 9 9 2 0
5.375 80 8 10 2 0
5.5 79 9 9 3 0
5.625 76 12 9 3 0
5.75 76 11 10 3 0
5.875 76 10 11 3 0
6 74 12 11 3 0
6.125 71 15 11 3 0
6.25 69 15 12 4 0
6.375 69 15 12 4 0
6.5 69 13 14 4 0
6.625 67 15 13 5 0
6.75 67 15 13 5 0
6.875 67 14 14 5 0
7 67 14 14 5 0
7.125 67 13 15 5 0
7.25 66 14 15 5 0
7.375 64 14 17 5 0
7.5 63 14 18 5 0
7.625 62 14 19 5 0
7.75 60 15 19 6 0
7.875 57 15 20 8 0
8 57 13 21 9 0
8.125 55 14 21 10 0
8.25 55 12 23 10 0
8.375 55 12 22 11 0
8.5 54 13 22 11 0
8.625 54 12 23 11 0
8.75 54 11 24 11 0
8.875 53 11 25 11 0
9 53 9 26 12 0
9.125 51 10 25 14 0
9.25 50 10 25 15 0
9.375 50 9 26 15 0
9.5 49 10 26 15 0
9.625 49 10 24 17 0
9.75 49 10 23 18 0
9.875 49 10 23 18 0
10 48 7 27 18 0
10.125 48 7 26 19 0
10.25 47 5 27 21 0
10.375 47 5 26 22 0
10.5 46 6 26 22 0
10.625 46 6 26 22 0
10.75 46 6 26 22 0
10.875 44 8 25 23 0
11 42 10 25 23 0
11.125 42 9 24 25 0
11.25 42 8 23 27 0
11.375 41 9 23 27 0
11.5 41 9 23 27 0
11.625 41 8 24 27 0
11.75 41 8 22 29 0
11.875 41 6 23 30 0
12 41 5 24 30 0
12.125 40 6 23 31 0
12.25 39 7 22 32 0
12.375 39 7 22 32 0
12.5 39 7 21 33 0
12.625 39 5 22 34 0
12.75 39 5 22 34 0
12.875 38 6 21 35 0
13 38 6 19 37 0
13.125 37 7 17 39 0
13.25 37 5 19 39 0
13.375 37 5 19 39 0
13.5 37 5 18 40 0
13.625 37 5 18 40 0
13.75 37 5 17 41 0
13.875 37 4 18 41 0
14 36 5 18 41 0
14.125 36 4 19 41 0
14.25 35 5 19 41 0
14.375 35 3 20 42 0
14.5 35 3 20 42 0
14.625 35 3 20 42 0
14.75 35 3 19 43 0
14.875 34 4 19 43 0
15 34 4 16 46 0
15.125 34 4 16 46 0
15.25 33 4 17 46 0
15.375 33 4 17 46 0
15.5 33 3 18 46 0
15.625 33 3 18 46 0
15.75 31 5 18 46 0
15.875 31 5 18 46 0
16 31 4 19 46 0
16.125 30 5 19 46 0
16.25 30 4 20 46 0
16.375 29 5 19 47 0
16.5 29 5 19 47 0
16.625 29 5 19 47 0
16.75 28 6 18 48 0
16.875 28 6 18 48 0
17 28 6 18 48 0
17.125 28 6 18 48 0
17.25 28 6 18 48 0
17.375 27 7 18 48 0
17.5 26 8 18 48 0
17.625 26 8 18 48 0
17.75 26 8 16 50 0
17.875 26 8 16 50 0
18 26 8 16 50 0
18.125 26 6 17 51 0
18.25 26 6 17 51 0
18.375 26 6 17 51 0
18.5 26 5 17 52 0
18.625 26 5 17 52 0
18.75 26 4 18 52 0
18.875 26 4 18 52 0
19 25 4 18 53 0
19.125 25 4 18 53 0
19.25 25 4 17 54 0
19.375 25 4 17 54 0
19.5 25 3 18 54 0
19.625 25 3 18 54 0
19.75 25 3 18 54 0
19.875 25 3 18 54 0
20 25 3 17 55 0
20.125 25 2 17 56 0
20.25 25 2 17 56 0
20.375 23 4 16 57 0
20.5 23 4 16 57 0
20.625 23 3 17 57 0
20.75 23 3 16 58 0
20.875 23 3 16 58 0
21 23 2 17 58 0
21.125 22 3 16 59 0
21.25 22 3 16 59 0
21.375 22 3 16 59 0
21.5 22 3 16 59 0
21.625 22 2 17 59 0
21.75 22 1 18 59 0
21.875 22 1 18 59 0
22 21 2 17 60 0
22.125 21 2 17 60 0
22.25 21 2 17 60 0
22.375 21 2 17 60 0
22.5 21 1 18 60 0
22.625 21 1 18 60 0
22.75 20 2 17 61 0
22.875 20 1 18 61 0
23 20 1 18 61 0
23.125 20 1 18 61 0
23.25 20 1 18 61 0
23.375 20 1 18 61 0
23.5 20 1 16 63 0
23.625 20 1 15 64 0
23.75 20 0 16 64 0
23.875 20 0 16 64 0
24 20 0 16 64 0
24.125 20 0 16 64 0
24.25 20 0 15 65 0
24.375 20 0 14 66 0
24.5 20 0 14 66 0
24.625 20 0 13 67 0
24.75 19 1 13 67 0
24.875 18 2 13 67 0
25 18 2 13 67 0
25.125 18 2 13 67 0
25.25 18 2 13 67 0
25.375 18 2 12 68 0
25.5 18 2 11 69 0
25.625 18 2 11 69 0
25.75 18 2 11 69 0
25.875 18 1 12 69 0
26 18 1 12 69 0
26.125 18 1 12 69 0
26.25 18 1 12 69 0
26.375 18 1 11 70 0
26.5 18 1 11 70 0
26.625 18 1 11 70 0
26.75 18 1 9 72 0
26.875 18 1 9 72 0
27 18 1 9 72 0
27.125 18 1 9 72 0
27.25 18 1 9 72 0
27.375 18 1 8 73 0
27.5 18 1 8 73 0
27.625 17 2 8 73 0
27.75 17 1 9 73 0
27.875 17 1 9 73 0
28 17 1 9 73 0
28.125 17 1 9 73 0
28.25 17 0 10 73 0
28.375 17 0 10 73 0
28.5 17 0 10 73 0
28.625 17 0 10 73 0
28.75 17 0 10 73 0
28.875 17 0 10 73 0
29 17 0 10 73 0
29.125 17 0 10 73 0
29.25 16 1 10 73 0
29.375 16 1 10 73 0
29.5 16 1 10 73 0
29.625 16 1 10 73 0
29.75 16 1 9 74 0
29.875 16 0 10 74 0
30 16 0 9 75 0
30.125 16 0 9 75 0
30.25 16 0 9 75 0
30.375 16 0 9 75 0
30.5 16 0 9 75 0
30.625 16 0 9 75 0
30.75 16 0 9 75 0
30.875 16 0 9 75 0
31 16 0 8 76 0
31.125 16 0 8 76 0
31.25 16 0 8 76 0
31.375 16 0 8 76 0
31.5 16 0 8 76 0
31.625 16 0 8 76 0
31.75 16 0 8 76 0
31.875 16 0 8 76 0
32 16 0 8 76 0
32.125 16 0 8 76 0
32.25 16 0 8 76 0
32.375 16 0 8 76 0
32.5 16 0 7 77 0
32.625 16 0 7 77 0
32.75 16 0 7 77 0
32.875 16 0 7 77 0
33 16 0 7 77 0
33.125 16 0 7 77 0
33.25 16 0 6 78 0
33.375 16 0 6 78 0
33.5 16 0 5 79 0
33.625 16 0 5 79 0
33.75 16 0 5 79 0
33.875 16 0 5 79 0
34 16 0 5 79 0
34.125 16 0 5 79 0
34.25 16 0 5 79 0
34.375 16 0 5 79 0
34.5 16 0 5 79 0
34.625 16 0 5 79 0
