t S E I R D
0 49998 0 2 0 0
0.125 49998 0 2 0 0
0.25 49998 0 2 0 0
0.375 49998 0 2 0 0
0.5 49998 0 2 0 0
0.625 49998 0 2 0 0
0.75 49998 0 2 0 0
0.875 49998 0 2 0 0
1 49997 1 2 0 0
1.125 49997 0 3 0 0
1.25 49997 0 3 0 0
1.375 49996 1 3 0 0
1.5 49996 1 3 0 0
1.625 49996 1 3 0 0
1.75 49996 1 3 0 0
1.875 49995 2 3 0 0
2 49994 3 3 0 0
2.125 49994 3 3 0 0
2.25 49994 3 3 0 0
2.375 49993 3 4 0 0
2.5 49992 4 4 0 0
2.625 49992 4 4 0 0
2.75 49992 4 4 0 0
2.875 49992 4 4 0 0
3 49991 5 4 0 0
3.125 49989 7 4 0 0
3.25 49989 7 4 0 0
3.375 49989 5 6 0 0
3.5 49989 5 6 0 0
3.625 49989 5 6 0 0
3.75 49988 6 6 0 0
3.875 49988 6 6 0 0
4 49988 5 7 0 0
4.125 49988 5 7 0 0
4.25 49987 6 7 0 0
4.375 49986 6 7 1 0
4.5 49986 6 6 2 0
4.625 49985 7 6 2 0
4.75 49985 6 7 2 0
4.875 49984 6 8 2 0
5 49981 8 8 3 0
5.125 49978 11 7 4 0
5.25 49973 15 8 4 0
5.375 49971 17 8 4 0
5.5 49969 19 8 4 0
5.625 49966 19 11 4 0
5.75 49960 22 14 4 0
5.875 49958 24 14 4 0
6 49951 27 17 5 0
6.125 49948 28 19 5 0
6.25 49942 32 21 5 0
6.375 49936 36 23 5 0
6.5 49928 43 23 6 0
6.625 49922 46 26 6 0
6.75 49916 51 27 6 0
6.875 49906 61 26 7 0
7 49895 69 29 7 0
7.125 49878 84 31 7 0
7.25 49851 106 36 7 0
7.375 49826 126 41 7 0
7.5 49803 142 47 8 0
7.625 49767 170 54 9 0
7.75 49696 233 61 10 0
7.875 49639 268 82 11 0
8 49572 312 103 13 0
8.125 49502 363 119 16 0
8.25 49420 419 142 19 0
8.375 49331 477 169 23 0
8.5 49227 551 194 28 0
8.625 49133 616 221 30 0
8.75 49031 683 253 33 0
8.875 48916 760 286 38 0
9 48789 843 326 42 0
9.125 48661 913 376 50 0
9.25 48510 1012 418 60 0
9.375 48344 1115 474 67 0
9.5 48148 1236 544 72 0
9.625 47961 1343 608 88 0
9.75 47732 1493 676 99 0
9.875 47552 1585 752 111 0
10 47333 1711 822 134 0
10.125 47086 1838 932 144 0
10.25 46819 2017 998 166 0
10.375 46548 2157 1109 186 0
10.5 46236 2340 1221 203 0
10.625 45923 2502 1348 227 0
10.75 45545 2750 1461 244 0
10.875 45179 2925 1623 273 0
11 44789 3145 1753 312 1
11.125 44637 3123 1892 347 1
11.25 44472 3091 2047 388 2
11.375 44380 2997 2187 433 3
11.5 44303 2873 2341 480 3
11.625 44217 2773 2478 529 3
11.75 44128 2678 2609 582 3
11.875 44049 2583 2720 645 3
12 43950 2509 2841 697 3
12.125 43842 2478 2916 760 4
12.25 43752 2414 3007 821 6
