t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 98 0 2 0 0
0.375 98 0 2 0 0
0.5 98 0 2 0 0
0.625 98 0 2 0 0
0.75 98 0 2 0 0
0.875 98 0 2 0 0
1 98 0 2 0 0
1.125 97 1 2 0 0
1.25 97 1 2 0 0
1.375 97 1 2 0 0
1.5 97 1 2 0 0
1.625 97 1 2 0 0
1.75 97 1 2 0 0
1.875 97 0 3 0 0
2 97 0 3 0 0
2.125 97 0 3 0 0
2.25 97 0 3 0 0
2.375 97 0 3 0 0
2.5 96 1 3 0 0
2.625 95 2 3 0 0
2.75 95 2 3 0 0
2.875 95 2 3 0 0
3 94 3 3 0 0
3.125 93 4 3 0 0
3.25 92 4 4 0 0
3.375 91 5 4 0 0
3.5 91 5 4 0 0
3.625 89 7 4 0 0
3.75 87 9 4 0 0
3.875 87 7 6 0 0
4 85 8 7 0 0
4.125 84 8 8 0 0
4.25 82 10 8 0 0
4.375 81 10 9 0 0
4.5 81 9 10 0 0
4.625 80 10 10 0 0
4.75 80 10 10 0 0
4.875 80 9 11 0 0
5 79 10 11 0 0
5.125 77 12 10 1 0
5.25 74 14 11 1 0
5.375 74 14 11 1 0
5.5 74 14 10 2 0
5.625 74 14 10 2 0
5.75 74 14 10 2 0
5.875 74 12 12 2 0
6 74 12 12 2 0
6.125 72 14 12 2 0
6.25 71 14 12 3 0
6.375 71 14 12 3 0
6.5 70 14 13 3 0
6.625 68 15 14 3 0
6.75 67 16 14 3 0
6.875 67 15 15 3 0
7 66 15 15 4 0
7.125 65 14 17 4 0
7.25 65 12 19 4 0
7.375 64 12 20 4 0
7.5 61 14 21 4 0
7.625 60 15 21 4 0
7.75 59 15 22 4 0
7.875 58 15 23 4 0
8 58 15 23 4 0
8.125 57 16 22 5 0
8.25 57 16 22 5 0
8.375 57 16 22 5 0
8.5 57 15 23 5 0
8.625 57 15 22 6 0
8.75 55 15 23 7 0
8.875 55 14 24 7 0
9 55 13 25 7 0
9.125 55 10 27 8 0
9.25 54 11 27 8 0
9.375 53 10 29 8 0
9.5 51 11 29 9 0
9.625 51 10 29 10 0
9.75 51 10 27 12 0
9.875 51 10 26 13 0
10 51 9 25 15 0
10.125 51 9 24 16 0
10.25 50 10 24 16 0
10.375 50 10 23 17 0
10.5 50 9 24 17 0
10.625 50 7 26 17 0
10.75 49 8 26 17 0
10.875 48 9 26 17 0
11 48 6 28 18 0
11.125 47 7 28 18 0
11.25 47 7 25 21 0
11.375 46 8 25 21 0
11.5 46 8 25 21 0
11.625 46 8 24 22 0
11.75 46 8 24 22 0
11.875 46 8 24 22 0
12 46 8 24 22 0
12.125 46 8 23 23 0
12.25 44 10 22 24 0
12.375 43 10 23 24 0
12.5 43 10 22 25 0
12.625 43 10 21 26 0
12.75 43 9 21 27 0
12.875 43 9 21 27 0
13 43 9 21 27 0
13.125 43 9 21 27 0
13.25 42 10 20 28 0
13.375 41 11 20 28 0
13.5 41 10 21 28 0
13.625 41 9 22 28 0
13.75 41 8 23 28 0
13.875 41 6 24 29 0
14 39 7 25 29 0
14.125 39 7 25 29 0
14.25 39 7 24 30 0
14.375 39 6 25 30 0
14.5 39 6 25 30 0
14.625 39 6 23 32 0
14.75 37 7 23 33 0
14.875 37 6 24 33 0
15 37 6 24 33 0
15.125 37 5 23 35 0
15.25 37 4 23 36 0
15.375 37 4 23 36 0
15.5 37 3 23 37 0
15.625 37 3 21 39 0
15.75 37 3 20 40 0
15.875 37 3 20 40 0
16 37 3 20 40 0
16.125 35 4 21 40 0
16.25 35 4 21 40 0
16.375 34 5 21 40 0
16.5 34 4 22 40 0
16.625 33 5 22 40 0
16.75 33 4 23 40 0
16.875 33 4 22 41 0
17 32 5 22 41 0
17.125 32 5 21 42 0
17.25 32 5 21 42 0
17.375 32 5 20 43 0
17.5 32 5 20 43 0
17.625 32 5 20 43 0
17.75 32 4 20 44 0
17.875 32 4 20 44 0
18 32 4 19 45 0
18.125 32 4 19 45 0
18.25 32 4 19 45 0
18.375 32 4 19 45 0
18.5 32 4 19 45 0
18.625 32 4 18 46 0
18.75 32 4 17 47 0
18.875 32 4 17 47 0
19 32 3 18 47 0
19.125 32 3 17 48 0
19.25 32 3 17 48 0
19.375 32 3 17 48 0
19.5 32 3 16 49 0
19.625 32 3 16 49 0
19.75 32 3 15 50 0
19.875 31 4 15 50 0
20 31 3 16 50 0
20.125 31 2 17 50 0
20.25 30 3 17 50 0
20.375 30 3 17 50 0
20.5 29 4 17 50 0
20.625 29 3 15 53 0
20.75 29 3 15 53 0
20.875 29 3 15 53 0
21 28 3 16 53 0
21.125 28 2 16 54 0
21.25 28 2 16 54 0
21.375 28 2 16 54 0
21.5 28 2 16 54 0
21.625 28 2 16 54 0
21.75 28 2 16 54 0
21.875 28 2 16 54 0
22 28 2 16 54 0
22.125 28 2 15 55 0
22.25 28 2 14 56 0
22.375 28 2 13 57 0
22.5 28 1 14 57 0
22.625 27 2 14 57 0
22.75 27 2 13 58 0
22.875 27 2 13 58 0
23 27 1 14 58 0
23.125 27 1 13 59 0
23.25 27 1 13 59 0
23.375 27 1 13 59 0
23.5 27 1 12 60 0
23.625 27 1 11 61 0
23.75 27 1 11 61 0
23.875 27 1 11 61 0
24 27 1 11 61 0
24.125 27 1 11 61 0
24.25 27 0 12 61 0
24.375 26 1 12 61 0
24.5 26 1 12 61 0
24.625 26 1 12 61 0
24.75 26 1 12 61 0
24.875 26 1 11 62 0
25 26 0 11 63 0
25.125 26 0 11 63 0
25.25 26 0 11 63 0
25.375 26 0 11 63 0
25.5 26 0 10 64 0
25.625 26 0 10 64 0
25.75 26 0 9 65 0
25.875 26 0 9 65 0
26 26 0 9 65 0
26.125 26 0 9 65 0
26.25 26 0 9 65 0
26.375 26 0 9 65 0
26.5 26 0 9 65 0
26.625 26 0 9 65 0
26.75 26 0 9 65 0
26.875 26 0 9 65 0
27 26 0 9 65 0
27.125 26 0 9 65 0
27.25 25 1 9 65 0
27.375 25 1 9 65 0
27.5 24 2 9 65 0
27.625 24 2 9 65 0
27.75 23 2 10 65 0
27.875 23 2 7 68 0
28 23 2 7 68 0
28.125 23 2 7 68 0
28.25 23 2 6 69 0
28.375 23 1 7 69 0
28.5 23 1 5 71 0
28.625 23 1 5 71 0
28.75 23 1 5 71 0
28.875 23 1 5 71 0
29 23 1 5 71 0
29.125 23 1 4 72 0
29.25 23 1 3 73 0
29.375 23 0 3 74 0
29.5 23 0 3 74 0
29.625 23 0 3 74 0
29.75 23 0 3 74 0
29.875 23 0 3 74 0
30 23 0 3 74 0
30.125 23 0 3 74 0
30.25 23 0 3 74 0
30.375 23 0 3 74 0
30.5 23 0 3 74 0
30.625 23 0 3 74 0
30.75 23 0 3 74 0
30.875 23 0 3 74 0
31 23 0 3 74 0
31.125 23 0 3 74 0
31.25 23 0 3 74 0
31.375 23 0 3 74 0
31.5 23 0 3 74 0
31.625 23 0 3 74 0
31.75 23 0 3 74 0
31.875 23 0 3 74 0
32 23 0 3 74 0
32.125 23 0 3 74 0
32.25 23 0 3 74 0
32.375 23 0 3 74 0
32.5 23 0 3 74 0
32.625 23 0 3 74 0
32.75 23 0 3 74 0
32.875 23 0 3 74 0
33 22 1 3 74 0
33.125 22 1 3 74 0
33.25 22 1 3 74 0
33.375 22 1 3 74 0
33.5 22 1 3 74 0
33.625 22 1 3 74 0
33.75 22 1 3 74 0
33.875 22 1 3 74 0
34 22 1 3 74 0
34.125 22 1 3 74 0
34.25 22 1 3 74 0
34.375 22 0 4 74 0
34.5 22 0 4 74 0
34.625 22 0 4 74 0
