t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 98 0 2 0 0
0.375 98 0 2 0 0
0.5 97 1 2 0 0
0.625 97 1 2 0 0
0.75 97 1 2 0 0
0.875 97 1 2 0 0
1 97 1 2 0 0
1.125 97 1 2 0 0
1.25 97 1 2 0 0
1.375 97 1 2 0 0
1.5 96 2 2 0 0
1.625 96 2 2 0 0
1.75 96 2 2 0 0
1.875 96 2 1 1 0
2 96 2 1 1 0
2.125 96 2 1 1 0
2.25 96 2 1 1 0
2.375 96 1 2 1 0
2.5 96 1 2 1 0
2.625 96 1 2 1 0
2.75 95 2 2 1 0
2.875 95 2 2 1 0
3 95 2 2 1 0
3.125 95 2 2 1 0
3.25 95 2 2 1 0
3.375 95 2 2 1 0
3.5 95 2 1 2 0
3.625 95 2 1 2 0
3.75 95 2 1 2 0
3.875 95 2 0 3 0
4 95 2 0 3 0
4.125 95 2 0 3 0
4.25 95 2 0 3 0
4.375 95 2 0 3 0
4.5 95 2 0 3 0
4.625 95 1 1 3 0
4.75 95 1 1 3 0
4.875 95 1 1 3 0
5 95 1 1 3 0
5.125 95 1 1 3 0
5.25 95 1 1 3 0
5.375 95 1 1 3 0
5.5 95 1 1 3 0
5.625 95 1 1 3 0
5.75 94 2 1 3 0
5.875 94 2 1 3 0
6 94 2 1 3 0
6.125 94 2 1 3 0
6.25 94 2 1 3 0
6.375 94 2 1 3 0
6.5 94 2 1 3 0
6.625 94 2 1 3 0
6.75 94 2 1 3 0
6.875 94 1 2 3 0
7 94 1 2 3 0
7.125 94 1 2 3 0
7.25 94 1 2 3 0
7.375 94 1 2 3 0
7.5 94 1 2 3 0
7.625 93 2 2 3 0
7.75 93 2 2 3 0
7.875 92 3 2 3 0
8 92 2 3 3 0
8.125 91 3 3 3 0
8.25 91 3 3 3 0
8.375 91 3 3 3 0
8.5 91 3 3 3 0
8.625 90 4 3 3 0
8.75 90 4 3 3 0
8.875 90 4 3 3 0
9 90 3 4 3 0
9.125 90 3 4 3 0
9.25 89 4 4 3 0
9.375 89 3 5 3 0
9.5 88 4 5 3 0
9.625 87 5 5 3 0
9.75 87 5 5 3 0
9.875 86 6 5 3 0
10 86 6 5 3 0
10.125 85 7 5 3 0
10.25 84 8 4 4 0
10.375 84 6 6 4 0
10.5 83 7 6 4 0
10.625 83 6 7 4 0
10.75 80 9 7 4 0
10.875 79 9 8 4 0
11 77 10 9 4 0
11.125 77 10 9 4 0
11.25 75 12 9 4 0
11.375 72 14 10 4 0
11.5 72 13 11 4 0
11.625 72 13 11 4 0
11.75 71 12 13 4 0
11.875 68 15 13 4 0
12 68 15 13 4 0
12.125 68 14 14 4 0
12.25 65 16 15 4 0
12.375 65 15 16 4 0
12.5 65 15 16 4 0
12.625 64 14 18 4 0
12.75 63 15 18 4 0
12.875 62 14 20 4 0
13 61 12 23 4 0
13.125 60 11 24 5 0
13.25 58 12 24 6 0
13.375 58 12 23 7 0
13.5 57 12 23 8 0
13.625 56 11 24 9 0
13.75 56 11 23 10 0
13.875 56 11 23 10 0
14 55 10 24 11 0
14.125 54 10 24 12 0
14.25 53 11 24 12 0
14.375 53 10 25 12 0
14.5 53 9 26 12 0
14.625 51 10 27 12 0
14.75 51 10 27 12 0
14.875 49 12 26 13 0
15 48 12 26 14 0
15.125 48 12 26 14 0
15.25 45 15 26 14 0
15.375 44 15 27 14 0
15.5 44 15 26 15 0
15.625 43 14 28 15 0
15.75 42 15 27 16 0
15.875 42 15 26 17 0
16 41 16 26 17 0
16.125 38 18 27 17 0
16.25 38 17 27 18 0
16.375 37 18 27 18 0
16.5 37 17 28 18 0
16.625 36 17 29 18 0
16.75 36 16 30 18 0
16.875 35 16 30 19 0
17 33 16 32 19 0
17.125 33 15 33 19 0
17.25 33 15 33 19 0
17.375 33 13 34 20 0
17.5 33 13 33 21 0
17.625 33 13 32 22 0
17.75 31 15 31 23 0
17.875 31 14 31 24 0
18 31 13 31 25 0
18.125 31 11 33 25 0
18.25 31 11 32 26 0
18.375 30 10 33 27 0
18.5 30 10 32 28 0
18.625 30 9 32 29 0
18.75 29 10 32 29 0
18.875 28 11 30 31 0
19 27 12 29 32 0
19.125 27 10 29 34 0
19.25 27 10 29 34 0
19.375 27 10 28 35 0
19.5 27 10 26 37 0
19.625 27 9 27 37 0
19.75 26 10 27 37 0
19.875 26 10 27 37 0
20 25 10 28 37 0
20.125 25 10 28 37 0
20.25 25 10 28 37 0
20.375 25 10 27 38 0
20.5 25 10 27 38 0
20.625 25 8 28 39 0
20.75 25 8 28 39 0
20.875 24 9 28 39 0
21 24 7 29 40 0
21.125 24 7 29 40 0
21.25 24 7 29 40 0
21.375 24 6 30 40 0
21.5 24 6 29 41 0
21.625 23 7 28 42 0
21.75 23 6 29 42 0
21.875 23 6 24 47 0
22 23 6 24 47 0
22.125 23 5 25 47 0
22.25 23 5 24 48 0
22.375 23 4 24 49 0
22.5 23 4 24 49 0
22.625 23 4 24 49 0
22.75 22 5 24 49 0
22.875 22 5 24 49 0
23 20 6 25 49 0
23.125 20 5 26 49 0
23.25 19 6 25 50 0
23.375 17 7 25 51 0
23.5 17 7 25 51 0
23.625 15 9 24 52 0
23.75 15 9 23 53 0
23.875 15 9 23 53 0
24 15 8 24 53 0
24.125 15 7 24 54 0
24.25 15 7 24 54 0
24.375 15 6 25 54 0
24.5 14 6 26 54 0
24.625 14 5 26 55 0
24.75 14 5 26 55 0
24.875 14 5 26 55 0
25 14 4 25 57 0
25.125 14 4 24 58 0
25.25 13 4 25 58 0
25.375 13 3 26 58 0
25.5 13 3 26 58 0
25.625 13 3 25 59 0
25.75 13 3 25 59 0
25.875 13 3 25 59 0
26 13 3 24 60 0
26.125 13 3 23 61 0
26.25 13 3 23 61 0
26.375 13 3 23 61 0
26.5 13 3 23 61 0
26.625 13 3 23 61 0
26.75 13 3 22 62 0
26.875 13 2 21 64 0
27 13 2 20 65 0
27.125 13 2 20 65 0
27.25 13 2 19 66 0
27.375 13 2 19 66 0
27.5 13 2 18 67 0
27.625 13 2 18 67 0
27.75 13 2 17 68 0
27.875 13 2 16 69 0
28 13 2 15 70 0
28.125 13 2 14 71 0
28.25 13 2 13 72 0
28.375 13 2 13 72 0
28.5 13 2 13 72 0
28.625 13 2 13 72 0
28.75 13 2 13 72 0
28.875 13 2 13 72 0
29 13 2 13 72 0
29.125 13 2 13 72 0
29.25 13 2 13 72 0
29.375 13 2 13 72 0
29.5 13 2 13 72 0
29.625 13 2 13 72 0
29.75 13 2 13 72 0
29.875 13 2 12 73 0
30 13 2 12 73 0
30.125 13 2 11 74 0
30.25 13 2 11 74 0
30.375 13 2 11 74 0
30.5 13 2 11 74 0
30.625 13 2 11 74 0
30.75 13 1 12 74 0
30.875 13 1 12 74 0
31 13 1 11 75 0
31.125 13 1 11 75 0
31.25 13 1 11 75 0
31.375 13 1 11 75 0
31.5 13 1 11 75 0
31.625 13 1 11 75 0
31.75 13 1 11 75 0
31.875 13 1 11 75 0
32 13 1 11 75 0
32.125 13 1 11 75 0
32.25 13 1 10 76 0
32.375 13 1 10 76 0
32.5 12 2 10 76 0
32.625 12 2 10 76 0
32.75 12 2 10 76 0
32.875 12 2 10 76 0
33 12 2 10 76 0
33.125 12 2 10 76 0
33.25 12 1 11 76 0
33.375 12 0 12 76 0
33.5 12 0 12 76 0
33.625 12 0 12 76 0
33.75 12 0 11 77 0
33.875 12 0 11 77 0
34 12 0 11 77 0
34.125 12 0 11 77 0
34.25 12 0 11 77 0
34.375 12 0 11 77 0
34.5 12 0 11 77 0
34.625 12 0 11 77 0
