t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9998 0 2 0 0
0.5 9998 0 2 0 0
0.625 9998 0 2 0 0
0.75 9998 0 2 0 0
0.875 9997 1 2 0 0
1 9997 1 2 0 0
1.125 9997 1 2 0 0
1.25 9997 1 2 0 0
1.375 9997 1 2 0 0
1.5 9997 1 2 0 0
1.625 9995 3 2 0 0
1.75 9991 7 2 0 0
1.875 9990 7 3 0 0
2 9990 7 3 0 0
2.125 9990 7 3 0 0
2.25 9990 7 2 1 0
2.375 9990 7 2 1 0
2.5 9990 7 2 1 0
2.625 9990 6 3 1 0
2.75 9990 6 3 1 0
2.875 9990 6 3 1 0
3 9990 5 4 1 0
3.125 9990 4 5 1 0
3.25 9988 6 5 1 0
3.375 9988 6 5 1 0
3.5 9988 5 6 1 0
3.625 9986 7 6 1 0
3.75 9986 7 6 1 0
3.875 9985 8 5 2 0
4 9985 8 5 2 0
4.125 9984 8 6 2 0
4.25 9984 8 6 2 0
4.375 9980 11 7 2 0
4.5 9977 14 7 2 0
4.625 9976 14 8 2 0
4.75 9963 27 8 2 0
4.875 9959 27 12 2 0
5 9954 31 13 2 0
5.125 9948 33 17 2 0
5.25 9941 37 18 4 0
5.375 9934 42 20 4 0
5.5 9924 50 21 5 0
5.625 9912 60 23 5 0
5.75 9909 61 25 5 0
5.875 9906 58 30 6 0
6 9897 63 34 6 0
6.125 9888 67 39 6 0
6.25 9881 72 40 7 0
6.375 9871 78 44 7 0
6.5 9867 76 48 9 0
6.625 9856 83 49 12 0
6.75 9848 85 54 13 0
6.875 9842 88 57 13 0
7 9836 93 56 15 0
7.125 9824 96 64 16 0
7.25 9802 114 67 17 0
7.375 9788 125 70 17 0
7.5 9777 131 74 18 0
7.625 9766 132 83 19 0
7.75 9748 139 94 19 0
7.875 9734 141 103 22 0
8 9712 155 109 24 0
8.125 9693 169 111 27 0
8.25 9671 178 123 28 0
8.375 9652 190 125 33 0
8.5 9642 188 136 34 0
