t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9998 1 1 0 0
0.75 9998 1 1 0 0
0.875 9998 0 2 0 0
1 9996 2 2 0 0
1.125 9995 3 2 0 0
1.25 9995 3 2 0 0
1.375 9993 5 2 0 0
1.5 9993 5 2 0 0
1.625 9991 7 2 0 0
1.75 9989 7 4 0 0
1.875 9985 11 4 0 0
2 9984 12 4 0 0
2.125 9980 16 4 0 0
2.25 9977 17 6 0 0
2.375 9975 19 5 1 0
2.5 9974 18 7 1 0
2.625 9973 19 7 1 0
2.75 9971 18 9 2 0
2.875 9969 17 12 2 0
3 9969 17 12 2 0
3.125 9967 17 13 3 0
3.25 9964 19 14 3 0
3.375 9962 19 15 4 0
3.5 9960 21 14 5 0
3.625 9959 19 17 5 0
3.75 9957 20 17 6 0
3.875 9955 22 17 6 0
4 9951 24 19 6 0
4.125 9949 24 21 6 0
4.25 9945 27 21 7 0
4.375 9944 26 23 7 0
4.5 9944 26 22 8 0
4.625 9944 23 24 9 0
4.75 9937 28 26 9 0
4.875 9936 26 28 10 0
5 9935 24 31 10 0
5.125 9930 28 32 10 0
5.25 9928 28 33 11 0
5.375 9926 29 33 12 0
5.5 9922 31 34 13 0
5.625 9919 30 36 15 0
5.75 9914 35 35 16 0
5.875 9906 42 36 16 0
6 9895 51 37 17 0
6.125 9890 53 40 17 0
6.25 9877 63 42 18 0
6.375 9871 61 49 19 0
6.5 9856 75 50 19 0
6.625 9844 84 52 20 0
6.75 9830 96 54 20 0
6.875 9817 96 67 20 0
7 9807 102 69 22 0
7.125 9784 118 74 24 0
7.25 9772 123 80 25 0
7.375 9753 130 89 28 0
7.5 9732 142 96 30 0
7.625 9710 157 99 34 0
7.75 9702 153 108 37 0
7.875 9682 156 125 37 0
8 9659 170 131 40 0
8.125 9641 178 139 42 0
8.25 9611 193 151 45 0
8.375 9579 211 162 48 0
8.5 9535 242 169 54 0
8.625 9493 269 180 57 1
8.75 9489 269 182 59 1
8.875 9486 251 199 63 1
9 9482 246 202 69 1
9.125 9479 235 216 69 1
9.25 9473 229 222 75 1
9.375 9473 218 231 77 1
9.5 9469 211 239 80 1
9.625 9467 199 244 89 1
9.75 9465 188 252 94 1
9.875 9460 181 262 96 1
10 9457 167 275 100 1
10.125 9455 156 282 106 1
10.25 9449 152 287 111 1
10.375 9446 147 291 115 1
10.5 9441 143 296 119 1
10.625 9436 141 296 126 1
10.75 9431 139 289 140 1
10.875 9429 135 290 145 1
11 9426 130 292 151 1
11.125 9423 127 293 156 1
11.25 9421 118 300 160 1
11.375 9418 118 298 165 1
11.5 9412 117 302 168 1
11.625 9410 112 304 173 1
11.75 9408 107 301 183 1
