t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9996 2 2 0 0
0.625 9996 2 2 0 0
0.75 9995 3 1 1 0
0.875 9995 3 1 1 0
1 9995 3 1 1 0
1.125 9995 2 2 1 0
1.25 9994 3 2 1 0
1.375 9994 3 1 2 0
1.5 9993 4 1 2 0
1.625 9992 5 1 2 0
1.75 9992 5 1 2 0
1.875 9992 4 2 2 0
2 9992 3 3 2 0
2.125 9992 3 3 2 0
2.25 9992 3 3 2 0
2.375 9991 3 4 2 0
2.5 9989 5 4 2 0
2.625 9987 6 5 2 0
2.75 9986 7 5 2 0
2.875 9984 9 5 2 0
3 9983 10 5 2 0
3.125 9983 10 5 2 0
3.25 9979 14 5 2 0
3.375 9978 15 5 2 0
3.5 9977 15 6 2 0
3.625 9976 16 5 3 0
3.75 9976 15 6 3 0
3.875 9976 14 7 3 0
4 9974 15 8 3 0
4.125 9973 15 9 3 0
4.25 9972 16 9 3 0
4.375 9968 16 12 4 0
4.5 9968 15 13 4 0
4.625 9967 14 15 4 0
4.75 9964 17 15 4 0
4.875 9961 20 15 4 0
5 9959 22 15 4 0
5.125 9958 22 16 4 0
5.25 9958 18 19 5 0
5.375 9952 23 20 5 0
5.5 9946 27 22 5 0
5.625 9937 32 25 6 0
5.75 9928 39 27 6 0
5.875 9927 40 27 6 0
6 9919 46 29 6 0
6.125 9913 49 31 7 0
6.25 9904 56 33 7 0
6.375 9893 62 38 7 0
6.5 9884 63 46 7 0
6.625 9842 103 47 8 0
6.75 9816 120 56 8 0
6.875 9783 147 61 9 0
7 9747 172 70 11 0
7.125 9721 183 85 11 0
7.25 9685 206 96 13 0
7.375 9638 246 103 13 0
7.5 9587 285 111 17 0
7.625 9536 318 124 22 0
7.75 9498 322 154 26 0
7.875 9460 343 168 29 0
8 9416 366 186 32 0
8.125 9365 397 201 37 0
8.25 9314 419 227 40 0
8.375 9270 436 249 45 0
8.5 9214 460 276 50 0
8.625 9141 500 301 58 0
8.75 9083 527 326 64 0
8.875 9010 572 347 71 0
9 8936 609 380 75 0
9.125 8851 660 409 80 0
9.25 8759 707 445 89 0
9.375 8666 755 479 99 1
9.5 8578 795 512 114 1
9.625 8474 848 556 121 1
9.75 8364 901 603 131 1
9.875 8282 924 652 141 1
10 8171 984 688 156 1
10.125 8065 1020 745 169 1
10.25 7958 1053 802 186 1
10.375 7837 1108 853 201 1
10.5 7728 1153 894 224 1
10.625 7612 1201 942 244 1
10.75 7494 1239 1002 264 1
10.875 7362 1289 1059 289 1
11 7208 1359 1129 302 2
11.125 7087 1411 1174 326 2
11.25 6947 1455 1232 364 2
11.375 6838 1477 1289 394 2
11.5 6719 1513 1338 428 2
11.625 6567 1573 1404 454 2
11.75 6436 1611 1463 487 3
11.875 6322 1610 1538 527 3
12 6188 1640 1616 552 4
12.125 6083 1655 1662 596 4
12.25 5943 1700 1729 624 4
12.375 5819 1724 1794 659 4
12.5 5684 1746 1865 701 4
12.625 5577 1742 1931 746 4
12.75 5464 1740 2006 785 5
12.875 5337 1761 2080 817 5
13 5204 1790 2138 863 5
13.125 5101 1775 2211 908 5
13.25 4988 1785 2273 949 5
13.375 4869 1794 2337 995 5
13.5 4754 1800 2401 1040 5
13.625 4633 1813 2450 1099 5
13.75 4528 1818 2494 1154 6
13.875 4398 1829 2550 1216 7
14 4286 1826 2604 1277 7
14.125 4179 1812 2675 1327 7
14.25 4067 1807 2738 1381 7
14.375 3975 1780 2794 1443 8
14.5 3885 1748 2862 1496 9
14.625 3796 1728 2923 1544 9
14.75 3705 1703 2985 1598 9
14.875 3602 1701 3012 1676 9
15 3500 1705 3040 1746 9
15.125 3428 1662 3089 1812 9
15.25 3361 1635 3131 1863 10
15.375 3294 1594 3175 1927 10
15.5 3226 1575 3208 1981 10
15.625 3146 1555 3234 2053 12
15.75 3076 1529 3278 2105 12
15.875 3000 1539 3277 2172 12
16 2937 1515 3299 2237 12
16.125 2866 1498 3332 2292 12
16.25 2805 1475 3360 2348 12
16.375 2739 1452 3385 2412 12
16.5 2667 1440 3404 2477 12
16.625 2608 1401 3435 2544 12
16.75 2566 1361 3449 2612 12
16.875 2510 1322 3478 2676 14
17 2460 1287 3485 2754 14
17.125 2389 1277 3488 2830 16
17.25 2330 1266 3487 2900 17
17.375 2271 1241 3491 2978 19
17.5 2218 1210 3496 3056 20
17.625 2181 1158 3521 3120 20
17.75 2133 1131 3527 3189 20
17.875 2084 1105 3533 3258 20
18 2039 1081 3528 3332 20
18.125 1987 1080 3508 3404 21
18.25 1946 1048 3523 3462 21
18.375 1896 1044 3497 3540 23
18.5 1864 1008 3485 3620 23
18.625 1819 1005 3445 3707 24
18.75 1778 988 3419 3790 25
18.875 1745 949 3427 3854 25
19 1716 922 3406 3929 27
19.125 1671 917 3398 3985 29
19.25 1651 878 3385 4056 30
19.375 1625 846 3376 4123 30
19.5 1594 825 3368 4182 31
19.625 1557 824 3338 4250 31
19.75 1521 820 3311 4316 32
19.875 1494 804 3272 4397 33
20 1469 776 3263 4456 36
20.125 1447 752 3232 4533 36
20.25 1424 726 3216 4598 36
20.375 1387 724 3183 4670 36
20.5 1358 702 3169 4735 36
20.625 1340 677 3151 4796 36
20.75 1321 659 3109 4875 36
20.875 1295 640 3076 4951 38
21 1274 631 3039 5017 39
21.125 1247 620 3020 5074 39
21.25 1225 601 3001 5133 40
21.375 1202 577 2992 5189 40
21.5 1191 550 2971 5248 40
21.625 1176 535 2935 5314 40
21.75 1160 509 2920 5371 40
21.875 1142 481 2909 5428 40
22 1125 468 2880 5486 41
