t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9996 2 2 0 0
0.375 9996 2 2 0 0
0.5 9994 4 2 0 0
0.625 9994 4 2 0 0
0.75 9994 4 2 0 0
0.875 9994 4 2 0 0
1 9994 4 2 0 0
1.125 9994 4 2 0 0
1.25 9994 3 3 0 0
1.375 9994 3 3 0 0
1.5 9994 3 3 0 0
1.625 9994 3 3 0 0
1.75 9994 2 4 0 0
1.875 9990 6 4 0 0
2 9985 10 5 0 0
2.125 9977 16 7 0 0
2.25 9973 20 7 0 0
2.375 9969 24 7 0 0
2.5 9963 30 7 0 0
2.625 9957 31 11 1 0
2.75 9950 38 11 1 0
2.875 9946 41 12 1 0
3 9933 49 17 1 0
3.125 9923 55 21 1 0
3.25 9914 57 28 1 0
3.375 9906 60 33 1 0
3.5 9894 68 35 3 0
3.625 9884 74 39 3 0
3.75 9858 93 44 5 0
3.875 9847 100 48 5 0
4 9827 114 52 7 0
4.125 9806 129 58 7 0
4.25 9780 145 66 9 0
4.375 9770 145 75 10 0
4.5 9754 150 86 10 0
4.625 9728 167 94 11 0
4.75 9698 185 106 11 0
4.875 9679 191 116 14 0
5 9658 199 128 15 0
5.125 9636 207 141 16 0
5.25 9598 235 145 22 0
5.375 9568 249 161 22 0
5.5 9532 270 174 24 0
5.625 9487 298 190 25 0
5.75 9432 334 204 30 0
5.875 9391 352 226 31 0
6 9345 376 243 36 0
6.125 9300 395 262 43 0
6.25 9238 437 274 51 0
6.375 9172 472 297 59 0
6.5 9110 504 320 66 0
6.625 9039 544 344 73 0
6.75 8959 584 375 82 0
6.875 8885 625 396 94 0
7 8831 633 433 103 0
7.125 8757 667 464 112 0
7.25 8688 691 499 122 0
7.375 8611 721 533 135 0
7.5 8542 745 564 149 0
7.625 8455 775 612 158 0
7.75 8348 840 645 167 0
7.875 8246 895 677 182 0
8 8157 927 718 198 0
8.125 8068 966 746 220 0
8.25 7978 1005 778 238 1
8.375 7970 927 854 248 1
8.5 7962 893 876 268 1
8.625 7956 851 905 287 1
8.75 7945 806 950 297 2
8.875 7940 767 969 322 2
9 7928 728 1001 341 2
9.125 7924 689 1028 357 2
9.25 7915 650 1057 376 2
9.375 7908 620 1074 395 3
9.5 7897 591 1090 418 4
9.625 7894 559 1100 443 4
9.75 7886 524 1124 462 4
9.875 7884 497 1137 478 4
10 7880 467 1140 509 4
10.125 7874 452 1138 531 5
10.25 7868 426 1138 563 5
10.375 7863 396 1155 580 6
10.5 7860 362 1172 600 6
10.625 7855 346 1168 624 7
10.75 7851 329 1168 644 8
10.875 7849 319 1157 667 8
11 7847 305 1142 697 9
11.125 7846 282 1139 724 9
11.25 7843 265 1132 750 10
11.375 7843 243 1138 766 10
11.5 7842 226 1133 789 10
11.625 7842 215 1116 817 10
11.75 7838 205 1114 833 10
11.875 7837 190 1106 857 10
12 7836 178 1101 875 10
12.125 7832 168 1106 884 10
12.25 7832 159 1098 901 10
12.375 7830 147 1086 927 10
12.5 7829 135 1069 956 11
12.625 7828 124 1063 974 11
12.75 7828 114 1052 995 11
12.875 7826 110 1042 1011 11
13 7825 106 1033 1025 11
13.125 7823 102 1019 1045 11
13.25 7821 95 1016 1057 11
13.375 7818 91 996 1083 12
13.5 7818 88 971 1111 12
13.625 7817 84 965 1122 12
13.75 7816 78 961 1133 12
13.875 7816 72 948 1151 13
14 7816 71 925 1175 13
14.125 7815 68 918 1186 13
14.25 7815 67 897 1208 13
14.375 7815 63 884 1224 14
14.5 7815 58 868 1245 14
14.625 7815 51 863 1257 14
14.75 7815 47 850 1274 14
14.875 7813 46 830 1297 14
15 7813 40 815 1318 14
15.125 7813 38 799 1336 14
15.25 7813 34 786 1353 14
15.375 7812 35 766 1373 14
15.5 7812 35 752 1387 14
15.625 7811 32 739 1404 14
15.75 7811 29 721 1425 14
15.875 7809 28 706 1442 15
16 7808 28 693 1456 15
16.125 7807 28 679 1470 16
16.25 7806 28 670 1480 16
16.375 7806 26 662 1490 16
16.5 7806 23 652 1503 16
16.625 7806 19 639 1519 17
16.75 7806 19 627 1531 17
16.875 7805 20 609 1549 17
17 7804 20 595 1564 17
17.125 7804 19 584 1575 18
17.25 7803 20 570 1589 18
17.375 7803 20 558 1601 18
17.5 7803 19 548 1611 19
17.625 7802 17 537 1624 20
17.75 7802 17 526 1634 21
17.875 7802 16 519 1642 21
18 7802 16 507 1654 21
18.125 7801 16 493 1669 21
18.25 7801 16 485 1677 21
18.375 7801 13 473 1692 21
18.5 7801 11 469 1698 21
18.625 7801 11 453 1714 21
18.75 7801 11 442 1724 22
18.875 7801 11 434 1732 22
19 7801 11 419 1747 22
19.125 7801 11 414 1752 22
19.25 7801 8 410 1759 22
19.375 7801 7 401 1769 22
19.5 7801 6 398 1773 22
19.625 7801 5 390 1782 22
19.75 7801 5 383 1789 22
19.875 7801 5 373 1799 22
20 7801 4 365 1808 22
20.125 7801 4 358 1815 22
20.25 7801 3 352 1822 22
20.375 7801 2 345 1830 22
20.5 7801 2 338 1837 22
20.625 7801 2 330 1845 22
20.75 7801 2 320 1855 22
20.875 7801 2 312 1863 22
21 7801 2 305 1870 22
21.125 7801 2 299 1876 22
21.25 7801 2 297 1878 22
21.375 7801 2 290 1885 22
21.5 7801 2 287 1888 22
21.625 7801 2 282 1893 22
21.75 7801 2 279 1896 22
21.875 7801 2 270 1904 23
22 7801 2 260 1914 23
22.125 7801 2 255 1919 23
22.25 7801 2 251 1923 23
22.375 7800 3 246 1928 23
22.5 7800 3 243 1931 23
22.625 7799 4 240 1934 23
22.75 7799 4 235 1938 24
22.875 7799 4 230 1943 24
