t S E I R D
0 9998 0 2 0 0
0.125 9996 2 2 0 0
0.25 9996 1 3 0 0
0.375 9995 1 4 0 0
0.5 9995 1 3 1 0
0.625 9993 3 3 1 0
0.75 9993 3 3 1 0
0.875 9993 3 3 1 0
1 9993 3 3 1 0
1.125 9993 3 3 1 0
1.25 9993 3 3 1 0
1.375 9993 3 3 1 0
1.5 9993 3 3 1 0
1.625 9993 3 3 1 0
1.75 9993 3 3 1 0
1.875 9993 3 2 2 0
2 9991 5 2 2 0
2.125 9991 5 2 2 0
2.25 9991 5 2 2 0
2.375 9991 4 3 2 0
2.5 9990 5 3 2 0
2.625 9990 5 3 2 0
2.75 9990 4 4 2 0
2.875 9990 3 5 2 0
3 9990 2 6 2 0
3.125 9989 3 6 2 0
3.25 9989 3 5 3 0
3.375 9986 6 5 3 0
3.5 9984 7 6 3 0
3.625 9981 10 6 3 0
3.75 9980 11 6 3 0
3.875 9980 10 7 3 0
4 9979 11 5 5 0
4.125 9978 12 5 5 0
4.25 9976 11 8 5 0
4.375 9973 13 9 5 0
4.5 9973 12 10 5 0
4.625 9972 13 10 5 0
4.75 9968 16 11 5 0
4.875 9966 17 12 5 0
5 9964 18 13 5 0
5.125 9962 18 14 6 0
5.25 9960 20 14 6 0
5.375 9957 21 16 6 0
5.5 9953 25 16 6 0
5.625 9952 26 16 6 0
5.75 9949 27 17 7 0
5.875 9944 32 17 7 0
6 9942 31 20 7 0
6.125 9932 36 25 7 0
6.25 9927 37 29 7 0
6.375 9926 34 33 7 0
6.5 9921 36 35 8 0
6.625 9910 47 34 9 0
6.75 9902 54 34 10 0
6.875 9898 54 38 10 0
7 9891 58 41 10 0
7.125 9881 62 46 11 0
7.25 9876 63 48 13 0
7.375 9862 71 54 13 0
7.5 9844 82 58 16 0
7.625 9833 89 61 17 0
7.75 9823 92 65 20 0
7.875 9816 92 71 21 0
8 9798 106 73 23 0
8.125 9784 112 79 25 0
8.25 9765 127 81 27 0
8.375 9752 128 92 28 0
8.5 9731 139 99 30 1
8.625 9710 148 108 33 1
8.75 9687 161 114 37 1
8.875 9662 179 117 41 1
9 9640 187 127 45 1
9.125 9604 215 129 51 1
9.25 9573 231 144 51 1
9.375 9538 252 154 55 1
9.5 9505 270 164 60 1
9.625 9470 288 179 62 1
9.75 9429 308 196 66 1
9.875 9395 320 212 71 2
10 9356 340 223 78 3
10.125 9313 367 234 83 3
10.25 9273 381 257 86 3
10.375 9218 410 277 92 3
10.5 9166 442 287 102 3
10.625 9122 456 312 107 3
10.75 9080 466 336 115 3
10.875 9035 481 355 126 3
11 8988 507 368 134 3
11.125 8934 539 382 142 3
11.25 8892 561 391 153 3
11.375 8840 572 423 162 3
11.5 8796 588 443 170 3
11.625 8741 600 478 178 3
11.75 8681 618 508 190 3
11.875 8626 622 550 199 3
12 8585 619 584 209 3
12.125 8517 650 609 221 3
12.25 8465 658 645 229 3
12.375 8407 677 667 246 3
12.5 8343 686 705 262 4
12.625 8290 704 724 278 4
12.75 8231 713 763 288 5
12.875 8170 741 783 301 5
13 8100 764 809 322 5
13.125 8026 784 845 340 5
13.25 7967 791 879 357 6
13.375 7897 814 907 376 6
13.5 7837 821 941 395 6
13.625 7780 823 980 411 6
13.75 7701 855 1001 437 6
13.875 7629 877 1029 458 7
14 7562 884 1071 476 7
14.125 7479 903 1110 501 7
14.25 7418 913 1134 528 7
14.375 7352 914 1169 558 7
14.5 7277 926 1201 589 7
14.625 7208 936 1234 615 7
14.75 7124 965 1257 646 8
14.875 7064 964 1292 671 9
15 6989 984 1317 701 9
15.125 6925 970 1368 728 9
15.25 6866 973 1403 749 9
