t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9996 2 2 0 0
0.375 9996 2 2 0 0
0.5 9996 2 2 0 0
0.625 9996 2 2 0 0
0.75 9996 1 3 0 0
0.875 9996 1 2 1 0
1 9996 1 2 1 0
1.125 9996 1 2 1 0
1.25 9996 1 2 1 0
1.375 9996 1 2 1 0
1.5 9995 2 2 1 0
1.625 9995 2 2 1 0
1.75 9995 2 2 1 0
1.875 9995 2 1 2 0
2 9995 2 1 2 0
2.125 9995 1 2 2 0
2.25 9990 6 2 2 0
2.375 9988 7 3 2 0
2.5 9979 15 4 2 0
2.625 9971 23 4 2 0
2.75 9969 25 4 2 0
2.875 9965 28 5 2 0
3 9962 30 6 2 0
3.125 9961 29 8 2 0
3.25 9957 27 14 2 0
3.375 9951 33 14 2 0
3.5 9945 37 15 3 0
3.625 9937 42 16 5 0
3.75 9929 49 17 5 0
3.875 9920 56 19 5 0
4 9911 64 20 5 0
4.125 9901 67 27 5 0
4.25 9879 83 33 5 0
4.375 9866 89 40 5 0
4.5 9852 98 44 6 0
4.625 9840 106 48 6 0
4.75 9811 129 53 7 0
4.875 9784 149 58 9 0
5 9760 167 63 10 0
5.125 9727 192 71 10 0
5.25 9703 201 84 12 0
5.375 9671 228 88 13 0
5.5 9641 248 97 14 0
5.625 9610 262 111 17 0
5.75 9583 279 118 20 0
5.875 9549 293 134 24 0
6 9523 302 145 30 0
6.125 9481 324 161 34 0
6.25 9446 339 178 37 0
6.375 9388 379 191 42 0
6.5 9336 407 212 45 0
6.625 9301 419 232 48 0
6.75 9239 457 252 52 0
6.875 9177 493 273 57 0
7 9114 533 290 63 0
7.125 9057 552 322 69 0
7.25 8998 579 350 73 0
7.375 8938 605 379 78 0
7.5 8870 633 410 87 0
7.625 8798 660 445 97 0
7.75 8724 694 479 103 0
7.875 8641 737 511 111 0
8 8567 774 534 125 0
8.125 8482 803 577 138 0
8.25 8397 832 620 151 0
8.375 8316 869 649 166 0
8.5 8222 898 701 179 0
