t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 98 0 2 0 0
0.375 98 0 2 0 0
0.5 98 0 2 0 0
0.625 98 0 2 0 0
0.75 97 1 2 0 0
0.875 97 1 2 0 0
1 97 1 2 0 0
1.125 97 0 3 0 0
1.25 95 2 3 0 0
1.375 95 2 3 0 0
1.5 95 2 3 0 0
1.625 95 2 3 0 0
1.75 95 2 3 0 0
1.875 95 2 3 0 0
2 95 1 4 0 0
2.125 94 2 4 0 0
2.25 94 2 4 0 0
2.375 93 3 4 0 0
2.5 93 3 4 0 0
2.625 92 4 4 0 0
2.75 91 5 4 0 0
2.875 91 5 4 0 0
3 91 4 4 1 0
3.125 91 4 4 1 0
3.25 91 4 4 1 0
3.375 91 4 4 1 0
3.5 91 4 4 1 0
3.625 89 6 4 1 0
3.75 89 6 3 2 0
3.875 88 5 5 2 0
4 88 5 5 2 0
4.125 88 4 6 2 0
4.25 88 4 6 2 0
4.375 88 4 6 2 0
4.5 88 4 6 2 0
4.625 88 4 5 3 0
4.75 87 5 5 3 0
4.875 86 6 4 4 0
5 84 8 4 4 0
5.125 84 8 3 5 0
5.25 84 8 3 5 0
5.375 84 7 4 5 0
5.5 84 7 4 5 0
5.625 84 7 3 6 0
5.75 83 7 4 6 0
5.875 81 7 6 6 0
6 81 7 5 7 0
6.125 81 6 6 7 0
6.25 81 5 7 7 0
6.375 78 8 7 7 0
6.5 78 7 8 7 0
6.625 78 7 8 7 0
6.75 78 7 8 7 0
6.875 77 6 10 7 0
7 75 8 10 7 0
7.125 74 9 10 7 0
7.25 73 10 10 7 0
7.375 73 10 10 7 0
7.5 71 12 10 7 0
7.625 68 13 11 8 0
7.75 67 13 11 9 0
7.875 67 13 11 9 0
8 67 12 12 9 0
8.125 66 11 14 9 0
8.25 66 11 14 9 0
8.375 65 12 12 11 0
8.5 65 12 12 11 0
8.625 65 12 10 13 0
8.75 65 11 9 15 0
8.875 64 12 9 15 0
9 61 15 9 15 0
9.125 60 15 10 15 0
9.25 58 16 11 15 0
9.375 58 15 12 15 0
9.5 56 16 12 16 0
9.625 56 15 13 16 0
9.75 56 15 13 16 0
9.875 55 16 13 16 0
10 54 14 16 16 0
10.125 53 15 16 16 0
10.25 52 14 18 16 0
10.375 50 15 19 16 0
10.5 49 12 23 16 0
10.625 47 14 23 16 0
10.75 45 16 23 16 0
10.875 43 18 22 17 0
11 41 19 23 17 0
11.125 39 19 24 18 0
11.25 37 20 24 19 0
11.375 36 21 24 19 0
11.5 35 21 25 19 0
11.625 33 21 26 20 0
11.75 31 23 26 20 0
11.875 27 25 28 20 0
12 26 26 27 21 0
12.125 25 26 28 21 0
12.25 23 28 28 21 0
12.375 23 28 25 24 0
12.5 23 27 26 24 0
12.625 21 28 26 25 0
12.75 21 26 28 25 0
12.875 21 25 29 25 0
13 21 24 29 26 0
13.125 21 23 30 26 0
13.25 21 22 31 26 0
13.375 21 22 31 26 0
13.5 21 20 32 27 0
13.625 21 18 32 29 0
13.75 19 18 31 32 0
13.875 19 18 31 32 0
14 19 16 33 32 0
14.125 19 16 33 32 0
14.25 19 16 33 32 0
14.375 18 17 33 32 0
14.5 16 19 32 33 0
14.625 16 19 31 34 0
14.75 16 18 30 36 0
14.875 16 18 29 37 0
15 15 18 29 38 0
15.125 15 17 30 38 0
15.25 14 18 30 38 0
15.375 13 19 30 38 0
15.5 13 17 31 39 0
15.625 13 16 30 41 0
15.75 13 15 31 41 0
15.875 13 14 32 41 0
16 13 13 33 41 0
16.125 13 13 33 41 0
16.25 11 14 34 41 0
16.375 11 13 35 41 0
16.5 10 14 35 41 0
16.625 10 14 32 44 0
16.75 10 14 32 44 0
16.875 10 13 33 44 0
17 10 11 35 44 0
17.125 9 12 35 44 0
17.25 9 11 36 44 0
17.375 9 9 38 44 0
17.5 9 9 37 45 0
17.625 9 9 37 45 0
17.75 9 9 37 45 0
17.875 9 7 38 46 0
18 9 7 37 47 0
18.125 9 5 39 47 0
18.25 9 5 39 47 0
18.375 9 5 39 47 0
18.5 9 5 39 47 0
18.625 9 4 39 48 0
18.75 9 4 37 50 0
18.875 9 3 36 52 0
19 9 3 35 53 0
19.125 9 3 33 55 0
19.25 9 3 32 56 0
19.375 9 3 32 56 0
19.5 9 2 29 60 0
19.625 9 2 29 60 0
19.75 9 2 29 60 0
19.875 8 3 29 60 0
20 8 3 29 60 0
20.125 8 3 29 60 0
20.25 8 3 29 60 0
20.375 8 2 29 61 0
20.5 8 2 28 62 0
20.625 8 2 28 62 0
20.75 7 3 28 62 0
20.875 7 3 28 62 0
21 7 3 26 64 0
21.125 7 3 26 64 0
21.25 7 3 26 64 0
21.375 6 4 26 64 0
21.5 6 4 26 64 0
21.625 6 4 25 65 0
21.75 6 3 25 66 0
21.875 6 3 24 67 0
22 6 3 23 68 0
22.125 6 3 23 68 0
22.25 6 3 23 68 0
22.375 6 3 22 69 0
22.5 6 3 22 69 0
22.625 6 3 22 69 0
22.75 6 3 22 69 0
22.875 6 3 21 70 0
23 6 3 21 70 0
23.125 6 3 21 70 0
23.25 6 3 20 71 0
23.375 6 2 21 71 0
23.5 6 2 21 71 0
23.625 6 2 21 71 0
23.75 6 2 21 71 0
23.875 6 2 21 71 0
24 6 2 20 72 0
24.125 6 2 19 73 0
24.25 6 2 18 74 0
24.375 6 2 18 74 0
24.5 6 2 16 76 0
24.625 6 2 15 77 0
24.75 6 2 14 78 0
24.875 6 2 13 79 0
25 6 2 13 79 0
25.125 6 2 13 79 0
25.25 6 2 13 79 0
25.375 6 2 13 79 0
25.5 6 2 13 79 0
25.625 6 2 13 79 0
25.75 6 1 14 79 0
25.875 6 1 14 79 0
26 6 1 13 80 0
26.125 6 1 13 80 0
26.25 6 1 13 80 0
26.375 6 1 13 80 0
26.5 6 0 14 80 0
26.625 6 0 14 80 0
26.75 6 0 14 80 0
26.875 6 0 14 80 0
27 6 0 14 80 0
27.125 6 0 14 80 0
27.25 6 0 14 80 0
27.375 6 0 13 81 0
27.5 6 0 13 81 0
27.625 6 0 13 81 0
27.75 6 0 13 81 0
27.875 6 0 12 82 0
28 6 0 12 82 0
28.125 6 0 12 82 0
28.25 5 1 12 82 0
28.375 5 1 12 82 0
28.5 5 1 12 82 0
28.625 5 1 11 83 0
28.75 5 1 11 83 0
28.875 5 1 11 83 0
29 5 0 12 83 0
29.125 5 0 11 84 0
29.25 5 0 10 85 0
29.375 5 0 10 85 0
29.5 5 0 10 85 0
29.625 5 0 10 85 0
29.75 5 0 10 85 0
29.875 5 0 10 85 0
30 5 0 10 85 0
30.125 5 0 10 85 0
30.25 5 0 9 86 0
30.375 5 0 9 86 0
30.5 5 0 9 86 0
30.625 5 0 8 87 0
30.75 5 0 8 87 0
30.875 5 0 8 87 0
31 5 0 8 87 0
31.125 5 0 7 88 0
31.25 5 0 7 88 0
31.375 5 0 7 88 0
31.5 5 0 7 88 0
31.625 5 0 7 88 0
31.75 5 0 7 88 0
31.875 5 0 7 88 0
32 5 0 7 88 0
32.125 5 0 7 88 0
32.25 5 0 7 88 0
32.375 5 0 7 88 0
32.5 5 0 7 88 0
32.625 5 0 6 89 0
32.75 5 0 6 89 0
32.875 5 0 6 89 0
33 5 0 5 90 0
33.125 5 0 5 90 0
33.25 5 0 5 90 0
33.375 5 0 5 90 0
33.5 5 0 5 90 0
33.625 5 0 5 90 0
33.75 5 0 5 90 0
33.875 5 0 5 90 0
34 5 0 5 90 0
34.125 5 0 5 90 0
34.25 5 0 5 90 0
34.375 5 0 5 90 0
34.5 5 0 5 90 0
34.625 5 0 4 91 0
