t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 2 0 0
0.625 9996 2 2 0 0
0.75 9996 2 2 0 0
0.875 9996 2 2 0 0
1 9996 2 2 0 0
1.125 9996 2 2 0 0
1.25 9995 3 2 0 0
1.375 9994 4 2 0 0
1.5 9994 3 3 0 0
1.625 9994 3 3 0 0
1.75 9994 3 3 0 0
1.875 9993 4 3 0 0
2 9992 5 3 0 0
2.125 9992 4 4 0 0
2.25 9992 4 4 0 0
2.375 9991 5 4 0 0
2.5 9991 4 5 0 0
2.625 9990 5 5 0 0
2.75 9990 5 5 0 0
2.875 9989 6 5 0 0
3 9989 6 5 0 0
3.125 9989 6 5 0 0
3.25 9988 7 5 0 0
3.375 9987 7 6 0 0
3.5 9987 7 6 0 0
3.625 9985 9 5 1 0
3.75 9985 9 5 1 0
3.875 9985 9 5 1 0
4 9985 8 6 1 0
4.125 9985 8 6 1 0
4.25 9985 7 7 1 0
4.375 9983 9 7 1 0
4.5 9981 10 8 1 0
4.625 9980 10 9 1 0
4.75 9980 10 9 1 0
4.875 9980 9 10 1 0
5 9977 11 11 1 0
5.125 9975 13 11 1 0
5.25 9973 14 11 2 0
5.375 9971 14 13 2 0
5.5 9968 17 13 2 0
5.625 9965 20 13 2 0
5.75 9962 22 14 2 0
5.875 9959 22 17 2 0
6 9958 22 18 2 0
6.125 9956 23 17 4 0
6.25 9953 24 18 5 0
6.375 9952 24 19 5 0
6.5 9951 24 20 5 0
6.625 9949 22 24 5 0
6.75 9945 25 24 6 0
6.875 9942 26 25 7 0
7 9941 25 27 7 0
7.125 9938 27 27 8 0
7.25 9936 27 28 9 0
7.375 9935 28 27 10 0
7.5 9931 30 28 11 0
7.625 9927 30 32 11 0
7.75 9925 30 33 12 0
7.875 9924 28 35 13 0
8 9918 34 34 14 0
8.125 9909 41 36 14 0
8.25 9902 45 39 14 0
8.375 9893 50 42 15 0
8.5 9886 55 44 15 0
