t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9998 1 1 0 0
0.625 9997 2 1 0 0
0.75 9997 1 2 0 0
0.875 9996 2 2 0 0
1 9995 3 2 0 0
1.125 9994 4 2 0 0
1.25 9994 4 2 0 0
1.375 9993 5 2 0 0
1.5 9992 5 3 0 0
1.625 9992 5 3 0 0
1.75 9992 5 3 0 0
1.875 9991 5 4 0 0
2 9990 5 5 0 0
2.125 9989 6 4 1 0
2.25 9989 6 4 1 0
2.375 9989 5 5 1 0
2.5 9989 5 5 1 0
2.625 9989 4 5 2 0
2.75 9989 4 5 2 0
2.875 9989 4 5 2 0
3 9988 5 4 3 0
3.125 9988 5 4 3 0
3.25 9986 7 4 3 0
3.375 9986 7 4 3 0
3.5 9986 7 4 3 0
3.625 9986 6 5 3 0
3.75 9986 6 5 3 0
3.875 9986 6 5 3 0
4 9986 6 5 3 0
4.125 9986 5 6 3 0
4.25 9986 4 7 3 0
4.375 9985 4 8 3 0
4.5 9983 6 8 3 0
4.625 9981 8 8 3 0
4.75 9979 10 8 3 0
4.875 9978 11 8 3 0
5 9976 13 8 3 0
5.125 9975 14 7 4 0
5.25 9973 15 8 4 0
5.375 9972 16 8 4 0
5.5 9972 14 9 5 0
5.625 9972 14 9 5 0
5.75 9972 11 10 7 0
5.875 9971 10 12 7 0
6 9971 10 12 7 0
6.125 9971 10 12 7 0
6.25 9971 10 12 7 0
6.375 9970 8 15 7 0
6.5 9970 8 15 7 0
6.625 9970 8 15 7 0
6.75 9968 10 15 7 0
6.875 9966 11 15 8 0
7 9966 10 16 8 0
7.125 9965 11 16 8 0
7.25 9964 12 16 8 0
7.375 9963 13 15 9 0
7.5 9963 13 14 10 0
7.625 9962 14 14 10 0
7.75 9961 14 15 10 0
7.875 9960 15 15 10 0
8 9960 15 15 10 0
8.125 9960 15 15 10 0
8.25 9959 13 18 10 0
8.375 9957 14 18 11 0
8.5 9956 15 17 12 0
8.625 9956 12 19 13 0
8.75 9948 18 21 13 0
8.875 9939 26 22 13 0
9 9930 30 27 13 0
9.125 9921 38 27 14 0
9.25 9905 50 30 15 0
9.375 9898 55 31 16 0
9.5 9891 55 38 16 0
9.625 9887 57 39 17 0
9.75 9875 65 42 17 1
9.875 9875 61 46 17 1
10 9875 59 47 18 1
10.125 9874 57 49 19 1
10.25 9874 54 50 21 1
10.375 9872 53 51 23 1
10.5 9872 53 50 24 1
10.625 9871 52 51 25 1
10.75 9871 50 53 25 1
10.875 9871 48 53 27 1
11 9870 45 57 27 1
11.125 9869 44 57 29 1
11.25 9867 45 56 31 1
11.375 9863 46 57 33 1
11.5 9863 45 58 33 1
11.625 9859 45 61 34 1
11.75 9854 46 65 34 1
