t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9999 0 1 0 0
0.75 9999 0 1 0 0
0.875 9998 1 1 0 0
1 9998 1 1 0 0
1.125 9998 1 1 0 0
1.25 9998 1 1 0 0
1.375 9998 1 1 0 0
1.5 9998 1 1 0 0
1.625 9998 1 1 0 0
1.75 9998 0 2 0 0
1.875 9998 0 2 0 0
2 9998 0 2 0 0
2.125 9997 1 2 0 0
2.25 9996 2 2 0 0
2.375 9996 2 1 1 0
2.5 9996 2 1 1 0
2.625 9996 1 2 1 0
2.75 9996 1 2 1 0
2.875 9996 1 2 1 0
3 9996 1 2 1 0
3.125 9996 1 2 1 0
3.25 9996 1 2 1 0
3.375 9996 1 2 1 0
3.5 9995 2 2 1 0
3.625 9995 2 2 1 0
3.75 9995 2 2 1 0
3.875 9995 2 2 1 0
4 9994 3 2 1 0
4.125 9993 4 2 1 0
4.25 9992 5 2 1 0
4.375 9992 5 2 1 0
4.5 9992 4 3 1 0
4.625 9991 5 3 1 0
4.75 9991 4 4 1 0
4.875 9990 5 3 2 0
5 9990 5 3 2 0
5.125 9990 5 3 2 0
5.25 9990 4 4 2 0
5.375 9988 5 5 2 0
5.5 9988 4 6 2 0
5.625 9988 4 6 2 0
5.75 9988 4 6 2 0
5.875 9987 4 7 2 0
6 9981 10 7 2 0
6.125 9974 15 9 2 0
6.25 9967 21 10 2 0
6.375 9954 33 11 2 0
6.5 9948 38 11 3 0
6.625 9944 41 12 3 0
6.75 9936 46 15 3 0
6.875 9930 47 19 4 0
7 9923 51 22 4 0
7.125 9913 60 23 4 0
7.25 9897 72 27 4 0
7.375 9883 79 32 5 1
7.5 9883 79 31 6 1
7.625 9882 74 34 9 1
7.75 9882 66 42 9 1
7.875 9882 61 47 9 1
8 9882 55 53 9 1
8.125 9882 53 54 10 1
8.25 9882 48 58 11 1
8.375 9881 48 58 12 1
8.5 9881 45 60 13 1
8.625 9878 46 60 14 2
8.75 9877 43 64 14 2
8.875 9876 42 64 16 2
9 9875 40 67 16 2
9.125 9874 40 68 16 2
9.25 9872 41 68 17 2
9.375 9871 41 69 17 2
9.5 9868 42 70 18 2
9.625 9866 43 70 19 2
9.75 9865 39 73 21 2
9.875 9865 39 70 24 2
10 9865 37 71 25 2
10.125 9865 36 70 27 2
10.25 9865 33 73 27 2
10.375 9865 30 74 29 2
10.5 9864 31 72 31 2
10.625 9862 29 72 35 2
10.75 9862 29 72 35 2
10.875 9862 27 74 35 2
11 9861 27 74 36 2
11.125 9860 26 76 36 2
11.25 9860 24 75 39 2
11.375 9859 25 74 40 2
11.5 9858 22 77 41 2
11.625 9855 23 79 41 2
11.75 9851 25 80 42 2
