t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9998 0 2 0 0
0.5 9998 0 2 0 0
0.625 9997 1 2 0 0
0.75 9997 0 3 0 0
0.875 9997 0 3 0 0
1 9996 1 3 0 0
1.125 9995 2 3 0 0
1.25 9994 3 3 0 0
1.375 9993 4 3 0 0
1.5 9993 4 3 0 0
1.625 9992 5 3 0 0
1.75 9992 4 4 0 0
1.875 9990 6 4 0 0
2 9989 6 5 0 0
2.125 9988 6 6 0 0
2.25 9986 8 6 0 0
2.375 9986 8 6 0 0
2.5 9983 10 7 0 0
2.625 9982 11 6 1 0
2.75 9979 13 7 1 0
2.875 9978 14 7 1 0
3 9978 13 8 1 0
3.125 9975 15 9 1 0
3.25 9974 16 9 1 0
3.375 9971 19 8 2 0
3.5 9971 19 8 2 0
3.625 9969 20 9 2 0
3.75 9964 23 11 2 0
3.875 9964 22 12 2 0
4 9960 25 13 2 0
4.125 9958 24 15 3 0
4.25 9954 25 18 3 0
4.375 9945 31 21 3 0
4.5 9931 42 24 3 0
4.625 9914 56 27 3 0
4.75 9899 68 29 4 0
4.875 9879 81 34 6 0
5 9852 103 38 7 0
5.125 9825 122 44 9 0
5.25 9801 140 49 10 0
5.375 9781 153 52 14 0
5.5 9760 162 62 16 0
5.625 9735 182 65 18 0
5.75 9703 207 72 18 0
5.875 9682 214 84 20 0
6 9658 228 92 22 0
6.125 9640 236 99 25 0
6.25 9618 243 109 30 0
6.375 9581 259 129 31 0
6.5 9552 267 148 33 0
6.625 9501 301 162 36 0
6.75 9476 311 176 37 0
6.875 9424 347 186 43 0
7 9372 377 204 47 0
7.125 9319 412 216 53 0
7.25 9280 421 240 59 0
7.375 9237 434 266 63 0
7.5 9173 474 282 71 0
7.625 9119 503 302 76 0
7.75 9062 525 332 81 0
7.875 9010 540 361 89 0
8 8941 574 391 94 0
8.125 8888 583 428 101 0
8.25 8823 614 456 107 0
8.375 8745 663 479 113 0
8.5 8697 677 505 121 0
