t S E I R D
0 49998 0 2 0 0
0.125 49998 0 2 0 0
0.25 49998 0 2 0 0
0.375 49998 0 2 0 0
0.5 49998 0 2 0 0
0.625 49998 0 2 0 0
0.75 49997 1 2 0 0
0.875 49997 1 2 0 0
1 49997 1 2 0 0
1.125 49997 1 2 0 0
1.25 49997 1 2 0 0
1.375 49997 1 2 0 0
1.5 49997 1 2 0 0
1.625 49997 1 2 0 0
1.75 49997 1 2 0 0
1.875 49997 1 2 0 0
2 49997 1 2 0 0
2.125 49997 1 2 0 0
2.25 49996 2 2 0 0
2.375 49996 2 2 0 0
2.5 49996 2 2 0 0
2.625 49996 2 2 0 0
2.75 49996 2 2 0 0
2.875 49996 2 2 0 0
3 49996 2 2 0 0
3.125 49996 2 2 0 0
3.25 49996 2 2 0 0
3.375 49995 3 2 0 0
3.5 49995 3 2 0 0
3.625 49994 4 2 0 0
3.75 49994 4 2 0 0
3.875 49994 4 2 0 0
4 49993 5 2 0 0
4.125 49993 5 2 0 0
4.25 49993 4 3 0 0
4.375 49991 6 3 0 0
4.5 49989 7 4 0 0
4.625 49989 6 5 0 0
4.75 49989 6 5 0 0
4.875 49988 7 5 0 0
5 49988 7 5 0 0
5.125 49987 8 5 0 0
5.25 49987 7 6 0 0
5.375 49985 9 6 0 0
5.5 49985 9 6 0 0
5.625 49985 9 6 0 0
5.75 49981 12 7 0 0
5.875 49979 13 8 0 0
6 49978 14 8 0 0
6.125 49977 12 11 0 0
6.25 49975 13 11 1 0
6.375 49975 13 11 1 0
6.5 49975 11 12 2 0
6.625 49975 11 11 3 0
6.75 49975 10 12 3 0
6.875 49972 11 14 3 0
7 49939 44 13 4 0
7.125 49901 81 14 4 0
7.25 49865 111 20 4 0
7.375 49836 135 25 4 0
7.5 49802 158 36 4 0
7.625 49759 199 38 4 0
7.75 49709 236 48 7 0
7.875 49656 271 66 7 0
8 49613 298 79 10 0
8.125 49527 364 95 14 0
8.25 49437 430 119 14 0
8.375 49359 485 142 14 0
8.5 49281 528 172 19 0
8.625 49196 570 211 23 0
8.75 49109 616 247 28 0
8.875 49010 679 278 33 0
9 48894 753 314 39 0
9.125 48745 861 340 54 0
9.25 48584 965 391 59 1
9.375 48433 1072 419 75 1
9.5 48286 1164 463 86 1
9.625 48152 1214 538 95 1
9.75 48010 1279 601 109 1
9.875 47848 1366 666 119 1
10 47676 1454 734 135 1
10.125 47511 1509 826 152 2
10.25 47327 1599 905 167 2
10.375 47119 1706 986 187 2
10.5 46904 1817 1071 206 2
10.625 46651 1962 1154 231 2
10.75 46381 2124 1232 260 3
10.875 46106 2247 1371 273 3
11 45769 2442 1486 299 4
11.125 45385 2668 1610 332 5
11.25 44996 2900 1732 367 5
11.375 44587 3124 1875 409 5
11.5 44120 3392 2050 433 5
11.625 43631 3664 2217 482 6
11.75 43089 3976 2407 522 6
11.875 42587 4216 2617 574 6
12 42075 4462 2826 630 7
12.125 41533 4714 3046 700 7
12.25 40926 5038 3281 748 7
