t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9998 1 1 0 0
0.375 9998 1 1 0 0
0.5 9998 1 1 0 0
0.625 9998 1 1 0 0
0.75 9997 2 1 0 0
0.875 9997 2 1 0 0
1 9997 1 2 0 0
1.125 9997 0 2 1 0
1.25 9994 3 2 1 0
1.375 9990 7 2 1 0
1.5 9986 11 2 1 0
1.625 9983 13 3 1 0
1.75 9981 15 3 1 0
1.875 9975 21 3 1 0
2 9973 20 6 1 0
2.125 9968 25 6 1 0
2.25 9965 28 6 1 0
2.375 9963 29 7 1 0
2.5 9962 27 10 1 0
2.625 9959 28 12 1 0
2.75 9957 28 14 1 0
2.875 9949 35 14 2 0
3 9942 40 15 3 0
3.125 9940 39 18 3 0
3.25 9931 46 20 3 0
3.375 9927 45 25 3 0
3.5 9920 51 25 4 0
3.625 9916 51 28 5 0
3.75 9908 55 29 8 0
3.875 9898 64 27 11 0
4 9894 65 29 12 0
4.125 9892 63 32 13 0
4.25 9876 73 36 15 0
4.375 9868 76 41 15 0
4.5 9856 81 47 16 0
4.625 9839 90 54 17 0
4.75 9827 95 61 17 0
4.875 9813 99 69 19 0
5 9806 104 70 20 0
5.125 9790 114 74 22 0
5.25 9782 114 81 23 0
5.375 9774 119 84 23 0
5.5 9761 127 88 24 0
5.625 9754 122 99 25 0
5.75 9742 125 104 29 0
5.875 9725 133 113 29 0
6 9706 147 115 32 0
6.125 9688 158 120 34 0
6.25 9674 164 126 36 0
6.375 9660 163 140 37 0
6.5 9653 152 155 40 0
6.625 9631 161 166 42 0
6.75 9610 174 169 47 0
6.875 9573 200 179 48 0
7 9548 217 182 53 0
7.125 9517 227 199 57 0
7.25 9483 248 211 58 0
7.375 9442 269 225 64 0
7.5 9407 286 238 69 0
7.625 9369 299 259 73 0
7.75 9330 314 275 81 0
7.875 9296 328 289 87 0
8 9271 328 309 92 0
8.125 9228 349 321 102 0
8.25 9189 360 344 107 0
8.375 9144 385 351 120 0
8.5 9094 413 369 124 0
8.625 9057 419 397 127 0
8.75 9005 446 417 132 0
8.875 8958 464 437 141 0
9 8909 471 466 154 0
9.125 8863 493 478 166 0
9.25 8815 502 507 176 0
9.375 8766 509 536 189 0
9.5 8719 514 569 198 0
9.625 8650 552 586 211 1
9.75 8644 521 610 224 1
9.875 8642 485 636 236 1
10 8632 457 657 253 1
10.125 8622 435 673 269 1
10.25 8612 419 683 285 1
10.375 8607 394 702 296 1
10.5 8598 376 716 308 2
10.625 8593 351 731 322 3
10.75 8592 334 733 338 3
10.875 8586 324 731 356 3
11 8585 306 733 373 3
11.125 8583 280 744 390 3
11.25 8581 263 744 409 3
11.375 8580 242 738 436 4
11.5 8579 231 736 450 4
11.625 8578 215 737 466 4
11.75 8577 207 729 483 4
