t S E I R D
0 98 0 2 0 0
0.125 98 0 2 0 0
0.25 97 1 2 0 0
0.375 97 1 2 0 0
0.5 97 1 2 0 0
0.625 97 1 2 0 0
0.75 97 1 2 0 0
0.875 96 1 3 0 0
1 95 2 3 0 0
1.125 95 2 2 1 0
1.25 95 2 2 1 0
1.375 94 3 2 1 0
1.5 94 3 2 1 0
1.625 94 3 2 1 0
1.75 93 4 2 1 0
1.875 93 4 2 1 0
2 93 4 2 1 0
2.125 93 4 2 1 0
2.25 93 3 3 1 0
2.375 93 3 3 1 0
2.5 93 3 3 1 0
2.625 93 3 3 1 0
2.75 93 3 3 1 0
2.875 93 3 3 1 0
3 92 4 3 1 0
3.125 92 3 4 1 0
3.25 92 3 4 1 0
3.375 92 3 4 1 0
3.5 92 2 4 2 0
3.625 92 2 4 2 0
3.75 91 3 4 2 0
3.875 90 4 4 2 0
4 89 5 4 2 0
4.125 88 6 4 2 0
4.25 88 5 5 2 0
4.375 88 4 6 2 0
4.5 87 5 6 2 0
4.625 87 5 6 2 0
4.75 86 6 6 2 0
4.875 85 7 6 2 0
5 85 7 6 2 0
5.125 85 6 7 2 0
5.25 82 9 7 2 0
5.375 82 9 7 2 0
5.5 78 11 9 2 0
5.625 76 12 10 2 0
5.75 75 13 10 2 0
5.875 74 13 11 2 0
6 74 12 12 2 0
6.125 72 14 11 3 0
6.25 71 14 11 4 0
6.375 70 14 12 4 0
6.5 69 15 12 4 0
6.625 68 14 14 4 0
6.75 67 14 14 5 0
6.875 65 15 15 5 0
7 64 14 17 5 0
7.125 64 13 18 5 0
7.25 63 12 20 5 0
7.375 61 13 19 7 0
7.5 61 12 20 7 0
7.625 60 13 19 8 0
7.75 59 12 21 8 0
7.875 59 11 22 8 0
8 59 11 22 8 0
8.125 56 14 21 9 0
8.25 55 14 22 9 0
8.375 54 12 25 9 0
8.5 53 13 25 9 0
8.625 51 14 26 9 0
8.75 50 13 25 12 0
8.875 47 16 24 13 0
9 45 15 26 14 0
9.125 44 16 26 14 0
9.25 43 16 24 17 0
9.375 42 17 24 17 0
9.5 40 18 25 17 0
9.625 40 17 26 17 0
9.75 38 19 25 18 0
9.875 38 18 26 18 0
10 37 18 26 19 0
10.125 37 16 27 20 0
10.25 36 15 27 22 0
10.375 36 15 26 23 0
10.5 36 13 27 24 0
10.625 34 15 26 25 0
10.75 33 15 27 25 0
10.875 32 13 30 25 0
11 32 12 31 25 0
11.125 32 11 31 26 0
11.25 32 11 30 27 0
11.375 31 11 30 28 0
11.5 30 11 31 28 0
11.625 28 13 31 28 0
11.75 28 13 30 29 0
11.875 28 13 28 31 0
12 27 13 28 32 0
12.125 26 13 28 33 0
12.25 25 14 27 34 0
12.375 25 13 28 34 0
12.5 24 14 28 34 0
12.625 23 11 31 35 0
12.75 22 11 32 35 0
12.875 22 10 33 35 0
13 21 10 33 36 0
13.125 21 8 34 37 0
13.25 21 8 33 38 0
13.375 21 8 32 39 0
13.5 20 9 32 39 0
13.625 20 8 33 39 0
13.75 20 7 34 39 0
13.875 20 7 34 39 0
14 20 6 35 39 0
14.125 20 6 35 39 0
14.25 20 5 36 39 0
14.375 19 5 37 39 0
14.5 19 4 38 39 0
14.625 19 3 36 42 0
14.75 19 3 36 42 0
14.875 19 3 35 43 0
15 19 3 34 44 0
15.125 19 3 34 44 0
15.25 19 3 33 45 0
15.375 19 3 31 47 0
15.5 19 3 30 48 0
15.625 19 3 29 49 0
15.75 18 4 29 49 0
15.875 18 4 29 49 0
16 18 4 29 49 0
16.125 18 3 28 51 0
16.25 18 3 28 51 0
16.375 18 1 30 51 0
16.5 18 1 30 51 0
16.625 17 2 30 51 0
16.75 17 2 30 51 0
16.875 17 2 30 51 0
17 17 2 28 53 0
17.125 17 2 27 54 0
17.25 16 3 27 54 0
17.375 16 3 27 54 0
17.5 16 3 27 54 0
17.625 16 3 27 54 0
17.75 16 2 28 54 0
17.875 15 3 28 54 0
18 15 3 27 55 0
18.125 15 2 28 55 0
18.25 15 2 27 56 0
18.375 15 2 26 57 0
18.5 15 1 27 57 0
18.625 15 1 27 57 0
18.75 15 1 27 57 0
18.875 15 1 27 57 0
19 14 2 26 58 0
19.125 14 2 26 58 0
19.25 14 2 26 58 0
19.375 14 2 25 59 0
19.5 14 1 26 59 0
19.625 14 1 25 60 0
19.75 14 1 24 61 0
19.875 14 1 23 62 0
20 14 1 23 62 0
20.125 13 2 23 62 0
20.25 12 3 23 62 0
20.375 12 3 22 63 0
20.5 12 3 22 63 0
20.625 12 3 22 63 0
20.75 12 3 22 63 0
20.875 12 3 22 63 0
21 12 3 22 63 0
21.125 12 3 22 63 0
21.25 12 3 22 63 0
21.375 12 3 22 63 0
21.5 12 2 22 64 0
21.625 11 3 22 64 0
21.75 11 3 22 64 0
21.875 11 3 21 65 0
22 10 4 20 66 0
22.125 10 3 20 67 0
22.25 10 3 18 69 0
22.375 10 3 18 69 0
22.5 10 3 18 69 0
22.625 10 3 18 69 0
22.75 10 3 17 70 0
22.875 10 3 17 70 0
23 10 3 17 70 0
23.125 10 3 17 70 0
23.25 10 3 16 71 0
23.375 10 3 16 71 0
23.5 10 2 16 72 0
23.625 10 2 16 72 0
23.75 10 2 16 72 0
23.875 10 2 16 72 0
24 10 2 15 73 0
24.125 10 2 15 73 0
24.25 10 2 15 73 0
24.375 10 2 15 73 0
24.5 10 2 15 73 0
24.625 9 3 14 74 0
24.75 9 3 13 75 0
24.875 9 3 13 75 0
25 9 2 13 76 0
25.125 9 2 12 77 0
25.25 9 1 13 77 0
25.375 9 1 12 78 0
25.5 9 1 12 78 0
25.625 9 1 11 79 0
25.75 9 1 11 79 0
25.875 9 1 11 79 0
26 9 1 10 80 0
26.125 9 1 10 80 0
26.25 9 0 11 80 0
26.375 9 0 11 80 0
26.5 9 0 11 80 0
26.625 9 0 11 80 0
26.75 9 0 11 80 0
26.875 9 0 11 80 0
27 9 0 11 80 0
27.125 9 0 11 80 0
27.25 9 0 10 81 0
27.375 9 0 10 81 0
27.5 9 0 10 81 0
27.625 9 0 10 81 0
27.75 9 0 10 81 0
27.875 9 0 10 81 0
28 9 0 10 81 0
28.125 9 0 9 82 0
28.25 9 0 9 82 0
28.375 9 0 9 82 0
28.5 9 0 9 82 0
28.625 9 0 9 82 0
28.75 9 0 9 82 0
28.875 9 0 9 82 0
29 9 0 8 83 0
29.125 9 0 8 83 0
29.25 9 0 8 83 0
29.375 9 0 8 83 0
29.5 9 0 8 83 0
29.625 9 0 8 83 0
29.75 9 0 8 83 0
29.875 9 0 8 83 0
30 9 0 8 83 0
30.125 9 0 8 83 0
30.25 9 0 8 83 0
30.375 9 0 8 83 0
30.5 9 0 7 84 0
30.625 9 0 7 84 0
30.75 9 0 7 84 0
30.875 9 0 7 84 0
31 9 0 7 84 0
31.125 9 0 7 84 0
31.25 9 0 7 84 0
31.375 9 0 7 84 0
31.5 9 0 7 84 0
31.625 9 0 7 84 0
31.75 9 0 6 85 0
31.875 9 0 6 85 0
32 9 0 6 85 0
32.125 9 0 6 85 0
32.25 9 0 6 85 0
32.375 9 0 6 85 0
32.5 9 0 5 86 0
32.625 9 0 5 86 0
32.75 9 0 5 86 0
32.875 9 0 5 86 0
33 9 0 5 86 0
33.125 9 0 5 86 0
33.25 9 0 4 87 0
33.375 9 0 4 87 0
33.5 9 0 4 87 0
33.625 9 0 4 87 0
33.75 9 0 4 87 0
33.875 9 0 4 87 0
34 9 0 4 87 0
34.125 9 0 4 87 0
34.25 9 0 4 87 0
34.375 9 0 4 87 0
34.5 9 0 4 87 0
34.625 9 0 4 87 0
