t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 1 2 0 0
0.375 9997 0 3 0 0
0.5 9997 0 3 0 0
0.625 9997 0 3 0 0
0.75 9997 0 3 0 0
0.875 9997 0 3 0 0
1 9997 0 3 0 0
1.125 9997 0 3 0 0
1.25 9997 0 3 0 0
1.375 9997 0 3 0 0
1.5 9997 0 3 0 0
1.625 9997 0 3 0 0
1.75 9997 0 3 0 0
1.875 9997 0 3 0 0
2 9997 0 2 1 0
2.125 9997 0 2 1 0
2.25 9997 0 2 1 0
2.375 9996 1 2 1 0
2.5 9996 1 2 1 0
2.625 9995 2 2 1 0
2.75 9995 2 2 1 0
2.875 9995 2 2 1 0
3 9995 2 2 1 0
3.125 9995 2 2 1 0
3.25 9995 2 2 1 0
3.375 9995 2 2 1 0
3.5 9995 2 2 1 0
3.625 9995 2 2 1 0
3.75 9995 2 2 1 0
3.875 9995 2 2 1 0
4 9995 2 2 1 0
4.125 9995 2 2 1 0
4.25 9995 2 2 1 0
4.375 9995 2 2 1 0
4.5 9995 2 2 1 0
4.625 9995 2 2 1 0
4.75 9995 2 2 1 0
4.875 9995 1 3 1 0
5 9995 1 3 1 0
5.125 9995 1 3 1 0
5.25 9995 1 3 1 0
5.375 9995 1 3 1 0
5.5 9994 2 3 1 0
5.625 9994 2 3 1 0
5.75 9991 5 3 1 0
5.875 9989 7 3 1 0
6 9988 8 3 1 0
6.125 9988 7 3 2 0
6.25 9987 8 3 2 0
6.375 9987 8 2 3 0
6.5 9987 8 2 3 0
6.625 9987 7 3 3 0
6.75 9987 7 3 3 0
6.875 9986 7 4 3 0
7 9986 7 4 3 0
7.125 9986 7 3 4 0
7.25 9986 7 3 4 0
7.375 9986 7 3 4 0
7.5 9986 5 5 4 0
7.625 9985 5 5 5 0
7.75 9985 4 6 5 0
7.875 9984 5 6 5 0
8 9984 4 7 5 0
8.125 9984 4 7 5 0
8.25 9983 5 6 6 0
8.375 9982 5 7 6 0
8.5 9981 5 8 6 0
8.625 9981 3 10 6 0
8.75 9980 4 10 6 0
8.875 9979 5 10 6 0
9 9978 6 10 6 0
9.125 9977 7 10 6 0
9.25 9977 7 10 6 0
9.375 9976 8 9 7 0
9.5 9975 8 10 7 0
9.625 9974 9 10 7 0
9.75 9973 9 11 7 0
9.875 9970 11 12 7 0
10 9962 17 13 8 0
10.125 9958 20 11 11 0
10.25 9950 28 11 11 0
10.375 9944 32 12 12 0
10.5 9938 35 14 13 0
10.625 9931 41 15 13 0
10.75 9922 48 17 13 0
10.875 9907 62 16 15 0
11 9895 72 16 17 0
11.125 9891 72 20 17 0
11.25 9887 67 29 17 0
11.375 9881 71 30 18 0
11.5 9877 67 38 18 0
11.625 9867 70 45 18 0
11.75 9861 74 47 18 0
11.875 9855 79 47 19 0
12 9847 79 55 19 0
12.125 9831 91 56 22 0
12.25 9816 102 60 22 0
12.375 9804 109 64 23 0
12.5 9793 111 72 24 0
12.625 9782 117 77 24 0
12.75 9766 123 86 25 0
12.875 9747 139 87 27 0
13 9726 148 99 27 0
13.125 9697 166 109 28 0
13.25 9667 183 117 33 0
13.375 9633 205 125 37 0
13.5 9602 226 134 38 0
13.625 9566 243 150 41 0
13.75 9537 259 162 42 0
13.875 9504 275 171 50 0
14 9471 295 176 58 0
14.125 9429 324 187 60 0
14.25 9387 343 207 63 0
14.375 9341 367 225 67 0
14.5 9285 392 250 73 0
14.625 9231 428 264 76 1
14.75 9208 435 272 84 1
14.875 9185 435 289 90 1
15 9175 419 308 97 1
15.125 9160 398 335 106 1
15.25 9133 397 357 112 1
15.375 9114 388 375 122 1
15.5 9097 385 385 132 1
15.625 9064 390 404 141 1
15.75 9037 396 418 148 1
15.875 9013 395 435 156 1
16 8981 403 447 168 1
16.125 8950 418 455 176 1
16.25 8915 430 467 187 1
16.375 8876 434 493 196 1
16.5 8850 431 510 208 1
16.625 8815 442 525 217 1
16.75 8786 450 534 229 1
16.875 8755 446 554 244 1
17 8722 457 570 250 1
17.125 8684 475 577 263 1
17.25 8650 480 599 270 1
17.375 8610 492 622 275 1
17.5 8577 481 653 288 1
17.625 8546 474 677 301 2
17.75 8520 475 687 316 2
17.875 8498 463 708 329 2
18 8465 480 710 343 2
18.125 8425 495 727 351 2
18.25 8390 494 757 357 2
18.375 8359 487 777 375 2
18.5 8326 487 800 385 2
18.625 8299 481 816 402 2
18.75 8271 478 831 418 2
18.875 8229 475 861 433 2
19 8197 475 878 448 2
19.125 8172 473 891 462 2
19.25 8145 467 903 483 2
19.375 8121 454 920 502 3
19.5 8098 447 928 524 3
19.625 8069 440 947 541 3
19.75 8036 439 953 569 3
19.875 7994 445 962 596 3
20 7963 455 965 614 3
20.125 7934 457 973 632 4
20.25 7904 467 975 650 4
20.375 7872 461 993 670 4
20.5 7839 468 996 693 4
20.625 7810 463 1015 708 4
20.75 7779 459 1023 735 4
20.875 7756 458 1026 755 5
21 7735 452 1038 770 5
21.125 7709 451 1036 798 6
21.25 7688 444 1043 818 7
21.375 7661 450 1034 848 7
21.5 7639 444 1041 869 7
21.625 7619 436 1048 890 7
21.75 7603 432 1048 910 7
21.875 7591 416 1061 925 7
22 7574 409 1061 949 7
22.125 7554 388 1083 967 8
22.25 7531 387 1089 985 8
22.375 7509 387 1090 1006 8
22.5 7484 389 1091 1028 8
22.625 7460 387 1098 1046 9
22.75 7440 387 1095 1069 9
22.875 7423 379 1100 1089 9
23 7404 379 1092 1116 9
23.125 7385 378 1092 1136 9
23.25 7370 378 1089 1154 9
23.375 7352 371 1086 1181 10
23.5 7333 364 1091 1202 10
23.625 7310 368 1089 1223 10
