t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9996 2 2 0 0
0.5 9996 2 2 0 0
0.625 9996 2 2 0 0
0.75 9996 2 2 0 0
0.875 9996 2 2 0 0
1 9996 1 3 0 0
1.125 9996 1 3 0 0
1.25 9995 2 3 0 0
1.375 9995 2 3 0 0
1.5 9995 2 3 0 0
1.625 9995 2 3 0 0
1.75 9995 2 3 0 0
1.875 9995 1 4 0 0
2 9994 2 4 0 0
2.125 9994 2 4 0 0
2.25 9993 3 4 0 0
2.375 9992 3 5 0 0
2.5 9990 5 5 0 0
2.625 9990 5 5 0 0
2.75 9989 6 5 0 0
2.875 9989 6 5 0 0
3 9989 6 5 0 0
3.125 9989 5 6 0 0
3.25 9989 5 6 0 0
3.375 9989 4 7 0 0
3.5 9989 4 7 0 0
3.625 9988 5 7 0 0
3.75 9988 5 7 0 0
3.875 9987 6 7 0 0
4 9987 6 7 0 0
4.125 9987 6 7 0 0
4.25 9986 7 7 0 0
4.375 9986 7 7 0 0
4.5 9985 8 6 1 0
4.625 9985 5 9 1 0
4.75 9984 6 9 1 0
4.875 9983 7 9 1 0
5 9983 6 10 1 0
5.125 9982 7 10 1 0
5.25 9979 10 10 1 0
5.375 9977 12 10 1 0
5.5 9977 11 11 1 0
5.625 9976 10 13 1 0
5.75 9975 11 13 1 0
5.875 9970 15 14 1 0
6 9968 16 14 2 0
6.125 9964 17 17 2 0
6.25 9962 18 16 4 0
6.375 9961 18 16 5 0
6.5 9957 22 16 5 0
6.625 9954 22 18 6 0
6.75 9951 23 20 6 0
6.875 9949 25 19 7 0
7 9947 26 20 7 0
7.125 9945 27 21 7 0
7.25 9940 32 21 7 0
7.375 9936 34 23 7 0
7.5 9934 35 24 7 0
7.625 9928 40 25 7 0
7.75 9923 43 27 7 0
7.875 9917 48 28 7 0
8 9914 49 30 7 0
8.125 9911 48 34 7 0
8.25 9905 53 35 7 0
8.375 9902 53 37 8 0
8.5 9896 55 39 10 0
