t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9997 2 1 0 0
0.5 9997 2 1 0 0
0.625 9997 2 1 0 0
0.75 9997 2 1 0 0
0.875 9997 2 1 0 0
1 9997 1 2 0 0
1.125 9997 1 2 0 0
1.25 9997 1 2 0 0
1.375 9996 2 2 0 0
1.5 9995 3 1 1 0
1.625 9995 3 1 1 0
1.75 9994 4 1 1 0
1.875 9994 4 1 1 0
2 9994 4 1 1 0
2.125 9994 4 1 1 0
2.25 9994 4 1 1 0
2.375 9994 2 3 1 0
2.5 9993 3 3 1 0
2.625 9993 3 2 2 0
2.75 9993 3 2 2 0
2.875 9993 3 2 2 0
3 9993 3 2 2 0
3.125 9993 3 2 2 0
3.25 9993 3 2 2 0
3.375 9992 4 2 2 0
3.5 9992 4 2 2 0
3.625 9992 4 2 2 0
3.75 9992 3 3 2 0
3.875 9992 3 3 2 0
4 9991 4 3 2 0
4.125 9991 3 4 2 0
4.25 9990 4 4 2 0
4.375 9989 5 4 2 0
4.5 9987 7 4 2 0
4.625 9987 7 4 2 0
4.75 9986 8 4 2 0
4.875 9986 8 3 3 0
5 9986 7 4 3 0
5.125 9986 7 4 3 0
5.25 9985 6 6 3 0
5.375 9985 5 7 3 0
5.5 9985 4 8 3 0
5.625 9985 3 9 3 0
5.75 9985 3 7 5 0
5.875 9984 4 7 5 0
6 9983 5 7 5 0
6.125 9983 4 7 6 0
6.25 9983 4 7 6 0
6.375 9982 5 7 6 0
6.5 9982 5 7 6 0
6.625 9982 5 7 6 0
6.75 9982 5 7 6 0
6.875 9982 5 7 6 0
7 9982 5 7 6 0
7.125 9982 5 7 6 0
7.25 9982 5 7 6 0
7.375 9982 5 7 6 0
7.5 9980 7 7 6 0
7.625 9980 7 7 6 0
7.75 9979 7 8 6 0
7.875 9979 7 8 6 0
8 9979 6 9 6 0
8.125 9978 7 9 6 0
8.25 9978 7 9 6 0
8.375 9978 6 10 6 0
8.5 9977 7 10 6 0
8.625 9976 8 10 6 0
8.75 9976 8 10 6 0
8.875 9976 8 9 7 0
9 9974 10 9 7 0
9.125 9974 10 9 7 0
9.25 9974 10 8 8 0
9.375 9974 9 9 8 0
9.5 9973 10 9 8 0
9.625 9973 10 9 8 0
9.75 9973 10 8 9 0
9.875 9973 10 8 9 0
10 9972 9 10 9 0
10.125 9969 11 11 9 0
10.25 9966 13 12 9 0
10.375 9965 14 12 9 0
10.5 9963 16 12 9 0
10.625 9961 18 12 9 0
10.75 9959 19 13 9 0
10.875 9958 18 14 10 0
11 9958 13 19 10 0
11.125 9953 18 19 10 0
11.25 9950 21 17 12 0
11.375 9947 24 17 12 0
11.5 9939 31 18 12 0
11.625 9931 36 20 13 0
11.75 9922 44 21 13 0
