t S E I R D
0 98 0 2 0 0
0.125 97 1 2 0 0
0.25 97 1 2 0 0
0.375 97 1 2 0 0
0.5 97 1 2 0 0
0.625 97 1 2 0 0
0.75 97 1 2 0 0
0.875 97 1 2 0 0
1 96 2 2 0 0
1.125 96 2 2 0 0
1.25 95 3 2 0 0
1.375 94 4 2 0 0
1.5 94 4 2 0 0
1.625 94 4 2 0 0
1.75 94 3 3 0 0
1.875 94 3 3 0 0
2 94 2 4 0 0
2.125 94 1 5 0 0
2.25 92 3 4 1 0
2.375 92 3 4 1 0
2.5 92 3 3 2 0
2.625 92 3 3 2 0
2.75 92 2 4 2 0
2.875 92 2 4 2 0
3 89 5 4 2 0
3.125 87 7 3 3 0
3.25 87 7 3 3 0
3.375 85 9 3 3 0
3.5 85 8 4 3 0
3.625 84 9 4 3 0
3.75 83 10 4 3 0
3.875 83 10 4 3 0
4 81 12 3 4 0
4.125 81 11 4 4 0
4.25 81 11 4 4 0
4.375 79 13 4 4 0
4.5 79 13 4 4 0
4.625 79 11 6 4 0
4.75 78 11 7 4 0
4.875 77 12 7 4 0
5 77 10 9 4 0
5.125 75 12 9 4 0
5.25 74 12 10 4 0
5.375 74 11 11 4 0
5.5 74 11 11 4 0
5.625 72 13 11 4 0
5.75 71 14 10 5 0
5.875 68 16 11 5 0
6 66 14 15 5 0
6.125 65 14 15 6 0
6.25 65 13 16 6 0
6.375 64 12 18 6 0
6.5 63 13 18 6 0
6.625 63 13 18 6 0
6.75 62 13 19 6 0
6.875 61 13 20 6 0
7 61 12 21 6 0
7.125 60 12 22 6 0
7.25 60 11 23 6 0
7.375 59 11 23 7 0
7.5 59 11 23 7 0
7.625 59 10 24 7 0
7.75 58 11 24 7 0
7.875 56 12 25 7 0
8 54 14 25 7 0
8.125 53 12 28 7 0
8.25 51 12 30 7 0
8.375 51 12 29 8 0
8.5 48 14 29 9 0
8.625 48 14 29 9 0
8.75 47 12 32 9 0
8.875 46 12 31 11 0
9 44 14 30 12 0
9.125 42 16 29 13 0
9.25 41 15 31 13 0
9.375 40 16 31 13 0
9.5 37 19 30 14 0
9.625 36 20 28 16 0
9.75 35 17 32 16 0
9.875 34 17 32 17 0
10 32 19 32 17 0
10.125 31 20 32 17 0
10.25 30 21 32 17 0
10.375 30 19 33 18 0
10.5 29 18 35 18 0
10.625 28 18 36 18 0
10.75 27 17 38 18 0
10.875 26 15 40 19 0
11 23 18 39 20 0
11.125 23 16 40 21 0
11.25 23 16 38 23 0
11.375 23 15 39 23 0
11.5 22 16 39 23 0
11.625 21 17 38 24 0
11.75 20 18 38 24 0
11.875 17 19 39 25 0
12 17 19 39 25 0
12.125 17 18 40 25 0
12.25 17 15 42 26 0
12.375 17 15 39 29 0
12.5 17 14 39 30 0
12.625 17 14 39 30 0
12.75 17 14 39 30 0
12.875 16 14 38 32 0
13 16 11 40 33 0
13.125 15 10 40 35 0
13.25 15 10 38 37 0
13.375 15 7 39 39 0
13.5 15 7 39 39 0
13.625 15 6 39 40 0
13.75 15 5 40 40 0
13.875 14 5 38 43 0
14 14 5 37 44 0
14.125 13 6 37 44 0
14.25 13 6 35 46 0
14.375 13 5 36 46 0
14.5 13 5 35 47 0
14.625 10 7 36 47 0
14.75 10 6 36 48 0
14.875 9 6 37 48 0
15 9 6 36 49 0
15.125 9 5 37 49 0
15.25 9 5 36 50 0
15.375 9 5 34 52 0
15.5 9 5 33 53 0
15.625 9 5 33 53 0
15.75 8 6 32 54 0
15.875 8 5 33 54 0
16 8 5 32 55 0
16.125 8 4 33 55 0
16.25 8 4 32 56 0
16.375 8 4 32 56 0
16.5 8 4 30 58 0
16.625 8 4 29 59 0
16.75 8 4 29 59 0
16.875 8 3 30 59 0
17 8 3 30 59 0
17.125 8 3 29 60 0
17.25 8 3 28 61 0
17.375 8 3 28 61 0
17.5 8 3 28 61 0
17.625 8 3 28 61 0
17.75 8 3 28 61 0
17.875 8 3 28 61 0
18 8 3 27 62 0
18.125 7 4 27 62 0
18.25 7 4 27 62 0
18.375 7 4 27 62 0
18.5 6 5 26 63 0
18.625 6 5 26 63 0
18.75 6 4 25 65 0
18.875 6 3 26 65 0
19 6 3 25 66 0
19.125 6 2 26 66 0
19.25 6 2 25 67 0
19.375 6 1 26 67 0
19.5 6 1 26 67 0
19.625 6 1 25 68 0
19.75 6 1 25 68 0
19.875 6 1 25 68 0
20 6 1 25 68 0
20.125 6 1 23 70 0
20.25 5 2 23 70 0
20.375 5 2 22 71 0
20.5 5 2 22 71 0
20.625 5 2 22 71 0
20.75 5 2 21 72 0
20.875 5 2 21 72 0
21 5 2 21 72 0
21.125 4 3 21 72 0
21.25 4 2 22 72 0
21.375 4 2 21 73 0
21.5 4 2 20 74 0
21.625 4 2 19 75 0
21.75 4 2 19 75 0
21.875 4 2 19 75 0
