t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9996 2 2 0 0
0.375 9994 4 2 0 0
0.5 9994 4 2 0 0
0.625 9994 4 2 0 0
0.75 9994 4 2 0 0
0.875 9994 4 2 0 0
1 9994 4 1 1 0
1.125 9994 4 1 1 0
1.25 9994 4 1 1 0
1.375 9994 4 1 1 0
1.5 9994 4 1 1 0
1.625 9994 4 1 1 0
1.75 9993 5 1 1 0
1.875 9993 5 1 1 0
2 9993 5 1 1 0
2.125 9993 5 1 1 0
2.25 9993 5 1 1 0
2.375 9993 5 1 1 0
2.5 9993 5 1 1 0
2.625 9993 4 2 1 0
2.75 9993 4 2 1 0
2.875 9992 5 2 1 0
3 9991 5 3 1 0
3.125 9991 4 4 1 0
3.25 9991 3 5 1 0
3.375 9990 4 5 1 0
3.5 9989 5 5 1 0
3.625 9989 5 5 1 0
3.75 9989 5 5 1 0
3.875 9989 5 5 1 0
4 9988 4 7 1 0
4.125 9987 5 7 1 0
4.25 9986 6 7 1 0
4.375 9985 7 6 2 0
4.5 9985 7 6 2 0
4.625 9984 8 6 2 0
4.75 9984 7 7 2 0
4.875 9982 8 8 2 0
5 9981 9 7 3 0
5.125 9980 9 8 3 0
5.25 9979 8 10 3 0
5.375 9978 8 11 3 0
5.5 9978 8 11 3 0
5.625 9976 10 11 3 0
5.75 9975 11 11 3 0
5.875 9972 14 11 3 0
6 9971 14 11 4 0
6.125 9969 14 13 4 0
6.25 9969 13 14 4 0
6.375 9968 14 14 4 0
6.5 9967 14 15 4 0
6.625 9964 17 15 4 0
6.75 9959 19 18 4 0
6.875 9954 23 18 5 0
7 9949 26 20 5 0
7.125 9949 25 21 5 0
7.25 9944 30 20 6 0
7.375 9940 33 21 6 0
7.5 9938 32 24 6 0
7.625 9934 32 27 7 0
7.75 9933 31 28 8 0
7.875 9930 30 32 8 0
8 9924 33 35 8 0
8.125 9918 38 35 9 0
8.25 9912 44 34 10 0
8.375 9911 41 37 11 0
8.5 9901 49 38 12 0
8.625 9894 51 40 15 0
8.75 9890 54 39 17 0
8.875 9885 56 42 17 0
9 9879 59 44 18 0
9.125 9871 66 42 21 0
9.25 9863 71 45 21 0
9.375 9858 72 48 22 0
9.5 9850 75 53 22 0
9.625 9843 79 54 24 0
9.75 9838 80 58 24 0
9.875 9830 81 63 26 0
10 9818 86 70 26 0
10.125 9806 96 72 26 0
10.25 9798 101 72 29 0
10.375 9791 100 78 31 0
10.5 9781 104 82 33 0
10.625 9766 114 84 36 0
10.75 9758 117 88 37 0
10.875 9744 124 93 39 0
11 9724 135 102 39 0
11.125 9704 148 108 40 0
11.25 9691 151 117 41 0
11.375 9675 159 121 45 0
11.5 9649 167 134 50 0
11.625 9627 178 142 53 0
11.75 9611 189 146 54 0
11.875 9586 201 154 59 0
12 9567 204 166 63 0
12.125 9542 219 172 67 0
12.25 9519 230 180 71 0
12.375 9489 244 190 77 0
12.5 9471 245 201 83 0
12.625 9434 261 221 84 0
12.75 9403 273 235 89 0
12.875 9378 276 250 96 0
13 9345 291 262 102 0
13.125 9308 313 273 106 0
13.25 9274 330 285 110 1
13.375 9270 307 301 121 1
13.5 9266 288 320 125 1
13.625 9261 275 328 135 1
13.75 9253 273 330 143 1
13.875 9242 268 341 147 2
14 9237 258 340 163 2
14.125 9230 250 350 168 2
14.25 9226 240 359 173 2
14.375 9223 225 366 184 2
14.5 9218 219 369 192 2
14.625 9215 205 378 200 2
14.75 9213 187 387 211 2
14.875 9211 179 388 220 2
15 9205 173 394 226 2
15.125 9202 165 398 233 2
15.25 9200 153 403 242 2
15.375 9195 146 409 248 2
15.5 9187 150 411 250 2
15.625 9183 147 407 260 3
15.75 9181 142 408 266 3
15.875 9178 135 409 274 4
16 9175 132 410 279 4
16.125 9171 131 410 284 4
16.25 9168 128 408 292 4
16.375 9167 123 408 297 5
16.5 9166 111 416 301 6
16.625 9166 104 413 311 6
16.75 9163 100 411 320 6
16.875 9161 99 408 326 6
17 9158 93 413 330 6
17.125 9156 90 407 341 6
17.25 9155 88 401 349 7
17.375 9154 86 397 356 7
17.5 9152 82 393 366 7
17.625 9152 77 386 378 7
17.75 9149 78 374 392 7
17.875 9148 76 370 399 7
18 9147 71 363 412 7
18.125 9145 71 359 417 8
18.25 9142 70 356 424 8
18.375 9142 63 354 433 8
18.5 9142 60 353 437 8
18.625 9142 56 352 442 8
18.75 9142 53 345 452 8
18.875 9141 52 338 461 8
19 9141 48 338 465 8
19.125 9141 46 335 470 8
19.25 9139 44 332 477 8
19.375 9138 41 331 482 8
19.5 9136 39 326 490 9
19.625 9136 38 321 496 9
19.75 9136 35 317 502 10
19.875 9135 34 312 509 10
20 9135 31 308 516 10
20.125 9134 30 306 520 10
20.25 9134 29 305 522 10
20.375 9134 27 301 528 10
20.5 9134 25 301 530 10
20.625 9133 23 299 535 10
20.75 9133 22 295 540 10
20.875 9133 21 294 542 10
21 9133 19 290 548 10
21.125 9133 17 287 553 10
21.25 9133 17 283 557 10
21.375 9132 18 280 560 10
21.5 9132 16 272 570 10
21.625 9132 16 265 577 10
21.75 9132 16 261 581 10
21.875 9132 15 257 586 10
22 9132 15 249 594 10
22.125 9132 14 241 603 10
22.25 9131 11 239 609 10
22.375 9131 11 232 616 10
22.5 9131 11 227 621 10
22.625 9131 11 223 625 10
22.75 9131 11 222 626 10
22.875 9130 12 217 631 10
23 9130 12 213 635 10
23.125 9129 12 212 637 10
23.25 9129 10 212 639 10
23.375 9129 9 205 647 10
23.5 9129 8 201 652 10
23.625 9129 8 194 659 10
23.75 9129 8 193 660 10
23.875 9129 8 185 668 10
