t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9996 2 2 0 0
0.625 9994 4 2 0 0
0.75 9994 4 2 0 0
0.875 9994 4 2 0 0
1 9994 4 2 0 0
1.125 9994 3 3 0 0
1.25 9993 4 3 0 0
1.375 9992 5 3 0 0
1.5 9992 5 3 0 0
1.625 9991 6 3 0 0
1.75 9991 5 4 0 0
1.875 9991 5 3 1 0
2 9988 8 3 1 0
2.125 9988 8 3 1 0
2.25 9988 8 3 1 0
2.375 9988 8 2 2 0
2.5 9988 8 2 2 0
2.625 9988 8 2 2 0
2.75 9987 9 2 2 0
2.875 9987 7 4 2 0
3 9980 14 4 2 0
3.125 9971 21 6 2 0
3.25 9964 27 7 2 0
3.375 9956 32 10 2 0
3.5 9945 42 11 2 0
3.625 9938 45 15 2 0
3.75 9927 48 23 2 0
3.875 9922 49 26 3 0
4 9917 49 31 3 0
4.125 9909 54 34 3 0
4.25 9901 61 34 4 0
4.375 9889 69 38 4 0
4.5 9879 76 41 4 0
4.625 9870 77 49 4 0
4.75 9859 83 53 5 0
4.875 9847 90 58 5 0
5 9831 105 58 6 0
5.125 9806 124 64 6 0
5.25 9785 134 74 7 0
5.375 9769 142 81 8 0
5.5 9748 150 92 10 0
5.625 9731 158 101 10 0
5.75 9701 181 107 11 0
5.875 9677 194 115 14 0
6 9644 216 125 15 0
6.125 9612 234 137 17 0
6.25 9586 248 145 21 0
6.375 9550 270 155 25 0
6.5 9518 293 161 28 0
6.625 9495 300 175 30 0
6.75 9467 310 191 32 0
6.875 9437 313 211 39 0
7 9394 331 231 44 0
7.125 9342 362 248 48 0
7.25 9276 413 261 50 0
7.375 9222 435 290 53 0
7.5 9166 461 317 56 0
7.625 9094 502 342 62 0
7.75 9019 548 364 69 0
7.875 8939 590 395 75 1
8 8927 568 423 81 1
8.125 8919 539 457 84 1
8.25 8906 525 475 93 1
8.375 8901 497 497 104 1
8.5 8895 475 517 112 1
