t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9999 0 1 0 0
0.75 9997 2 1 0 0
0.875 9997 2 1 0 0
1 9996 3 1 0 0
1.125 9995 3 2 0 0
1.25 9995 3 2 0 0
1.375 9994 4 2 0 0
1.5 9994 3 3 0 0
1.625 9994 2 4 0 0
1.75 9994 2 4 0 0
1.875 9993 3 4 0 0
2 9993 3 4 0 0
2.125 9993 3 4 0 0
2.25 9992 4 4 0 0
2.375 9992 3 5 0 0
2.5 9992 3 4 1 0
2.625 9992 3 4 1 0
2.75 9991 4 4 1 0
2.875 9991 4 4 1 0
3 9991 4 4 1 0
3.125 9991 4 4 1 0
3.25 9991 4 4 1 0
3.375 9991 4 4 1 0
3.5 9991 4 4 1 0
3.625 9991 4 4 1 0
3.75 9990 4 5 1 0
3.875 9990 3 6 1 0
4 9990 3 5 1 1
4.125 9990 3 4 2 1
4.25 9987 6 4 2 1
4.375 9986 7 3 3 1
4.5 9986 7 3 3 1
4.625 9986 5 4 4 1
4.75 9986 5 4 4 1
4.875 9985 6 4 4 1
5 9985 5 5 4 1
5.125 9985 5 5 4 1
5.25 9985 5 5 4 1
5.375 9985 5 5 4 1
5.5 9985 5 5 4 1
5.625 9984 5 6 4 1
5.75 9984 5 6 4 1
5.875 9984 4 7 4 1
6 9983 5 6 5 1
6.125 9983 4 7 5 1
6.25 9982 5 7 5 1
6.375 9982 4 8 5 1
6.5 9982 3 9 5 1
6.625 9981 4 9 5 1
6.75 9981 4 9 5 1
6.875 9981 4 9 5 1
7 9979 6 8 6 1
7.125 9979 6 8 6 1
7.25 9979 6 8 6 1
7.375 9978 7 8 6 1
7.5 9978 7 8 6 1
7.625 9976 8 9 6 1
7.75 9975 9 9 6 1
7.875 9974 8 10 7 1
8 9974 7 11 7 1
8.125 9972 9 11 7 1
8.25 9972 9 11 7 1
8.375 9970 10 11 8 1
8.5 9969 11 11 8 1
8.625 9969 11 11 8 1
8.75 9968 12 9 10 1
8.875 9967 9 12 11 1
9 9960 16 12 11 1
9.125 9955 20 12 12 1
9.25 9945 29 13 12 1
9.375 9939 32 16 12 1
9.5 9934 35 18 12 1
9.625 9924 43 20 12 1
9.75 9921 44 22 12 1
9.875 9917 46 24 12 1
10 9911 49 27 12 1
10.125 9906 54 27 12 1
10.25 9898 61 27 13 1
10.375 9887 68 31 13 1
10.5 9882 71 33 13 1
10.625 9876 70 39 14 1
10.75 9867 71 46 15 1
10.875 9859 70 55 15 1
11 9851 77 56 15 1
11.125 9844 78 62 15 1
11.25 9832 87 64 16 1
11.375 9819 92 71 17 1
11.5 9813 90 76 20 1
11.625 9808 92 76 23 1
11.75 9801 94 80 24 1
