t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9999 0 1 0 0
0.75 9999 0 1 0 0
0.875 9999 0 1 0 0
1 9998 1 1 0 0
1.125 9998 1 1 0 0
1.25 9998 0 2 0 0
1.375 9998 0 2 0 0
1.5 9998 0 2 0 0
1.625 9998 0 2 0 0
1.75 9998 0 2 0 0
1.875 9998 0 2 0 0
2 9997 1 2 0 0
2.125 9997 1 2 0 0
2.25 9997 1 2 0 0
2.375 9997 1 2 0 0
2.5 9997 1 2 0 0
2.625 9997 1 2 0 0
2.75 9997 1 2 0 0
2.875 9997 1 2 0 0
3 9997 1 2 0 0
3.125 9996 2 2 0 0
3.25 9995 3 2 0 0
3.375 9994 3 3 0 0
3.5 9993 4 3 0 0
3.625 9993 4 3 0 0
3.75 9993 2 5 0 0
3.875 9990 5 5 0 0
4 9989 6 5 0 0
4.125 9987 8 5 0 0
4.25 9986 7 7 0 0
4.375 9984 9 7 0 0
4.5 9983 10 7 0 0
4.625 9980 13 6 1 0
4.75 9977 16 6 1 0
4.875 9974 15 10 1 0
5 9972 15 10 2 1
5.125 9972 13 12 2 1
5.25 9972 13 12 2 1
5.375 9972 12 13 2 1
5.5 9972 10 15 2 1
5.625 9972 10 15 2 1
5.75 9972 10 15 2 1
5.875 9972 10 14 3 1
6 9972 9 14 4 1
6.125 9972 8 15 4 1
6.25 9972 8 14 5 1
6.375 9972 8 13 6 1
6.5 9972 7 13 7 1
6.625 9972 7 12 8 1
6.75 9972 7 12 8 1
6.875 9972 7 12 8 1
7 9972 7 12 8 1
7.125 9972 7 12 8 1
7.25 9972 5 13 9 1
7.375 9971 6 13 9 1
7.5 9971 5 14 9 1
7.625 9970 6 13 10 1
7.75 9970 6 13 10 1
7.875 9970 5 13 11 1
8 9970 5 13 11 1
8.125 9969 6 13 11 1
8.25 9969 6 12 12 1
8.375 9969 6 12 12 1
8.5 9968 5 14 12 1
8.625 9968 5 14 12 1
8.75 9968 5 14 12 1
8.875 9968 5 14 12 1
9 9966 7 14 12 1
9.125 9966 7 14 12 1
9.25 9965 8 14 12 1
9.375 9965 8 13 13 1
9.5 9963 9 14 13 1
9.625 9962 10 14 13 1
9.75 9962 10 14 13 1
9.875 9962 9 14 14 1
10 9962 8 14 15 1
10.125 9962 8 14 15 1
10.25 9961 9 14 15 1
10.375 9961 8 14 16 1
10.5 9960 9 14 16 1
10.625 9960 9 14 16 1
10.75 9960 9 14 16 1
10.875 9959 10 14 16 1
11 9959 10 14 16 1
11.125 9959 10 13 17 1
11.25 9959 10 12 18 1
11.375 9958 10 13 18 1
11.5 9958 10 13 18 1
11.625 9957 11 12 19 1
11.75 9957 10 13 19 1
