t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 2 0 0
0.625 9997 0 3 0 0
0.75 9996 1 3 0 0
0.875 9996 1 3 0 0
1 9996 1 3 0 0
1.125 9995 2 3 0 0
1.25 9994 3 3 0 0
1.375 9994 3 3 0 0
1.5 9989 8 3 0 0
1.625 9989 7 4 0 0
1.75 9988 8 4 0 0
1.875 9985 11 3 1 0
2 9985 11 3 1 0
2.125 9983 13 3 1 0
2.25 9980 16 3 1 0
2.375 9977 18 4 1 0
2.5 9974 17 8 1 0
2.625 9973 18 8 1 0
2.75 9969 21 9 1 0
2.875 9965 23 11 1 0
3 9963 22 14 1 0
3.125 9962 22 14 2 0
3.25 9961 20 16 3 0
3.375 9958 21 17 4 0
3.5 9957 21 18 4 0
3.625 9957 21 18 4 0
3.75 9954 23 19 4 0
3.875 9949 27 20 4 0
4 9946 27 21 6 0
4.125 9942 30 21 7 0
4.25 9937 32 23 8 0
4.375 9932 35 25 8 0
4.5 9924 43 24 9 0
4.625 9919 43 29 9 0
4.75 9912 48 29 11 0
4.875 9908 50 30 12 0
5 9907 51 30 12 0
5.125 9901 55 31 13 0
5.25 9894 60 33 13 0
5.375 9889 60 37 14 0
5.5 9878 69 39 14 0
5.625 9876 68 42 14 0
5.75 9868 71 46 15 0
5.875 9866 68 51 15 0
6 9857 74 53 16 0
6.125 9845 82 57 16 0
6.25 9834 89 60 17 0
6.375 9825 92 65 18 0
6.5 9813 100 67 20 0
6.625 9794 112 74 20 0
6.75 9784 112 83 21 0
6.875 9765 120 91 24 0
7 9741 137 95 27 0
7.125 9722 151 97 30 0
7.25 9697 166 103 34 0
7.375 9664 187 114 35 0
7.5 9636 204 123 37 0
7.625 9608 221 131 40 0
7.75 9570 246 140 44 0
7.875 9530 273 150 47 0
8 9499 291 157 53 0
8.125 9461 311 173 55 0
8.25 9427 335 179 59 0
8.375 9392 352 193 63 0
8.5 9365 360 210 65 0
