t S E I R D
0 49998 0 2 0 0
0.125 49998 0 2 0 0
0.25 49998 0 1 1 0
0.375 49998 0 1 1 0
0.5 49998 0 1 1 0
0.625 49998 0 1 1 0
0.75 49998 0 1 1 0
0.875 49998 0 1 1 0
1 49997 1 1 1 0
1.125 49996 2 1 1 0
1.25 49996 2 1 1 0
1.375 49996 2 1 1 0
1.5 49996 2 1 1 0
1.625 49996 2 1 1 0
1.75 49996 2 1 1 0
1.875 49996 1 2 1 0
2 49991 6 2 1 0
2.125 49982 15 2 1 0
2.25 49977 19 3 1 0
2.375 49966 28 5 1 0
2.5 49959 33 7 1 0
2.625 49952 36 11 1 0
2.75 49939 47 13 1 0
2.875 49931 53 15 1 0
3 49922 59 18 1 0
3.125 49907 70 22 1 0
3.25 49893 78 28 1 0
3.375 49880 83 35 2 0
3.5 49837 119 42 2 0
3.625 49802 148 48 2 0
3.75 49759 185 53 3 0
3.875 49718 218 61 3 0
4 49679 235 82 4 0
4.125 49630 273 92 5 0
4.25 49595 289 108 8 0
4.375 49562 302 127 9 0
4.5 49516 331 142 11 0
4.625 49464 367 155 14 0
4.75 49405 399 179 17 0
4.875 49273 506 202 19 0
5 49129 626 223 22 0
5.125 48936 781 255 28 0
5.25 48732 917 320 31 0
5.375 48526 1077 360 37 0
5.5 48340 1202 411 47 0
5.625 48152 1319 470 59 0
5.75 47937 1457 540 65 1
5.875 47873 1428 617 81 1
6 47788 1423 700 88 1
6.125 47695 1417 786 101 1
6.25 47582 1441 855 121 1
6.375 47488 1429 948 134 1
6.5 47393 1439 1015 152 1
6.625 47289 1433 1105 171 2
6.75 47219 1401 1184 194 2
6.875 47151 1365 1258 224 2
7 47068 1367 1315 248 2
7.125 47005 1338 1383 272 2
7.25 46928 1334 1434 301 3
7.375 46862 1320 1477 338 3
7.5 46801 1294 1525 377 3
7.625 46739 1295 1552 411 3
7.75 46676 1274 1603 444 3
7.875 46607 1279 1630 481 3
8 46546 1267 1672 511 4
8.125 46503 1236 1715 542 4
8.25 46451 1198 1761 584 6
8.375 46411 1160 1790 633 6
8.5 46370 1117 1842 665 6
8.625 46318 1093 1880 703 6
8.75 46275 1067 1911 741 6
8.875 46234 1048 1923 787 8
9 46206 1023 1938 825 8
9.125 46175 988 1959 870 8
9.25 46147 957 1970 918 8
9.375 46105 942 1992 953 8
9.5 46072 927 1993 1000 8
9.625 46041 909 2006 1036 8
9.75 46017 886 2006 1083 8
9.875 45992 846 2023 1131 8
10 45957 824 2034 1177 8
10.125 45928 809 2044 1211 8
10.25 45905 787 2051 1249 8
10.375 45869 782 2055 1286 8
10.5 45850 732 2069 1341 8
10.625 45816 726 2068 1381 9
10.75 45789 714 2063 1425 9
10.875 45763 693 2068 1466 10
11 45739 666 2075 1510 10
11.125 45711 648 2081 1550 10
11.25 45685 636 2070 1599 10
11.375 45659 629 2065 1637 10
11.5 45634 617 2061 1678 10
11.625 45617 599 2057 1716 11
11.75 45598 588 2046 1757 11
11.875 45584 575 2035 1794 12
