t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9998 1 1 0 0
0.375 9998 1 1 0 0
0.5 9998 1 1 0 0
0.625 9998 1 1 0 0
0.75 9998 1 1 0 0
0.875 9998 1 1 0 0
1 9998 1 1 0 0
1.125 9998 1 1 0 0
1.25 9998 0 2 0 0
1.375 9997 1 2 0 0
1.5 9994 4 2 0 0
1.625 9991 6 3 0 0
1.75 9989 7 4 0 0
1.875 9984 12 4 0 0
2 9981 15 4 0 0
2.125 9976 19 5 0 0
2.25 9974 19 7 0 0
2.375 9972 21 7 0 0
2.5 9969 24 7 0 0
2.625 9968 24 8 0 0
2.75 9963 27 9 1 0
2.875 9960 28 11 1 0
3 9957 29 13 1 0
3.125 9955 29 15 1 0
3.25 9950 32 17 1 0
3.375 9939 40 20 1 0
3.5 9935 42 22 1 0
3.625 9930 44 23 3 0
3.75 9924 45 27 4 0
3.875 9922 45 29 4 0
4 9920 47 28 5 0
4.125 9916 49 29 6 0
4.25 9915 47 31 7 0
4.375 9908 50 35 7 0
4.5 9899 55 38 8 0
4.625 9897 55 37 11 0
4.75 9893 57 38 12 0
4.875 9890 59 39 12 0
5 9889 60 37 14 0
5.125 9884 61 41 14 0
5.25 9880 62 44 14 0
5.375 9869 67 48 16 0
5.5 9861 71 51 17 0
5.625 9850 81 51 18 0
5.75 9843 83 56 18 0
5.875 9835 86 61 18 0
6 9818 98 62 22 0
6.125 9807 104 66 23 0
6.25 9800 101 75 24 0
6.375 9781 110 83 26 0
6.5 9768 114 91 27 0
6.625 9754 121 95 30 0
6.75 9730 137 101 32 0
6.875 9717 140 109 34 0
7 9704 145 113 38 0
7.125 9685 152 123 40 0
7.25 9664 165 128 43 0
7.375 9644 176 136 44 0
7.5 9626 183 145 46 0
7.625 9603 200 144 53 0
7.75 9582 206 157 55 0
7.875 9558 216 169 57 0
8 9536 217 185 62 0
8.125 9513 227 195 65 0
8.25 9489 244 199 67 1
8.375 9482 237 209 71 1
8.5 9476 230 221 72 1
8.625 9467 226 230 75 2
8.75 9455 224 239 80 2
8.875 9441 226 239 92 2
9 9427 224 251 96 2
9.125 9416 220 259 103 2
9.25 9402 215 274 107 2
9.375 9392 216 274 116 2
9.5 9385 211 280 122 2
9.625 9368 213 288 129 2
9.75 9354 217 293 134 2
9.875 9348 211 299 140 2
10 9341 203 305 149 2
10.125 9335 201 308 154 2
10.25 9324 192 321 161 2
10.375 9315 190 324 169 2
10.5 9310 187 322 178 3
10.625 9303 183 331 180 3
10.75 9294 180 329 194 3
10.875 9288 175 334 200 3
11 9283 173 337 204 3
11.125 9276 174 333 214 3
11.25 9269 168 340 220 3
11.375 9259 168 342 228 3
11.5 9249 168 346 234 3
11.625 9245 162 351 239 3
11.75 9234 165 351 247 3
