t S E I R D
0 9999 0 1 0 0
0.125 9999 0 1 0 0
0.25 9999 0 1 0 0
0.375 9999 0 1 0 0
0.5 9999 0 1 0 0
0.625 9999 0 1 0 0
0.75 9999 0 1 0 0
0.875 9999 0 1 0 0
1 9998 1 1 0 0
1.125 9998 0 2 0 0
1.25 9998 0 2 0 0
1.375 9998 0 2 0 0
1.5 9997 1 2 0 0
1.625 9997 1 2 0 0
1.75 9997 1 2 0 0
1.875 9997 1 2 0 0
2 9997 1 2 0 0
2.125 9997 1 2 0 0
2.25 9995 3 2 0 0
2.375 9995 3 2 0 0
2.5 9995 3 2 0 0
2.625 9994 4 2 0 0
2.75 9994 4 2 0 0
2.875 9992 6 1 1 0
3 9992 5 2 1 0
3.125 9991 6 2 1 0
3.25 9991 5 3 1 0
3.375 9991 5 3 1 0
3.5 9991 5 3 1 0
3.625 9991 3 5 1 0
3.75 9990 4 5 1 0
3.875 9989 4 6 1 0
4 9989 4 6 1 0
4.125 9989 4 5 2 0
4.25 9989 4 5 2 0
4.375 9987 5 6 2 0
4.5 9987 4 7 2 0
4.625 9986 5 7 2 0
4.75 9986 5 7 2 0
4.875 9985 5 8 2 0
5 9985 5 8 2 0
5.125 9985 4 9 2 0
5.25 9985 4 9 2 0
5.375 9985 4 8 3 0
5.5 9984 4 9 3 0
5.625 9983 5 9 3 0
5.75 9983 5 9 3 0
5.875 9983 5 9 3 0
6 9983 5 8 4 0
6.125 9983 5 8 4 0
6.25 9982 6 8 4 0
6.375 9981 7 8 4 0
6.5 9981 5 9 5 0
6.625 9981 5 9 5 0
6.75 9980 6 9 5 0
6.875 9979 7 9 5 0
7 9978 8 9 5 0
7.125 9977 8 10 5 0
7.25 9976 9 10 5 0
7.375 9975 9 11 5 0
7.5 9974 10 10 6 0
7.625 9974 9 11 6 0
7.75 9973 10 11 6 0
7.875 9970 13 11 6 0
8 9970 11 12 7 0
8.125 9966 15 12 7 0
8.25 9964 17 11 8 0
8.375 9963 18 11 8 0
8.5 9959 21 12 8 0
8.625 9957 22 13 8 0
8.75 9949 30 13 8 0
8.875 9946 32 14 8 0
9 9941 35 16 8 0
9.125 9937 37 18 8 0
9.25 9930 40 21 9 0
9.375 9926 42 23 9 0
9.5 9922 43 24 11 0
9.625 9913 50 25 12 0
9.75 9903 56 29 12 0
9.875 9897 60 30 13 0
10 9889 65 33 13 0
10.125 9878 72 37 13 0
10.25 9867 79 40 14 0
10.375 9852 92 41 15 0
10.5 9835 103 47 15 0
10.625 9826 104 55 15 0
10.75 9819 105 60 16 0
10.875 9808 110 65 17 0
11 9796 118 69 17 0
11.125 9780 129 73 18 0
11.25 9762 135 84 19 0
11.375 9745 145 91 19 0
11.5 9733 149 98 20 0
11.625 9714 160 104 22 0
11.75 9703 164 111 22 0
