t S E I R D
0 9999 0 1 0 0
0.125 9998 1 1 0 0
0.25 9998 1 1 0 0
0.375 9997 2 1 0 0
0.5 9997 2 1 0 0
0.625 9997 2 1 0 0
0.75 9995 4 1 0 0
0.875 9994 5 1 0 0
1 9992 7 1 0 0
1.125 9991 8 1 0 0
1.25 9990 9 1 0 0
1.375 9990 9 1 0 0
1.5 9990 7 3 0 0
1.625 9990 7 2 1 0
1.75 9990 7 2 1 0
1.875 9989 8 2 1 0
2 9988 9 2 1 0
2.125 9988 9 2 1 0
2.25 9988 9 2 1 0
2.375 9987 10 2 1 0
2.5 9987 9 3 1 0
2.625 9986 10 3 1 0
2.75 9985 11 3 1 0
2.875 9985 11 3 1 0
3 9985 11 3 1 0
3.125 9985 10 4 1 0
3.25 9985 8 6 1 0
3.375 9985 8 6 1 0
3.5 9985 8 6 1 0
3.625 9985 8 5 2 0
3.75 9985 7 6 2 0
3.875 9985 7 6 2 0
4 9983 9 6 2 0
4.125 9983 8 7 2 0
4.25 9981 8 9 2 0
4.375 9980 8 10 2 0
4.5 9980 7 11 2 0
4.625 9973 14 11 2 0
4.75 9969 18 11 2 0
4.875 9960 27 11 2 0
5 9952 34 12 2 0
5.125 9948 37 12 3 0
5.25 9947 35 15 3 0
5.375 9946 35 16 3 0
5.5 9943 35 19 3 0
5.625 9940 37 20 3 0
5.75 9933 41 23 3 0
5.875 9928 40 29 3 0
6 9925 41 31 3 0
6.125 9920 44 31 5 0
6.25 9911 52 30 7 0
6.375 9904 57 32 7 0
6.5 9897 61 35 7 0
6.625 9893 62 37 8 0
6.75 9888 64 39 9 0
6.875 9883 68 40 9 0
7 9876 74 40 10 0
7.125 9870 74 43 13 0
7.25 9862 76 47 14 1
7.375 9861 69 53 16 1
7.5 9857 67 58 17 1
7.625 9856 63 62 18 1
7.75 9854 59 66 20 1
7.875 9853 56 66 24 1
8 9852 53 66 28 1
8.125 9851 50 68 30 1
8.25 9849 49 69 32 1
8.375 9846 52 69 32 1
8.5 9845 45 76 33 1
8.625 9842 46 78 33 1
8.75 9841 43 78 37 1
8.875 9840 44 76 38 2
9 9840 39 78 41 2
9.125 9838 40 75 45 2
9.25 9834 42 76 46 2
9.375 9834 38 80 46 2
9.5 9834 34 82 48 2
9.625 9834 30 85 49 2
9.75 9833 29 84 52 2
9.875 9832 28 86 52 2
10 9832 27 87 52 2
10.125 9830 27 87 54 2
