t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 2 0 0
0.625 9997 1 2 0 0
0.75 9997 1 2 0 0
0.875 9997 1 2 0 0
1 9996 2 2 0 0
1.125 9996 2 2 0 0
1.25 9996 2 2 0 0
1.375 9995 3 2 0 0
1.5 9995 3 2 0 0
1.625 9994 3 3 0 0
1.75 9987 10 2 1 0
1.875 9986 10 3 1 0
2 9986 8 5 1 0
2.125 9985 8 6 1 0
2.25 9985 8 6 1 0
2.375 9985 8 6 1 0
2.5 9985 8 6 1 0
2.625 9985 8 5 2 0
2.75 9984 9 5 2 0
2.875 9984 7 6 3 0
3 9984 7 5 4 0
3.125 9984 7 5 4 0
3.25 9984 6 6 4 0
3.375 9983 6 7 4 0
3.5 9982 5 9 4 0
3.625 9978 8 10 4 0
3.75 9972 14 10 4 0
3.875 9969 16 11 4 0
4 9969 16 11 4 0
4.125 9967 18 11 4 0
4.25 9964 19 13 4 0
4.375 9960 23 13 4 0
4.5 9957 25 14 4 0
4.625 9954 27 14 5 0
4.75 9949 30 15 6 0
4.875 9949 29 16 6 0
5 9945 31 18 6 0
5.125 9934 39 20 7 0
5.25 9927 46 20 7 0
5.375 9919 53 20 8 0
5.5 9914 55 23 8 0
5.625 9907 58 25 10 0
5.75 9899 63 27 11 0
5.875 9891 66 31 12 0
6 9880 73 35 12 0
6.125 9870 81 36 13 0
6.25 9861 87 38 14 0
6.375 9853 90 42 15 0
6.5 9841 100 42 17 0
6.625 9829 108 45 18 0
6.75 9822 114 43 21 0
6.875 9816 115 48 21 0
7 9804 119 53 23 1
7.125 9802 109 62 26 1
7.25 9797 106 70 26 1
7.375 9796 101 71 31 1
7.5 9792 103 73 31 1
7.625 9789 99 78 33 1
7.75 9785 96 83 35 1
7.875 9783 94 86 36 1
8 9780 93 89 37 1
8.125 9777 90 92 40 1
8.25 9774 91 91 43 1
8.375 9767 92 96 44 1
8.5 9764 87 101 47 1
