t S E I R D
0 9998 0 2 0 0
0.125 9996 2 2 0 0
0.25 9995 3 2 0 0
0.375 9995 3 2 0 0
0.5 9995 3 2 0 0
0.625 9995 3 1 1 0
0.75 9995 3 1 1 0
0.875 9995 3 1 1 0
1 9995 3 1 1 0
1.125 9995 3 1 1 0
1.25 9995 3 1 1 0
1.375 9995 3 1 1 0
1.5 9995 3 1 1 0
1.625 9995 3 1 1 0
1.75 9995 3 1 1 0
1.875 9995 3 1 1 0
2 9995 3 1 1 0
2.125 9995 3 1 1 0
2.25 9995 3 1 1 0
2.375 9995 3 1 1 0
2.5 9995 3 1 1 0
2.625 9995 2 2 1 0
2.75 9992 5 2 1 0
2.875 9989 8 1 2 0
3 9989 8 1 2 0
3.125 9989 8 1 2 0
3.25 9989 8 1 2 0
3.375 9989 8 1 2 0
3.5 9988 9 1 2 0
3.625 9988 8 2 2 0
3.75 9988 7 3 2 0
3.875 9988 5 5 2 0
4 9988 5 5 2 0
4.125 9988 4 6 2 0
4.25 9988 4 5 3 0
4.375 9988 4 4 4 0
4.5 9988 2 6 4 0
4.625 9988 2 6 4 0
4.75 9986 4 6 4 0
4.875 9985 5 6 4 0
5 9983 6 7 4 0
5.125 9982 7 7 4 0
5.25 9980 9 7 4 0
5.375 9979 9 8 4 0
5.5 9978 10 8 4 0
5.625 9977 11 7 5 0
5.75 9976 11 7 6 0
5.875 9976 10 8 6 0
6 9975 10 7 8 0
6.125 9973 11 8 8 0
6.25 9970 14 8 8 0
6.375 9969 15 8 8 0
6.5 9967 16 8 9 0
6.625 9963 20 8 9 0
6.75 9959 23 9 9 0
6.875 9956 25 10 9 0
7 9956 25 10 9 0
7.125 9950 30 10 10 0
7.25 9945 31 13 11 0
7.375 9941 35 12 12 0
7.5 9937 36 15 12 0
7.625 9934 37 17 12 0
7.75 9927 41 19 13 0
7.875 9922 45 20 13 0
8 9920 44 21 15 0
8.125 9916 45 23 16 0
8.25 9911 47 26 16 0
8.375 9905 51 27 16 1
8.5 9904 49 30 16 1
8.625 9900 49 34 16 1
8.75 9898 47 37 17 1
8.875 9882 58 41 18 1
9 9869 67 43 20 1
9.125 9854 78 47 20 1
9.25 9842 86 50 21 1
9.375 9816 110 52 21 1
9.5 9797 123 58 21 1
9.625 9773 143 61 22 1
9.75 9755 149 73 22 1
9.875 9736 163 75 25 1
10 9706 185 82 26 1
10.125 9678 203 89 29 1
10.25 9654 212 103 30 1
10.375 9632 216 120 31 1
10.5 9599 237 129 34 1
10.625 9569 253 141 36 1
10.75 9537 275 150 37 1
10.875 9506 286 165 42 1
11 9464 314 175 46 1
11.125 9427 322 203 47 1
11.25 9377 351 222 49 1
11.375 9317 396 235 51 1
11.5 9246 450 249 54 1
11.625 9205 469 267 58 1
11.75 9140 506 288 65 1
11.875 9083 536 306 74 1
12 9014 576 332 77 1
12.125 8963 589 363 84 1
12.25 8882 622 404 91 1
12.375 8806 662 432 99 1
12.5 8732 700 456 110 2
12.625 8643 747 491 117 2
12.75 8559 796 518 125 2
12.875 8479 836 549 134 2
13 8389 875 588 146 2
13.125 8301 912 619 166 2
13.25 8198 980 647 173 2
13.375 8103 1021 687 187 2
13.5 8019 1040 739 200 2
13.625 7917 1083 791 207 2
13.75 7822 1108 839 229 2
13.875 7701 1159 885 253 2
14 7590 1195 936 277 2
14.125 7480 1241 981 296 2
14.25 7375 1253 1054 315 3
14.375 7255 1289 1119 334 3
14.5 7146 1323 1178 350 3
14.625 7019 1377 1235 366 3
14.75 6903 1414 1289 391 3
14.875 6793 1437 1354 413 3
15 6675 1465 1425 432 3
15.125 6564 1487 1484 462 3
15.25 6466 1492 1546 493 3
