t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 2 0 0
0.625 9996 2 2 0 0
0.75 9995 3 2 0 0
0.875 9995 2 3 0 0
1 9995 2 3 0 0
1.125 9995 2 3 0 0
1.25 9995 2 3 0 0
1.375 9995 2 3 0 0
1.5 9995 2 3 0 0
1.625 9995 2 3 0 0
1.75 9995 2 3 0 0
1.875 9995 2 3 0 0
2 9995 2 3 0 0
2.125 9995 1 4 0 0
2.25 9994 2 4 0 0
2.375 9993 3 4 0 0
2.5 9992 4 4 0 0
2.625 9991 4 5 0 0
2.75 9989 6 5 0 0
2.875 9989 4 7 0 0
3 9989 4 7 0 0
3.125 9988 4 8 0 0
3.25 9988 4 8 0 0
3.375 9987 5 8 0 0
3.5 9987 4 8 1 0
3.625 9981 10 8 1 0
3.75 9980 11 8 1 0
3.875 9979 12 8 1 0
4 9979 10 10 1 0
4.125 9979 10 10 1 0
4.25 9979 9 11 1 0
4.375 9975 13 11 1 0
4.5 9974 13 12 1 0
4.625 9971 16 12 1 0
4.75 9969 18 11 2 0
4.875 9964 22 12 2 0
5 9960 26 12 2 0
5.125 9956 28 14 2 0
5.25 9955 27 16 2 0
5.375 9950 30 18 2 0
5.5 9944 35 18 3 0
5.625 9941 36 20 3 0
5.75 9936 39 20 5 0
5.875 9934 39 21 6 0
6 9932 41 21 6 0
6.125 9927 44 23 6 0
6.25 9920 49 25 6 0
6.375 9915 53 25 7 0
6.5 9906 58 29 7 0
6.625 9897 64 32 7 0
6.75 9893 63 37 7 0
6.875 9885 70 37 8 0
7 9875 77 37 11 0
7.125 9867 78 43 12 0
7.25 9842 100 45 13 0
7.375 9821 113 52 14 0
7.5 9796 130 58 16 0
7.625 9770 150 64 16 0
7.75 9752 158 74 16 0
7.875 9732 168 81 19 0
8 9707 181 89 23 0
8.125 9694 183 99 24 0
8.25 9680 187 109 24 0
8.375 9656 200 120 24 0
8.5 9635 207 131 27 0
8.625 9602 232 135 31 0
8.75 9552 270 142 36 0
8.875 9489 321 151 38 1
9 9440 353 162 44 1
9.125 9392 386 173 48 1
9.25 9350 404 195 50 1
9.375 9305 417 222 55 1
9.5 9248 456 232 63 1
9.625 9198 472 261 68 1
9.75 9140 499 288 72 1
9.875 9055 567 299 78 1
10 8979 607 330 83 1
10.125 8903 633 374 89 1
10.25 8826 673 404 96 1
10.375 8758 708 427 106 1
10.5 8684 730 474 111 1
10.625 8573 788 518 120 1
10.75 8489 832 550 128 1
10.875 8382 873 605 139 1
11 8274 930 642 153 1
11.125 8196 952 689 162 1
11.25 8086 1003 731 178 2
11.375 7981 1037 782 198 2
11.5 7857 1101 824 216 2
11.625 7733 1154 868 243 2
11.75 7620 1194 923 261 2
11.875 7506 1232 976 284 2
12 7385 1275 1032 306 2
12.125 7276 1300 1097 325 2
12.25 7167 1322 1165 344 2
12.375 7058 1348 1225 367 2
12.5 6929 1386 1285 398 2
12.625 6813 1411 1352 422 2
12.75 6675 1473 1404 446 2
12.875 6556 1502 1474 466 2
13 6447 1521 1524 506 2
13.125 6322 1555 1582 537 4
13.25 6201 1584 1635 576 4
13.375 6064 1630 1686 615 5
13.5 5937 1656 1759 643 5
13.625 5827 1672 1822 674 5
13.75 5696 1730 1867 702 5
13.875 5563 1743 1945 744 5
14 5442 1745 2022 785 6
14.125 5314 1778 2077 824 7
14.25 5188 1790 2148 867 7
14.375 5083 1779 2224 907 7
14.5 4972 1788 2284 949 7
14.625 4842 1808 2344 999 7
14.75 4711 1841 2398 1043 7
14.875 4589 1859 2447 1098 7
15 4468 1861 2505 1158 8
15.125 4352 1848 2577 1215 8
15.25 4233 1851 2644 1264 8
15.375 4136 1842 2688 1326 8
15.5 4014 1868 2735 1374 9
15.625 3892 1857 2800 1442 9
15.75 3792 1827 2864 1507 10
15.875 3681 1833 2914 1562 10
16 3581 1827 2971 1611 10
16.125 3493 1813 3005 1676 13
16.25 3422 1778 3042 1745 13
16.375 3326 1763 3090 1807 14
16.5 3237 1730 3153 1865 15
16.625 3141 1726 3191 1923 19
16.75 3071 1689 3244 1975 21
16.875 2987 1647 3325 2019 22
17 2909 1637 3347 2085 22
17.125 2839 1599 3396 2143 23
17.25 2753 1597 3405 2222 23
17.375 2685 1560 3439 2292 24
17.5 2621 1541 3450 2363 25
17.625 2546 1516 3494 2419 25
17.75 2494 1479 3501 2501 25
17.875 2431 1429 3530 2584 26
18 2376 1398 3534 2666 26
18.125 2311 1375 3543 2745 26
18.25 2248 1345 3561 2820 26
18.375 2192 1322 3572 2886 28
18.5 2136 1307 3572 2955 30
18.625 2083 1277 3585 3024 31
18.75 2030 1248 3597 3094 31
18.875 1978 1227 3586 3178 31
19 1926 1195 3592 3255 32
19.125 1886 1136 3610 3336 32
19.25 1841 1113 3593 3419 34
19.375 1796 1078 3595 3496 35
19.5 1751 1040 3591 3583 35
19.625 1711 1007 3594 3653 35
19.75 1679 981 3565 3736 39
19.875 1637 950 3583 3790 40
20 1606 927 3563 3863 41
20.125 1574 900 3559 3926 41
20.25 1541 882 3540 3996 41
20.375 1510 847 3535 4067 41
20.5 1475 826 3514 4140 45
20.625 1448 802 3489 4216 45
20.75 1419 792 3461 4283 45
20.875 1397 766 3442 4350 45
21 1373 750 3416 4416 45
21.125 1351 730 3393 4480 46
21.25 1327 703 3371 4551 48
21.375 1302 679 3344 4626 49
21.5 1284 653 3318 4695 50
21.625 1256 645 3297 4752 50
21.75 1233 626 3281 4810 50
21.875 1213 611 3251 4874 51
22 1194 587 3217 4951 51
22.125 1181 568 3184 5015 52
