t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9998 0 2 0 0
0.5 9997 1 2 0 0
0.625 9997 1 2 0 0
0.75 9997 1 2 0 0
0.875 9997 1 2 0 0
1 9997 1 2 0 0
1.125 9996 2 2 0 0
1.25 9995 3 2 0 0
1.375 9994 4 2 0 0
1.5 9994 4 2 0 0
1.625 9994 4 2 0 0
1.75 9994 4 2 0 0
1.875 9994 4 1 1 0
2 9994 4 1 1 0
2.125 9993 4 2 1 0
2.25 9993 4 2 1 0
2.375 9993 4 2 1 0
2.5 9993 4 2 1 0
2.625 9993 4 2 1 0
2.75 9993 3 2 2 0
2.875 9993 3 2 2 0
3 9993 3 2 2 0
3.125 9993 2 3 2 0
3.25 9993 2 3 2 0
3.375 9991 4 3 2 0
3.5 9990 4 4 2 0
3.625 9989 4 5 2 0
3.75 9986 6 6 2 0
3.875 9982 10 6 2 0
4 9982 9 7 2 0
4.125 9982 9 6 3 0
4.25 9982 9 6 3 0
4.375 9982 8 7 3 0
4.5 9981 8 8 3 0
4.625 9980 8 9 3 0
4.75 9968 20 9 3 0
4.875 9961 25 11 3 0
5 9958 28 11 3 0
5.125 9946 38 13 3 0
5.25 9934 48 15 3 0
5.375 9923 56 17 4 0
5.5 9916 61 19 4 0
5.625 9907 67 20 6 0
5.75 9904 65 25 6 0
5.875 9896 70 27 7 0
6 9889 68 36 7 0
6.125 9881 71 41 7 0
6.25 9868 81 42 8 1
6.375 9858 84 49 8 1
6.5 9840 98 51 10 1
6.625 9824 108 57 10 1
6.75 9807 116 64 12 1
6.875 9782 137 65 15 1
7 9752 159 72 16 1
7.125 9720 184 78 17 1
7.25 9683 205 92 19 1
7.375 9643 235 100 21 1
7.5 9610 251 116 22 1
7.625 9579 270 127 23 1
7.75 9554 281 138 26 1
7.875 9518 298 154 29 1
8 9490 310 162 37 1
8.125 9457 323 180 39 1
8.25 9414 346 198 41 1
8.375 9365 372 216 46 1
8.5 9316 390 241 52 1
