t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9996 2 2 0 0
0.5 9996 2 2 0 0
0.625 9994 3 3 0 0
0.75 9994 3 3 0 0
0.875 9994 3 3 0 0
1 9994 3 3 0 0
1.125 9994 3 3 0 0
1.25 9994 3 3 0 0
1.375 9994 3 3 0 0
1.5 9993 4 3 0 0
1.625 9993 4 2 1 0
1.75 9992 5 2 1 0
1.875 9992 4 3 1 0
2 9992 4 3 1 0
2.125 9991 5 3 1 0
2.25 9990 4 5 1 0
2.375 9990 4 5 1 0
2.5 9990 4 5 1 0
2.625 9990 4 5 1 0
2.75 9988 6 5 1 0
2.875 9988 6 5 1 0
3 9988 6 5 1 0
3.125 9987 7 5 1 0
3.25 9987 7 4 2 0
3.375 9987 6 5 2 0
3.5 9987 6 5 2 0
3.625 9987 5 6 2 0
3.75 9987 4 7 2 0
3.875 9986 5 6 3 0
4 9986 5 6 3 0
4.125 9986 5 6 3 0
4.25 9983 8 6 3 0
4.375 9979 11 7 3 0
4.5 9978 10 9 3 0
4.625 9977 10 10 3 0
4.75 9977 10 9 4 0
4.875 9976 11 8 5 0
5 9976 10 9 5 0
5.125 9972 14 9 5 0
5.25 9971 13 11 5 0
5.375 9967 17 10 6 0
5.5 9963 20 11 6 0
5.625 9960 22 12 6 0
5.75 9958 24 11 7 0
5.875 9949 30 14 7 0
6 9944 34 14 8 0
6.125 9939 37 16 8 0
6.25 9937 37 18 8 0
6.375 9932 41 19 8 0
6.5 9928 40 24 8 0
6.625 9922 44 24 10 0
6.75 9913 51 26 10 0
6.875 9904 53 33 10 0
7 9893 60 36 11 0
7.125 9882 67 40 11 0
7.25 9875 72 41 12 0
7.375 9867 71 49 13 0
7.5 9848 85 54 13 0
7.625 9838 85 63 14 0
7.75 9831 85 69 15 0
7.875 9816 93 73 18 0
8 9807 97 78 18 0
8.125 9795 105 81 19 0
8.25 9782 108 89 21 0
8.375 9761 124 90 25 0
8.5 9743 133 97 27 0
