t S E I R D
0 98 0 2 0 0
0.125 97 1 2 0 0
0.25 97 1 2 0 0
0.375 96 2 2 0 0
0.5 96 2 2 0 0
0.625 95 3 2 0 0
0.75 94 4 2 0 0
0.875 92 5 3 0 0
1 91 5 4 0 0
1.125 91 5 4 0 0
1.25 91 5 4 0 0
1.375 91 4 5 0 0
1.5 89 6 5 0 0
1.625 89 6 4 1 0
1.75 89 6 4 1 0
1.875 89 5 5 1 0
2 89 5 5 1 0
2.125 88 5 5 2 0
2.25 86 7 5 2 0
2.375 84 9 5 2 0
2.5 83 9 6 2 0
2.625 83 7 7 3 0
2.75 82 8 7 3 0
2.875 82 8 7 3 0
3 82 8 7 3 0
3.125 81 8 8 3 0
3.25 81 8 8 3 0
3.375 81 8 8 3 0
3.5 81 7 9 3 0
3.625 81 6 10 3 0
3.75 81 5 10 4 0
3.875 80 6 10 4 0
4 80 6 10 4 0
4.125 74 12 10 4 0
4.25 73 13 10 4 0
4.375 73 13 9 5 0
4.5 73 12 10 5 0
4.625 72 12 11 5 0
4.75 72 11 11 6 0
4.875 71 12 11 6 0
5 70 10 13 7 0
5.125 67 11 14 7 1
5.25 66 11 15 7 1
5.375 66 11 15 7 1
5.5 66 11 15 7 1
5.625 66 11 15 7 1
5.75 66 11 14 8 1
5.875 66 9 16 8 1
6 66 9 15 9 1
6.125 66 9 14 10 1
6.25 66 7 16 10 1
6.375 66 7 16 10 1
6.5 66 6 15 12 1
6.625 65 7 14 13 1
6.75 65 6 15 13 1
6.875 65 5 16 13 1
7 65 2 18 14 1
7.125 65 2 18 14 1
7.25 65 2 17 15 1
7.375 65 1 17 16 1
7.5 65 1 17 16 1
7.625 65 1 17 16 1
7.75 64 2 17 16 1
7.875 64 1 17 17 1
8 64 1 17 17 1
8.125 64 1 15 19 1
8.25 64 1 15 19 1
8.375 64 1 14 19 2
8.5 64 1 14 19 2
8.625 64 1 14 19 2
8.75 64 1 13 20 2
8.875 64 1 10 23 2
9 64 1 10 23 2
9.125 64 1 10 23 2
9.25 64 1 10 23 2
9.375 64 1 10 23 2
9.5 64 1 10 23 2
9.625 64 1 9 24 2
9.75 64 1 9 24 2
9.875 64 1 9 24 2
10 64 1 9 24 2
10.125 64 1 9 24 2
10.25 64 1 9 24 2
10.375 64 1 9 24 2
10.5 64 1 9 24 2
10.625 64 1 9 24 2
10.75 64 1 9 24 2
10.875 64 1 9 24 2
11 64 1 9 24 2
11.125 64 1 9 24 2
11.25 64 0 9 25 2
11.375 64 0 8 26 2
11.5 64 0 8 26 2
11.625 64 0 8 26 2
11.75 64 0 8 26 2
11.875 64 0 8 26 2
12 64 0 8 26 2
12.125 64 0 8 26 2
12.25 64 0 8 26 2
12.375 64 0 8 26 2
12.5 64 0 8 26 2
12.625 64 0 8 26 2
12.75 64 0 8 26 2
12.875 64 0 8 26 2
13 64 0 8 26 2
13.125 64 0 8 26 2
13.25 64 0 8 26 2
13.375 64 0 8 26 2
13.5 64 0 8 26 2
13.625 64 0 8 26 2
13.75 64 0 8 26 2
13.875 64 0 8 26 2
14 64 0 8 26 2
14.125 64 0 8 26 2
14.25 64 0 7 27 2
14.375 64 0 7 27 2
14.5 64 0 7 27 2
14.625 64 0 6 28 2
14.75 64 0 5 29 2
14.875 64 0 4 30 2
15 64 0 4 30 2
15.125 64 0 4 30 2
15.25 64 0 4 30 2
15.375 64 0 4 30 2
15.5 64 0 3 31 2
15.625 64 0 3 31 2
15.75 64 0 3 31 2
15.875 64 0 3 31 2
16 64 0 3 31 2
16.125 64 0 3 31 2
16.25 64 0 3 31 2
16.375 64 0 3 31 2
16.5 64 0 3 31 2
16.625 64 0 3 31 2
16.75 64 0 3 31 2
16.875 64 0 2 32 2
17 64 0 2 32 2
17.125 64 0 2 32 2
17.25 64 0 2 32 2
17.375 64 0 2 32 2
17.5 64 0 2 32 2
17.625 64 0 1 33 2
17.75 64 0 1 33 2
17.875 64 0 1 33 2
18 64 0 1 33 2
18.125 64 0 1 33 2
18.25 64 0 1 33 2
18.375 64 0 1 33 2
18.5 64 0 1 33 2
18.625 64 0 1 33 2
18.75 64 0 1 33 2
18.875 64 0 1 33 2
19 64 0 1 33 2
19.125 64 0 1 33 2
19.25 64 0 1 33 2
19.375 64 0 1 33 2
19.5 64 0 1 33 2
19.625 64 0 1 33 2
19.75 64 0 1 33 2
19.875 64 0 1 33 2
20 64 0 0 34 2
