t S E I R D
0 49998 0 2 0 0
0.125 49998 0 2 0 0
0.25 49998 0 2 0 0
0.375 49998 0 2 0 0
0.5 49998 0 2 0 0
0.625 49998 0 2 0 0
0.75 49998 0 2 0 0
0.875 49997 1 1 1 0
1 49996 2 1 1 0
1.125 49996 2 1 1 0
1.25 49996 2 1 1 0
1.375 49996 2 1 1 0
1.5 49996 2 1 1 0
1.625 49996 2 1 1 0
1.75 49996 2 1 1 0
1.875 49996 2 1 1 0
2 49996 2 1 1 0
2.125 49996 2 1 1 0
2.25 49996 2 1 1 0
2.375 49996 2 1 1 0
2.5 49996 2 1 1 0
2.625 49996 2 1 1 0
2.75 49996 2 1 1 0
2.875 49996 2 1 1 0
3 49996 2 1 1 0
3.125 49996 2 1 1 0
3.25 49996 2 1 1 0
3.375 49996 2 1 1 0
3.5 49996 2 1 1 0
3.625 49996 2 1 1 0
3.75 49996 2 1 1 0
3.875 49996 2 1 1 0
4 49996 2 1 1 0
4.125 49996 2 1 1 0
4.25 49996 2 1 1 0
4.375 49995 3 1 1 0
4.5 49995 3 1 1 0
4.625 49994 4 1 1 0
4.75 49993 5 1 1 0
4.875 49993 5 1 1 0
5 49993 4 2 1 0
5.125 49993 4 2 1 0
5.25 49993 3 3 1 0
5.375 49993 3 3 1 0
5.5 49993 3 3 1 0
5.625 49993 3 3 1 0
5.75 49993 3 3 1 0
5.875 49993 3 2 2 0
6 49993 3 2 2 0
6.125 49993 3 2 2 0
6.25 49993 3 2 2 0
6.375 49992 3 3 2 0
6.5 49991 4 3 2 0
6.625 49991 3 4 2 0
6.75 49990 3 5 2 0
6.875 49988 5 5 2 0
7 49988 5 5 2 0
7.125 49988 4 6 2 0
7.25 49986 6 6 2 0
7.375 49985 7 6 2 0
7.5 49985 7 6 2 0
7.625 49985 6 7 2 0
7.75 49984 7 7 2 0
7.875 49983 8 7 2 0
8 49981 10 7 2 0
8.125 49981 10 7 2 0
8.25 49979 11 8 2 0
8.375 49976 14 8 2 0
8.5 49972 18 8 2 0
8.625 49966 23 9 2 0
8.75 49963 24 10 3 0
8.875 49959 27 11 3 0
9 49954 29 13 4 0
9.125 49950 31 15 4 0
9.25 49946 34 16 4 0
9.375 49941 38 17 4 0
9.5 49933 46 17 4 0
9.625 49928 48 20 4 0
9.75 49919 53 24 4 0
9.875 49915 55 26 4 0
10 49909 56 31 4 0
10.125 49902 60 34 4 0
10.25 49895 64 36 5 0
10.375 49887 70 38 5 0
10.5 49881 74 39 6 0
10.625 49870 78 46 6 0
10.75 49858 81 52 9 0
10.875 49848 88 53 11 0
11 49841 88 58 13 0
11.125 49828 95 64 13 0
11.25 49781 137 67 15 0
11.375 49743 167 74 16 0
11.5 49697 202 82 19 0
11.625 49638 252 88 22 0
11.75 49586 292 98 24 0
11.875 49538 324 114 24 0
12 49497 347 132 24 0
12.125 49434 391 148 27 0
12.25 49370 425 174 31 0
12.375 49297 465 204 34 0
12.5 49214 511 240 35 0
12.625 49116 580 265 39 0
