t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9997 1 2 0 0
0.375 9997 1 2 0 0
0.5 9995 3 2 0 0
0.625 9994 3 3 0 0
0.75 9994 3 3 0 0
0.875 9993 4 3 0 0
1 9993 3 4 0 0
1.125 9991 5 4 0 0
1.25 9991 5 4 0 0
1.375 9989 7 4 0 0
1.5 9987 8 5 0 0
1.625 9986 9 5 0 0
1.75 9985 10 4 1 0
1.875 9984 10 5 1 0
2 9981 13 5 1 0
2.125 9979 14 6 1 0
2.25 9978 13 8 1 0
2.375 9974 16 9 1 0
2.5 9972 16 11 1 0
2.625 9968 20 11 1 0
2.75 9966 21 11 2 0
2.875 9966 21 10 3 0
3 9965 22 10 3 0
3.125 9961 26 10 3 0
3.25 9957 30 10 3 0
3.375 9954 30 13 3 0
3.5 9952 31 14 3 0
3.625 9941 41 15 3 0
3.75 9936 45 16 3 0
3.875 9928 51 18 3 0
4 9920 56 21 3 0
4.125 9917 54 25 4 0
4.25 9910 56 30 4 0
4.375 9903 61 31 5 0
4.5 9893 65 37 5 0
4.625 9887 65 42 6 0
4.75 9875 73 45 7 0
4.875 9862 82 47 9 0
5 9845 96 50 9 0
5.125 9827 111 52 10 0
5.25 9808 124 57 11 0
5.375 9790 136 63 11 0
5.5 9765 156 67 12 0
5.625 9747 161 78 14 0
5.75 9725 173 84 18 0
5.875 9693 196 92 19 0
6 9666 212 101 21 0
6.125 9637 228 112 23 0
6.25 9611 240 125 24 0
6.375 9586 251 137 26 0
6.5 9565 251 155 29 0
6.625 9534 269 165 32 0
6.75 9508 287 171 34 0
6.875 9484 292 178 46 0
7 9449 299 202 50 0
7.125 9412 323 212 53 0
7.25 9371 348 221 60 0
7.375 9328 365 242 65 0
7.5 9277 391 261 71 0
7.625 9222 426 274 78 0
7.75 9169 451 294 86 0
7.875 9111 474 321 94 0
8 9067 485 349 99 0
8.125 8999 518 380 103 0
8.25 8926 562 402 110 0
8.375 8852 593 432 123 0
8.5 8780 625 460 135 0
