t S E I R D
0 9998 0 2 0 0
0.125 9997 1 2 0 0
0.25 9996 2 2 0 0
0.375 9996 2 2 0 0
0.5 9995 3 2 0 0
0.625 9995 3 2 0 0
0.75 9995 3 2 0 0
0.875 9995 3 2 0 0
1 9995 3 2 0 0
1.125 9995 3 2 0 0
1.25 9995 2 3 0 0
1.375 9995 2 3 0 0
1.5 9993 4 3 0 0
1.625 9992 4 4 0 0
1.75 9992 4 4 0 0
1.875 9990 6 4 0 0
2 9986 9 5 0 0
2.125 9983 12 5 0 0
2.25 9983 12 5 0 0
2.375 9981 12 7 0 0
2.5 9980 13 7 0 0
2.625 9977 15 8 0 0
2.75 9975 17 8 0 0
2.875 9972 20 7 1 0
3 9968 24 7 1 0
3.125 9966 23 10 1 0
3.25 9963 24 12 1 0
3.375 9955 30 14 1 0
3.5 9951 33 15 1 0
3.625 9947 35 16 2 0
3.75 9944 38 16 2 0
3.875 9942 34 22 2 0
4 9937 38 23 2 0
4.125 9933 40 25 2 0
4.25 9923 46 29 2 0
4.375 9918 49 30 3 0
4.5 9914 50 32 4 0
4.625 9911 48 36 5 0
4.75 9896 61 36 7 0
4.875 9890 60 43 7 0
5 9884 64 45 7 0
5.125 9871 73 49 7 0
5.25 9853 88 51 8 0
5.375 9840 95 54 11 0
5.5 9829 102 57 12 0
5.625 9817 105 64 14 0
5.75 9798 120 67 15 0
5.875 9777 133 75 15 0
6 9755 147 83 15 0
6.125 9738 157 87 18 0
6.25 9712 174 96 18 0
6.375 9684 192 103 21 0
6.5 9657 209 111 23 0
6.625 9626 225 125 24 0
6.75 9592 247 135 26 0
6.875 9561 262 150 27 0
7 9537 273 157 33 0
7.125 9506 282 173 39 0
7.25 9471 299 190 40 0
7.375 9439 319 199 43 0
7.5 9401 340 214 45 0
7.625 9349 368 228 55 0
7.75 9306 385 253 56 0
7.875 9255 413 269 63 0
8 9199 442 295 64 0
8.125 9150 465 315 70 0
8.25 9090 490 344 76 0
8.375 9011 543 365 81 0
8.5 8937 581 400 82 0
8.625 8878 604 428 90 0
8.75 8811 632 461 96 0
8.875 8743 660 489 108 0
9 8676 684 523 117 0
9.125 8602 718 551 129 0
9.25 8530 766 568 136 0
9.375 8454 779 624 143 0
9.5 8372 824 646 158 0
9.625 8284 867 677 171 1
9.75 8272 827 714 186 1
9.875 8261 783 757 198 1
10 8247 745 787 220 1
10.125 8234 709 821 235 1
10.25 8220 683 837 259 1
10.375 8206 647 873 273 1
10.5 8189 620 902 288 1
10.625 8176 594 917 312 1
10.75 8163 577 926 333 1
10.875 8153 553 939 354 1
11 8140 540 947 372 1
11.125 8123 536 953 387 1
11.25 8112 517 961 409 1
11.375 8091 511 965 432 1
11.5 8080 487 981 451 1
11.625 8066 476 987 470 1
11.75 8055 456 987 501 1
11.875 8040 436 1006 517 1
12 8021 428 1004 546 1
12.125 8009 415 1011 564 1
12.25 7989 410 1017 582 2
12.375 7986 382 1034 596 2
12.5 7980 360 1048 610 2
12.625 7974 341 1047 636 2
12.75 7972 316 1050 660 2
12.875 7966 304 1043 685 2
13 7960 293 1032 712 3
13.125 7956 282 1017 741 4
13.25 7952 270 1010 764 4
13.375 7950 263 994 789 4
13.5 7947 254 984 811 4
13.625 7944 241 979 832 4
13.75 7943 225 972 856 4
13.875 7936 221 966 873 4
14 7933 209 955 899 4
14.125 7931 202 939 924 4
14.25 7927 195 932 941 5
14.375 7923 190 932 950 5
14.5 7923 182 920 970 5
14.625 7916 177 916 986 5
14.75 7911 175 900 1009 5
14.875 7910 169 889 1026 6
15 7906 160 885 1043 6
15.125 7903 156 860 1074 7
15.25 7900 148 854 1091 7
15.375 7898 139 843 1113 7
15.5 7895 133 845 1119 8
15.625 7892 130 837 1132 9
15.75 7891 124 827 1149 9
15.875 7889 122 809 1171 9
16 7887 115 798 1191 9
16.125 7887 112 786 1206 9
16.25 7886 108 774 1222 10
16.375 7886 99 767 1238 10
16.5 7884 97 750 1258 11
16.625 7883 94 743 1269 11
16.75 7880 87 731 1290 12
16.875 7878 81 721 1308 12
17 7877 78 713 1320 12
17.125 7876 75 702 1335 12
17.25 7874 73 698 1343 12
17.375 7872 71 688 1357 12
17.5 7871 69 681 1367 12
17.625 7871 62 678 1377 12
17.75 7870 60 665 1393 12
17.875 7870 57 653 1408 12
18 7868 54 645 1419 14
18.125 7866 53 639 1428 14
18.25 7865 53 627 1441 14
18.375 7864 53 620 1449 14
18.5 7864 50 613 1459 14
18.625 7862 50 598 1476 14
18.75 7861 48 589 1488 14
18.875 7859 49 580 1498 14
19 7859 46 569 1512 14
19.125 7859 42 559 1526 14
19.25 7859 39 547 1541 14
19.375 7858 39 536 1553 14
19.5 7858 37 526 1565 14
19.625 7858 36 506 1586 14
19.75 7858 32 502 1594 14
19.875 7858 31 491 1606 14
20 7858 30 485 1613 14
20.125 7858 28 476 1624 14
20.25 7857 25 473 1631 14
20.375 7857 24 471 1634 14
20.5 7856 23 461 1646 14
20.625 7856 23 453 1654 14
20.75 7854 25 446 1661 14
20.875 7854 24 437 1671 14
21 7854 24 428 1680 14
21.125 7854 23 423 1686 14
21.25 7854 21 418 1693 14
21.375 7854 20 411 1701 14
21.5 7853 19 405 1709 14
21.625 7853 18 399 1716 14
21.75 7853 17 394 1721 15
21.875 7853 16 386 1729 16
22 7851 17 379 1737 16
22.125 7851 17 371 1744 17
22.25 7851 15 368 1749 17
22.375 7851 14 362 1755 18
22.5 7851 13 353 1765 18
22.625 7851 12 344 1775 18
22.75 7851 11 335 1785 18
22.875 7848 13 327 1794 18
23 7847 13 325 1797 18
23.125 7847 12 322 1800 19
23.25 7847 10 319 1805 19
