t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9998 0 2 0 0
0.5 9997 1 2 0 0
0.625 9997 1 2 0 0
0.75 9996 1 3 0 0
0.875 9996 1 3 0 0
1 9994 3 3 0 0
1.125 9994 3 3 0 0
1.25 9994 3 3 0 0
1.375 9994 3 3 0 0
1.5 9994 3 3 0 0
1.625 9994 3 3 0 0
1.75 9993 4 3 0 0
1.875 9992 4 4 0 0
2 9991 5 4 0 0
2.125 9990 6 4 0 0
2.25 9989 7 4 0 0
2.375 9989 7 4 0 0
2.5 9989 6 5 0 0
2.625 9987 7 6 0 0
2.75 9987 6 6 1 0
2.875 9987 6 6 1 0
3 9987 5 7 1 0
3.125 9987 4 8 1 0
3.25 9986 5 8 1 0
3.375 9985 6 7 2 0
3.5 9985 6 7 2 0
3.625 9985 6 7 2 0
3.75 9984 6 8 2 0
3.875 9983 7 8 2 0
4 9980 9 9 2 0
4.125 9980 9 9 2 0
4.25 9980 9 9 2 0
4.375 9980 8 9 3 0
4.5 9980 8 9 3 0
4.625 9980 8 9 3 0
4.75 9976 12 9 3 0
4.875 9975 13 9 3 0
5 9975 12 9 4 0
5.125 9974 13 9 4 0
5.25 9973 13 10 4 0
5.375 9973 12 11 4 0
5.5 9971 14 11 4 0
5.625 9969 14 13 4 0
5.75 9969 14 13 4 0
5.875 9969 14 13 4 0
6 9966 15 15 4 0
6.125 9964 16 16 4 0
6.25 9959 19 18 4 0
6.375 9956 18 21 5 0
6.5 9951 20 22 7 0
6.625 9946 24 23 7 0
6.75 9943 25 25 7 0
6.875 9938 29 25 8 0
7 9932 33 25 10 0
7.125 9929 35 26 10 0
7.25 9926 38 26 10 0
7.375 9921 41 28 10 0
7.5 9916 44 30 10 0
7.625 9909 49 29 13 0
7.75 9903 52 31 14 0
7.875 9897 55 33 15 0
8 9895 55 35 15 0
8.125 9889 58 36 17 0
8.25 9888 53 41 18 0
8.375 9882 55 45 18 0
8.5 9871 61 48 20 0
