t S E I R D
0 9998 0 2 0 0
0.125 9998 0 2 0 0
0.25 9998 0 2 0 0
0.375 9997 1 2 0 0
0.5 9997 1 1 1 0
0.625 9997 1 1 1 0
0.75 9997 1 1 1 0
0.875 9997 1 1 1 0
1 9997 1 1 1 0
1.125 9997 1 1 1 0
1.25 9997 1 1 1 0
1.375 9997 1 1 1 0
1.5 9997 1 1 1 0
1.625 9996 2 1 1 0
1.75 9996 2 0 2 0
1.875 9996 2 0 2 0
2 9996 2 0 2 0
2.125 9996 2 0 2 0
2.25 9996 0 2 2 0
2.375 9995 1 2 2 0
2.5 9995 1 2 2 0
2.625 9995 1 2 2 0
2.75 9995 1 2 2 0
2.875 9995 1 2 2 0
3 9995 1 2 2 0
3.125 9994 2 2 2 0
3.25 9994 2 2 2 0
3.375 9994 2 2 2 0
3.5 9994 2 2 2 0
3.625 9994 2 2 2 0
3.75 9993 3 2 2 0
3.875 9993 3 2 2 0
4 9992 4 2 2 0
4.125 9992 4 2 2 0
4.25 9991 5 2 2 0
4.375 9990 6 2 2 0
4.5 9990 4 4 2 0
4.625 9990 4 4 2 0
4.75 9989 5 4 2 0
4.875 9988 6 4 2 0
5 9988 5 5 2 0
5.125 9988 5 4 3 0
5.25 9987 6 4 3 0
5.375 9987 6 4 3 0
5.5 9987 6 4 3 0
5.625 9987 6 4 3 0
5.75 9987 4 6 3 0
5.875 9987 4 6 3 0
6 9987 2 8 3 0
6.125 9987 2 8 3 0
6.25 9986 3 8 3 0
6.375 9983 6 8 3 0
6.5 9983 5 8 4 0
6.625 9982 6 8 4 0
6.75 9976 11 9 4 0
6.875 9974 13 9 4 0
7 9972 14 10 4 0
7.125 9971 15 10 4 0
7.25 9964 21 10 5 0
7.375 9964 20 10 6 0
7.5 9963 17 14 6 0
7.625 9959 20 15 6 0
7.75 9957 19 17 7 0
7.875 9951 25 17 7 0
8 9946 29 18 7 0
8.125 9936 35 22 7 0
8.25 9930 40 23 7 0
8.375 9926 39 28 7 0
8.5 9915 48 30 7 0
